period,company,sector,ticker,revenues,cogs,net_income,ebit,ebitda,chg_wc,r_and_d,assets,debt,equity,gross_margin,operating_margin,net_margin,roe,roa,fcf_net_income,current_ratio,liab_equity,debt_assets,dividends,cash_and_eq,curr_assets,curr_liab,sg_a,op_exp,net_interest_paid,pretax_income,taxes
9/30/12,"Leidos Holdings, Inc.",Application Software,LDOS,,,,,,,,"6,220","1,023","2,266",,,,,,,151.00%,174.50%,29.80%,,"1,167","3,791","2,510",,,,,
9/30/12,"Leidos, Inc.",Application Software,LDOS_old,,,,,,,,,"1,851",,,,,,,,,,,,,,,,,,,
9/30/12,LendingClub Corp,Credit Services,LC,,,,,,,,327,0,33,,,,,,,9323.40%,904.40%,89.00%,,25,326,3,,,,,
9/30/12,"LendingTree, Inc.",Banks,TREE,55,4,-60,-25,-19,-5,3,331,291,45,92.40%,-45.90%,-108.90%,-130.90%,-18.00%,31.80%,105.90%,628.70%,0.00%,0,46,297,280,66,76,0,-61,-12
9/30/12,LENNAR CORP /NEW/,Homebuilding & Construction,LEN,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,LENNOX INTERNATIONAL INC,Industrial Products,LII,"2,841","2,171",88,187,244,-90,0,"1,706",0,468,23.60%,6.60%,3.10%,18.90%,5.20%,64.00%,175.50%,264.60%,27.30%,-37,45,"1,013",577,477,483,17,167,56
9/30/12,Lenovo,,,,,,,,,,,465,,,,,,,,,,,,,,,,,,,
9/30/12,Leucadia National Corp.,Consumer Packaged Goods,LUK,"6,319","5,690",712,224,383,95,0,"8,740",,"6,429",10.00%,3.50%,11.50%,11.30%,8.30%,47.00%,200.70%,35.90%,15.50%,-61,"1,163","1,786",890,252,405,0,822,84
9/30/12,Level 3 Communications,Communication Services,LVLT,"5,678","2,307",-570,301,,,0,"12,947","1,357","1,214",59.40%,5.30%,-10.00%,-46.90%,-4.40%,,96.50%,966.50%,65.00%,,733,"1,597","1,654","2,296","3,070",766,-610,33
9/30/12,"Level Brands, Inc.",Advertising & Marketing Services,LEVB,,,,,,,,,"8,412",,,,,,,,,,,,,,,,,,,
9/30/12,LEVI STRAUSS & CO,,LVIS,"4,657","2,483",135,334,456,137,0,"3,007",0,-82,46.70%,7.20%,2.80%,-160.50%,4.40%,333.80%,216.10%,-3763.70%,57.40%,-20,315,"1,577",730,"1,840","1,840",137,207,75
9/30/12,Lexaria Bioscience Corp.,,LXRP,,,,,,0,,4,"1,727",2,,,,,,,14.60%,78.10%,0.00%,0,0,0,2,,,,,
9/30/12,"LEXICON PHARMACEUTICALS, INC.",Biotechnology,LXRX,2,0,-116,-114,-109,10,92,431,0,298,100.00%,-6170.60%,-6285.30%,-39.10%,-27.00%,84.00%,1336.10%,44.70%,5.80%,0,282,286,21,17,116,2,-116,0
9/30/12,LEXINGTON REALTY TRUST,,LXP,,,,,,,,,25,,,,,,,,,,,,,,,,,,,
9/30/12,"LGI Homes, Inc.",Homebuilding & Construction,LGIH,50,37,3,4,4,5,0,,,,27.30%,7.40%,8.90%,,,194.70%,,,,0,,,,10,10,0,5,0
9/30/12,LGL GROUP INC,Computer Hardware,LGL,36,25,0,1,,1,0,32,0,25,30.20%,1.90%,1.10%,,,,344.20%,28.10%,1.00%,0,13,24,7,10,10,0,1,0
9/30/12,"LHC Group, Inc",Health Care Providers,LHCG,634,352,-13,59,66,-28,0,396,0,278,44.40%,9.20%,-0.60%,-1.30%,-0.90%,-879.90%,240.30%,42.50%,8.80%,0,0,138,58,211,223,1,-6,-2
9/30/12,Li & Fung,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,
9/30/12,"Liberty Expedia Holdings, Inc.",,LEXE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/12,Liberty Global plc,Communication Services,LBTYA,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,Liberty Media Corp,,LSXMA,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,LIBERTY PROPERTY TRUST,,LPT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,"Liberty TripAdvisor Holdings, Inc.",,LTRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/12,"LIFE STORAGE, INC.",REITs,LSI,206,52,33,71,109,0,0,"1,350",0,671,74.90%,34.40%,16.50%,5.10%,2.50%,-120.20%,43.00%,101.30%,47.60%,-50,13,18,41,28,84,39,29,0
9/30/12,"LIFETIME BRANDS, INC",Manufacturing - Apparel & Furniture,LCUT,462,292,16,28,36,-6,0,319,642,150,36.70%,6.00%,3.50%,10.90%,5.10%,117.30%,289.10%,113.30%,30.20%,-1,5,197,68,142,142,7,20,7
9/30/12,LIGAND PHARMACEUTICALS INC,Biotechnology,LGND,,,,,,,,121,97,8,,,,,,,76.90%,1373.20%,23.80%,,17,34,44,,,,,
9/30/12,Light S.A.,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,
9/30/12,LIGHTPATH TECHNOLOGIES INC,Computer Hardware,LPTH,11,7,-1,-1,0,0,1,7,,3,35.80%,-9.40%,-9.70%,-32.00%,-15.30%,61.60%,217.00%,109.60%,1.10%,0,0,5,2,4,5,0,-1,0
9/30/12,Lilly (Eli) & Co.,Drug Manufacturers,LLY,"24,049","5,086","4,303","5,974","7,392","1,145","5,048","32,238",0,"14,823",78.80%,24.80%,17.90%,29.00%,13.40%,142.20%,192.30%,117.50%,16.80%,"-2,182","4,925","12,603","6,554","7,942","12,990",0,"5,411","1,108"
9/30/12,"Limbach Holdings, Inc.",Engineering & Construction,LMB,,,,,,,,,"5,414",,,,,,,,,,,,,,,,,,,
9/30/12,LINCOLN NATIONAL CORP,Insurance - Life,LNC,"10,641",,221,"1,544","1,544",0,,"201,491",0,"13,101",,14.50%,2.10%,1.70%,0.10%,574.70%,,1438.00%,2.90%,-61,"4,510",,,,,,503,274
9/30/12,Linde,,,,,,,,,,,"5,884",,,,,,,,,,,,,,,,,,,
9/30/12,LINDSAY CORP,Farm & Construction Machinery,LNN,551,403,43,66,78,-5,9,416,,311,26.90%,11.90%,7.80%,13.90%,10.40%,96.30%,359.70%,33.70%,1.00%,-5,143,289,80,74,83,0,65,22
9/30/12,LINEAR TECHNOLOGY CORP /CA/,,LLTC,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
9/30/12,Link REIT,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,"LINN ENERGY, INC.",,LNGG,,,,,,1,,"12,539",,"4,132",,,,,,,113.10%,170.60%,47.90%,0,2,882,780,,,,,
9/30/12,LIQUIDITY SERVICES INC,Retail - Apparel & Specialty,LQDT,432,173,46,134,146,0,0,340,"6,006",237,60.00%,31.10%,10.60%,19.40%,13.50%,240.70%,209.50%,43.50%,12.20%,0,85,144,69,58,125,0,81,32
9/30/12,LITTELFUSE INC /DE,Computer Hardware,LFUS,658,406,83,109,141,-6,20,717,42,529,38.40%,16.50%,12.60%,15.70%,11.60%,112.20%,245.70%,35.40%,13.50%,-15,198,404,164,118,144,2,109,26
9/30/12,LivaNova PLC,Medical Devices,LIVN,,,,,,,,,97,,,,,,,,,,,,,,,,,,,
9/30/12,"Live Nation Entertainment, Inc.",Entertainment,LYV,"5,384","3,789",-83,27,370,-148,0,"5,077",0,"1,625",29.60%,0.50%,-1.30%,-4.30%,-1.40%,-197.20%,105.60%,212.40%,33.60%,0,844,"1,577","1,493","1,112","1,567",116,-97,-26
9/30/12,LIVE VENTURES Inc,Conglomerates,LIVE,4,3,-4,-4,-3,0,0,5,"1,705",3,25.20%,-90.50%,-100.60%,-152.30%,-87.20%,76.20%,144.60%,74.60%,20.30%,0,2,3,2,5,5,0,-4,0
9/30/12,Livent Corp.,,LTHM,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
9/30/12,"Livongo Health, Inc.",,LVGO,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,LKQ CORP,Autos,LKQ,"3,515","2,019",233,396,454,-62,0,"3,260",0,"1,745",42.50%,11.20%,6.60%,13.40%,7.10%,72.90%,256.90%,86.80%,27.50%,0,55,"1,174",457,738,"1,100",25,368,135
9/30/12,LOCAL Corp,,LOCM,,,,,,,,,897,,,,,,,,,,,,,,,,,,,
9/30/12,Localiza,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,LOCKHEED MARTIN CORP,Aerospace & Defense,LMT,"47,166","43,091","2,793","4,336","5,329",-998,0,"38,340",,"1,573",8.60%,9.20%,5.90%,177.60%,7.30%,83.70%,119.20%,2337.40%,16.90%,"-1,156","3,518","14,561","12,211",0,0,365,"3,784","1,005"
9/30/12,Loews Corp.,Insurance - Property & Casualty,L,"14,129",,"1,062","2,748","3,581","1,057",,"75,268","6,472","23,203",,19.40%,12.00%,7.30%,2.20%,163.60%,,224.40%,12.00%,-500,129,,,,,,"2,226",532
9/30/12,LOGITECH INTERNATIONAL SA,Computer Hardware,LOGI,"2,263","1,438",120,130,206,26,160,"1,692","9,001",946,36.40%,5.70%,5.30%,12.70%,7.10%,152.60%,163.20%,78.80%,0.00%,-133,237,912,559,535,695,-2,107,-13
9/30/12,"LogMeIn, Inc.",Application Software,LOGM,119,11,6,11,15,16,21,232,0,156,91.10%,9.00%,4.80%,3.70%,2.50%,418.40%,291.30%,48.90%,0.00%,0,199,212,73,77,98,-1,10,4
9/30/12,Lojas Americanas,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,Lojas Renner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/12,LOUISIANA-PACIFIC CORP,Building Materials,LPX,"1,329","1,223",-181,-72,7,-39,0,"4,950",,"1,001",8.00%,-5.40%,-13.70%,-18.10%,-3.70%,6.20%,470.80%,113.80%,14.70%,0,340,657,140,111,178,57,-190,-41
9/30/12,LOWES COMPANIES INC,Retail - Apparel & Specialty,low,"50,882","33,468","1,823","3,276","4,858",-128,0,"35,032",729,"14,824",34.20%,6.40%,3.60%,12.30%,5.20%,114.00%,125.50%,136.30%,27.40%,-693,"2,296","11,320","9,022","12,655","14,138",392,"2,884","1,061"
9/30/12,"Loxo Oncology, Inc.",Biotechnology,LOXO,,,,,,,,,"9,602",,,,,,,,,,,,,,,,,,,
9/30/12,LPL Financial Holdings Inc.,Brokers & Exchanges,LPLA,"3,479","2,448",170,393,466,255,0,"3,816",0,"1,345",29.60%,11.30%,4.90%,12.70%,4.50%,335.80%,179.80%,183.80%,34.90%,0,732,"1,753",975,0,638,69,283,112
9/30/12,LSB INDUSTRIES INC,,LXU,,,,,,-30,,,"1,333",,,,,,,,,,,0,,,,,,,,
9/30/12,"LSC Communications, Inc.",,LKSD,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,Lsi Corp,REITs,LSI_old,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,LTC PROPERTIES INC,,LTC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,Lufthansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/12,lululemon athletica inc.,Retail - Apparel & Specialty,LULU,"1,170",519,216,319,355,-30,0,829,,726,55.60%,27.30%,18.60%,29.90%,26.20%,70.20%,805.00%,14.10%,0.00%,0,444,604,75,332,332,0,322,105
9/30/12,"Lumber Liquidators Holdings, Inc.",Retail - Apparel & Specialty,LL,710,457,29,46,55,-1,0,326,0,217,35.60%,6.50%,4.00%,13.20%,8.80%,70.50%,267.30%,50.40%,0.00%,0,61,269,100,207,207,0,47,18
9/30/12,Lumentum Holdings Inc.,Communication Equipment,LITE,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,LUNA INNOVATIONS INC,Computer Hardware,LUNA,,,,,,,,23,0,11,,,,,,,230.00%,114.10%,23.90%,,9,19,8,,,,,
9/30/12,"Lyft, Inc.",,LYFT,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
9/30/12,LyondellBasell,Chemicals,LYB,"48,183","42,732","2,147","4,337","5,268",-141,196,"22,839",0,"10,647",11.30%,9.00%,4.40%,20.10%,9.40%,141.00%,227.90%,114.50%,17.60%,"-2,893","1,065","11,435","5,018",918,"1,114","1,007","3,531","1,059"
9/30/12,M&T BANK CORP,Banks,MTB,"3,997",,859,"1,249","1,447",598,,"77,924","4,032","9,271",,31.20%,21.50%,9.30%,1.10%,187.30%,,740.50%,9.60%,-398,"1,450",,,,,,"1,225",365
9/30/12,MACATAWA BANK CORP,Banks,MCBC,61,,6,6,9,-86,,"1,508","7,468",94,,9.50%,9.50%,6.20%,0.40%,-962.50%,,1496.70%,2.80%,0,31,,,,,,6,0
9/30/12,Macerich,REITs,Mac,718,304,326,145,453,-19,0,"7,610",43,"3,286",57.60%,20.20%,49.60%,10.80%,4.70%,100.70%,16.30%,131.60%,49.80%,-320,77,638,"3,920",20,269,155,293,-2
9/30/12,MACK CALI REALTY CORP,,CLI,,,,,,,,,"3,790",,,,,,,,,,,,,,,,,,,
9/30/12,"MACOM Technology Solutions Holdings, Inc.",Semiconductors,MTSI,306,168,18,55,67,-20,38,252,,181,45.10%,18.00%,7.20%,12.30%,8.80%,106.70%,345.10%,39.70%,0.00%,0,78,195,57,45,83,1,29,7
9/30/12,"Macquarie Equipment Leasing Fund, LLC",,CIK0001446,0,0,-1,-1,-1,1,0,18,0,17,100.00%,-309.70%,-409.80%,-5.50%,-5.20%,203.60%,903.30%,6.50%,0.00%,0,9,10,1,0,1,0,-1,0
9/30/12,Macquarie Infrastructure Corp,Transportation & Logistics,MIC,"1,014",626,30,106,188,-26,0,"2,181",0,704,38.20%,10.40%,3.20%,4.60%,1.50%,330.70%,163.00%,209.60%,51.50%,-37,32,269,165,206,282,58,54,22
9/30/12,MACROGENICS INC,Biotechnology,MGNX,,,,,,,,,"1,124",,,,,,,,,,,,,,,,,,,
9/30/12,"Macy's, Inc.",Retail - Apparel & Specialty,M,"26,838","16,007","1,344","2,495","3,557",-207,0,"20,565",0,"5,903",40.40%,9.30%,5.00%,22.80%,6.50%,151.60%,152.20%,248.40%,33.80%,-249,"1,604","7,386","4,854","8,336","8,336",433,"2,087",743
9/30/12,MAGELLAN HEALTH INC,,MGLN,"2,987","2,766",109,161,221,89,0,"1,409","6,950",905,7.40%,5.40%,3.60%,12.00%,7.70%,177.80%,214.60%,55.70%,0.00%,0,349,794,370,0,60,3,160,52
9/30/12,MAGELLAN MIDSTREAM PARTNERS LP,,MMP,,,,,,,,"4,010",0,"1,462",,,,,,,208.00%,174.30%,53.60%,,152,566,272,,,,,
9/30/12,MAGICJACK VOCALTEC LTD,Communication Services,CALL,,,,,,,,,"2,150",,,,,,,,,,,,,,,,,,,
9/30/12,Majesco,Application Software,MJCO,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,Mallinckrodt plc,Drug Manufacturers,MNK,"2,022","1,107",151,241,361,58,142,,0,,45.20%,11.90%,7.40%,,,140.80%,,,,0,,,,533,674,0,243,86
9/30/12,"MAM SOFTWARE GROUP, INC.",Application Software,MAMS,26,11,3,4,5,0,3,21,0,13,57.50%,15.30%,11.80%,22.80%,14.30%,119.10%,124.20%,58.80%,6.00%,0,4,8,7,6,11,0,4,1
9/30/12,"MamaMancini's Holdings, Inc.",,MMMB,6,4,-2,-1,,,0,0,1,0,32.50%,-24.40%,-25.10%,-2543.10%,-1735020.20%,,0.20%,-99.90%,0.00%,,0,0,0,3,3,0,-2,0
9/30/12,"MAMMOTH ENERGY SERVICES, INC.",Oil & Gas - Integrated,TUSK,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,MANHATTAN ASSOCIATES INC,Application Software,MANH,364,153,50,77,83,-10,44,276,0,170,57.90%,21.20%,13.70%,29.40%,18.10%,77.00%,200.80%,62.70%,0.00%,0,107,195,97,84,134,-1,78,28
9/30/12,"Manning & Napier, Inc.",Asset Management,MN,337,299,-24,9,10,-2,0,245,0,101,11.20%,2.60%,-28.40%,-95.00%,-39.10%,-1.10%,320.80%,85.50%,0.00%,0,89,129,40,0,29,32,-92,4
9/30/12,MANNKIND CORP,Biotechnology,MNKD,0,0,-161,-141,-125,9,100,200,0,"1,622",100.00%,-281078.00%,-321608.00%,-9.90%,-80.60%,76.10%,22.90%,-87.70%,105.60%,0,3,6,25,41,141,11,-161,0
9/30/12,ManpowerGroup Inc.,Employment Services,MAN,"21,569","17,974",224,476,578,-169,0,"6,908",211,"2,511",16.70%,2.20%,1.00%,8.90%,3.20%,59.10%,139.30%,175.10%,10.90%,-67,455,"4,972","3,568","3,120","3,120",45,432,207
9/30/12,Marathon Oil Corp.,Oil & Gas - E&P,MRO,"15,432",-260,"1,764","5,748","7,966",-500,573,"32,250",755,"17,785",101.70%,37.20%,11.40%,9.90%,5.50%,53.30%,69.40%,81.30%,16.30%,-451,452,"3,254","4,691","6,216","9,944",182,"5,300","3,525"
9/30/12,"Marathon Patent Group, Inc.",,MARA,,,,,,,,5,"5,250",5,,,,,,,3463.40%,2.80%,1.30%,,4,5,0,,,,,
9/30/12,Marathon Petroleum Corp,Oil & Gas - Refining & Marketing,MPC,"81,028","68,559","2,456","3,826","4,731",-864,0,"25,306",0,"9,216",15.40%,4.70%,3.00%,26.70%,9.70%,50.50%,125.90%,174.60%,13.10%,-247,"2,205","11,580","9,201","1,093","8,722",69,"3,831","1,375"
9/30/12,Marcopolo,,,,,,,,,,,"3,321",,,,,,,,,,,,,,,,,,,
9/30/12,"Marcus & Millichap, Inc.",Real Estate Services,MMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/12,Marfrig,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,MARKEL CORP,Insurance - Property & Casualty,MKL,"2,630",,142,276,,6,,"11,859",,"3,676",,10.50%,5.70%,,,,,222.60%,11.00%,0,692,,,,,,190,42
9/30/12,MARKETAXESS HOLDINGS INC,Brokers & Exchanges,MKTX,172,52,48,81,88,-13,0,349,"1,306",312,69.50%,47.40%,27.80%,15.30%,13.70%,83.60%,789.80%,11.80%,0.00%,-14,248,292,37,13,38,0,81,32
9/30/12,MARRIOTT INTERNATIONAL INC /MD/,Travel & Leisure,MAR,"12,091","10,841",201,510,648,207,0,"6,171",0,-848,10.30%,4.20%,1.70%,-23.70%,3.30%,166.70%,50.40%,-827.70%,40.90%,-136,290,"1,464","2,906",740,740,142,351,150
9/30/12,MARRIOTT VACATIONS WORLDWIDE Corp,Travel & Leisure,VAC,"1,618",461,-188,141,173,452,0,"2,570","2,527","1,148",71.50%,8.70%,-11.60%,-16.40%,-7.30%,-358.50%,356.40%,137.00%,30.10%,0,77,"2,288",642,645,"1,016",0,-230,-42
9/30/12,"MARSH & MCLENNAN COMPANIES, INC.",Brokers & Exchanges,MMC,"11,526",,993,"1,638","1,970",72,,"15,454",774,"5,940",,14.20%,8.80%,17.10%,6.60%,109.00%,,160.20%,18.90%,-480,"2,113",,,,,,"1,404",422
9/30/12,Martin Marietta Materials,Building Materials,MLM,"1,780","1,476",63,130,305,-12,44,"3,182","2,928","1,398",17.00%,7.30%,3.60%,4.50%,2.00%,177.60%,378.70%,127.60%,35.70%,-74,45,702,185,129,173,54,76,17
9/30/12,MARVELL TECHNOLOGY GROUP LTD,Semiconductors,MRVL,"3,306","1,501",463,446,530,-13,"1,042","5,585","1,135","4,803",54.60%,13.50%,14.00%,9.70%,8.30%,91.70%,467.60%,16.30%,0.00%,-34,"2,134","2,930",626,266,"1,359",0,466,2
9/30/12,MASCO CORP /DE/,Building Materials,MAS,"7,105","5,265",-600,347,610,12,0,"7,016",0,674,25.90%,4.90%,-8.00%,-84.10%,-8.10%,-100.20%,165.50%,940.90%,48.80%,-147,"1,166","3,255","1,967","1,493","1,493",258,-414,-41
9/30/12,MASIMO CORP,Medical Devices,MASI,,,,,,6,,380,"3,422",278,,,,,,,297.40%,36.90%,0.00%,0,129,266,90,,,,,
9/30/12,"Mass Hysteria Entertainment Company, Inc.",,MHYS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,Mastec Inc,Engineering & Construction,MTZ,"2,831","2,460",106,165,240,-220,0,"2,095",0,811,13.10%,5.80%,3.70%,13.10%,5.10%,-101.40%,139.90%,158.20%,23.60%,0,7,829,592,133,207,34,159,62
9/30/12,"Mastech Holdings, Inc.",Employment Services,MHH,88,71,2,3,3,-2,0,18,495,12,19.10%,3.30%,1.70%,13.10%,8.40%,-8.40%,266.20%,55.10%,0.00%,0,2,17,6,14,14,0,3,1
9/30/12,Mastercard Inc,Credit Services,MA,"7,224",0,"2,175","3,818","4,038",774,0,"12,120",0,"6,924",100.00%,52.80%,30.10%,31.40%,17.90%,177.70%,,,,-113,"5,639","9,072","4,548","3,186","3,406",20,"3,029",855
9/30/12,"Match Group, Inc.",Online Media,MTCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/12,MATERION Corp,Metals & Mining,MTRN,"1,527","1,311",40,57,101,-35,11,772,0,406,14.10%,3.70%,2.60%,9.80%,5.20%,56.40%,265.60%,90.20%,10.50%,0,12,371,140,131,158,3,54,14
9/30/12,MATRIX SERVICE CO,Oil & Gas - Services,MTRX,718,636,21,35,46,-35,0,316,81,209,11.40%,4.80%,2.90%,10.10%,6.70%,-61.10%,227.90%,51.20%,0.80%,0,43,224,98,47,47,1,33,12
9/30/12,"Matson, Inc.",Transportation & Logistics,MATX,"1,463",0,34,70,142,-11,0,"2,544",3,"1,123",100.00%,4.80%,2.30%,3.00%,1.30%,176.00%,98.70%,126.70%,7.80%,-113,10,275,279,113,"1,393",8,71,25
9/30/12,Mattel Inc.,Travel & Leisure,MAT,"6,266","3,120",769,"1,041","1,202",-344,0,"5,672",198,"2,611",50.20%,16.60%,12.30%,29.40%,13.60%,60.60%,331.50%,117.30%,27.50%,-317,"1,369","3,444","1,039","2,105","2,105",67,971,202
9/30/12,MATTRESS FIRM HOLDING CORP.,,MFRM,,,,,,,,,"1,558",,,,,,,,,,,,,,,,,,,
9/30/12,MAUI LAND & PINEAPPLE CO INC,Real Estate Services,MLP,,,,,,0,,64,0,-26,,,,,,,42.50%,-344.10%,71.00%,0,1,5,12,,,,,
9/30/12,Max Sound Corp,,MAXD,0,0,-3,-3,,,0,8,46,7,100.00%,-23498.80%,-26405.60%,-49.50%,-41.80%,,14.70%,18.20%,0.00%,,0,0,1,1,3,0,-3,0
9/30/12,MAXIM INTEGRATED PRODUCTS INC,Semiconductors,MXIM,"2,391",950,381,561,773,113,545,"3,705",0,"2,568",60.30%,23.40%,15.90%,14.80%,10.30%,121.50%,244.30%,44.20%,8.30%,-263,925,"1,667",682,319,880,0,524,175
9/30/12,MAXIMA GROUP INC.,,MXMG,,,,,,,,,309,,,,,,,,,,,,,,,,,,,
9/30/12,Maximus Inc,Business Services,MMS,"1,000",728,78,122,147,-8,0,652,0,430,27.20%,12.20%,7.80%,18.20%,12.00%,90.80%,224.90%,51.60%,0.30%,-12,169,417,186,149,149,-4,127,49
9/30/12,"MaxPoint Interactive, Inc.",Application Software,MXPT,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
9/30/12,MAXWELL TECHNOLOGIES INC,Computer Hardware,MXWL,148,89,-3,-1,7,-13,22,173,0,119,39.50%,-0.40%,-1.80%,-2.20%,-1.50%,900.00%,220.20%,45.50%,6.20%,0,31,108,49,37,59,0,-1,2
9/30/12,MAYS J W INC,Real Estate Services,MAYS,17,0,1,3,5,0,0,59,11,43,100.00%,19.90%,7.70%,3.00%,2.10%,143.90%,191.30%,29.70%,12.70%,0,2,4,2,4,13,1,3,2
9/30/12,MB Financial Inc,Banks,MBFI,441,,28,52,112,-17,,"9,833",8,"1,393",,11.80%,8.80%,2.80%,0.40%,234.30%,,605.90%,6.60%,-12,144,,,,,,44,5
9/30/12,"MCBC Holdings, Inc.",Autos,MCFT,,,,,,,,,645,,,,,,,,,,,,,,,,,,,
9/30/12,MCCLATCHY CO,Publishing,MNI,"1,361",577,76,209,,-45,0,"2,925",0,202,,,,37.60%,2.60%,,97.80%,1345.30%,61.30%,0,38,238,244,0,574,153,92,16
9/30/12,MCCORMICK & CO INC,Consumer Packaged Goods,MKC,"3,979","2,365",391,570,672,-34,0,"4,057","1,793","1,724",40.60%,14.30%,9.80%,22.70%,9.60%,100.60%,135.10%,135.30%,31.00%,-161,72,"1,219",903,"1,045","1,045",54,517,145
9/30/12,MCDERMOTT INTERNATIONAL INC,Oil & Gas - Services,MDR,"3,445","2,980",139,253,360,-213,0,"2,993","1,258","1,734",13.50%,7.30%,4.40%,8.70%,5.10%,-141.00%,150.40%,72.60%,3.10%,0,680,"1,537","1,022",212,212,-1,256,87
9/30/12,MCDONALDS CORP,Restaurants,MCD,"27,441","16,578","5,561","8,668","10,109",38,0,"33,334",94,"14,661",39.60%,31.60%,20.30%,37.90%,16.70%,91.40%,116.70%,127.40%,38.30%,"-2,687","2,289","4,255","3,646","2,423","2,195",502,"8,161","2,600"
9/30/12,McEwen Mining Inc.,Metals & Mining,MUX,,,,,,,,310,"12,780",219,,,,,,,781.90%,41.50%,0.00%,,42,48,6,,,,,
9/30/12,MCKESSON CORP,Medical Distribution,MCK,"117,296","110,928","1,159","2,187","2,716",887,407,"31,907",0,"7,109",5.40%,1.90%,1.00%,16.30%,3.60%,246.30%,117.20%,348.80%,12.50%,-188,"3,943","23,262","19,845","3,529","4,181",263,"1,655",496
9/30/12,MDC PARTNERS INC,Advertising & Marketing Services,MDCA,934,667,-85,10,,,0,,"3,992",,28.60%,1.10%,-8.20%,,,,,,,,,,,217,257,42,-32,42
9/30/12,Mead Johnson,Health Care Plans,MJN,"2,827",975,400,680,739,148,72,,0,,65.50%,24.00%,14.50%,,,153.10%,,,,-102,,,,"1,067","1,172",93,587,176
9/30/12,Mecklermedia Corp,,MECK,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,"MEDCAREERS GROUP, Inc.",,MCGI,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,"MediaShift, Inc.",,MSHF,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,MEDICAL PROPERTIES TRUST INC,,MPW,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,"MEDICAL TRANSCRIPTION BILLING, CORP",Application Software,MTBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/12,"Medidata Solutions, Inc.",Application Software,MDSO,184,53,39,29,37,-4,30,190,0,104,71.40%,15.60%,21.40%,37.80%,20.80%,112.40%,208.20%,82.30%,0.10%,0,108,148,71,73,103,0,23,-16
9/30/12,MEDIFAST INC,,MED,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,"Medifirst Solutions, Inc.",,MFST,0,0,0,0,,,0,0,,0,100.00%,-276.30%,-360.20%,308.00%,-196.40%,,50.20%,-256.80%,2.50%,,0,0,0,0,0,0,0,0
9/30/12,"MEDNAX, INC.",Health Care Providers,MD,,,,,,-19,,"2,325",0,"1,798",,,,,,,209.00%,29.30%,3.60%,0,26,361,173,,,,,
9/30/12,Medtronic INC,Medical Devices,MDT_old,,,,,,,,,84,,,,,,,,,,,,,,,,,,,
9/30/12,Medtronic plc,Medical Devices,MDT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,"Meet Group, Inc.",Online Media,MEET,30,0,-15,-5,-2,-3,0,106,0,87,100.00%,-15.20%,-48.40%,-16.80%,-13.90%,38.60%,240.80%,21.00%,11.20%,0,6,22,9,12,35,1,-8,0
9/30/12,"MEI Pharma, Inc.",Drug Manufacturers,MEIP,0,0,-7,-7,-7,-1,4,3,12,2,0.00%,0.00%,0.00%,-393.50%,-214.40%,112.70%,217.80%,83.60%,0.00%,0,3,3,1,3,7,0,-7,0
9/30/12,Mengniu Dairy,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
