period,company,sector,ticker,revenues,cogs,net_income,ebit,ebitda,chg_wc,r_and_d,assets,debt,equity,gross_margin,operating_margin,net_margin,roe,roa,fcf_net_income,current_ratio,liab_equity,debt_assets,dividends,cash_and_eq,curr_assets,curr_liab,sg_a,op_exp,net_interest_paid,pretax_income,taxes
9/30/17,"BlackRock, Inc.",Asset Management,BLK,"12,055",0,"3,439","4,814",,-336,0,"217,488",,"29,887",,,,,,,,,,"-1,604","5,508","181,649","156,362",0,11,0,-27,0
9/30/17,Blackstone Group L.P.,Asset Management,BX,"6,108","2,499","1,331","3,031","3,031","-10,926",0,"28,337",0,"13,103",59.10%,49.60%,47.90%,22.30%,10.30%,-276.70%,44.00%,116.30%,0.00%,0,"2,304","6,708","15,234","7,127","7,241",167,"4,771","1,311"
9/30/17,"BLACKSTONE MORTGAGE TRUST, INC.",,BXMT,,,,,,,,,,,,,,,,,,,,,,,,507,578,156,"3,107",181
9/30/17,"BLUCORA, INC.",Asset Management,BCOR,,,,,,,,"1,023",415,433,,,,,,,180.00%,136.30%,40.60%,,59,98,54,,,,,
9/30/17,BLUE RIDGE REAL ESTATE CO,,BRRE,6,1,-2,-3,-1,1,0,65,27,30,82.10%,-44.50%,-43.60%,-8.30%,-3.80%,-106.80%,432.20%,118.80%,41.60%,0,0,36,8,,,,,
9/30/17,"bluebird bio, Inc.",Biotechnology,BLUE,6,0,-264,-264,-254,19,205,"1,118",120,869,100.00%,-4285.00%,-4281.20%,-30.30%,-23.60%,99.60%,971.70%,28.60%,10.70%,0,704,724,75,2,7,1,-4,-1
9/30/17,"Blueknight Energy Partners, L.P.",Oil & Gas - Midstream,BKEP,177,125,-31,32,,,0,,0,,29.40%,18.10%,-2.70%,,,,,,,,,,,65,270,-4,-264,-1
9/30/17,BlueLinx Holdings Inc.,Building Materials,BXC,"1,888","1,661",0,14,,,0,500,363,-50,12.00%,0.80%,0.00%,0.70%,-0.10%,,229.80%,-1106.20%,72.60%,,5,401,175,20,20,13,-5,0
9/30/17,Blueprint Medicines Corp,Biotechnology,BPMC,0,0,-72,-100,-99,40,81,283,2,213,0.00%,0.00%,0.00%,-34.00%,-25.60%,84.50%,773.10%,32.70%,0.50%,0,214,220,29,203,212,27,3,3
9/30/17,"Bluerock Residential Growth REIT, Inc.",,BRG,,,,,,,,,,,,,,,,,,,,,,,,19,100,0,-72,0
9/30/17,BM&FBovespa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/17,BMW Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/17,BOEING CO,Aerospace & Defense,BA,"92,915","78,957","5,127","5,749","7,687","3,636","4,548","89,673","10,799",155,15.00%,6.20%,5.50%,3307.70%,5.70%,163.20%,125.30%,57753.50%,12.00%,"-2,907","9,205","62,367","49,781",,,,,
9/30/17,"BofI Holding, Inc.",Banks,BOFI,391,,138,238,242,"-1,483",,"8,582",464,867,,60.90%,35.40%,16.00%,1.60%,-976.30%,,890.20%,5.40%,0,624,,,"3,661","8,209",320,"5,786",659
9/30/17,BOINGO WIRELESS INC,Communication Services,WIFI,169,117,-24,-23,34,53,23,365,20,94,30.90%,-13.60%,-14.10%,-25.40%,-6.50%,-28.50%,55.20%,288.80%,5.50%,0,19,53,96,,,,238,100
9/30/17,"Bojangles', Inc.",Restaurants,BOJA,,,,,,,,563,197,198,,,,,,,60.40%,184.30%,35.00%,,19,30,50,49,75,0,-23,0
9/30/17,BOK FINANCIAL CORP ET AL,Banks,BOKF,"1,453",,278,408,496,"-6,258",,"32,629",838,"3,371",,28.10%,19.30%,8.30%,0.90%,-2008.00%,,868.00%,2.60%,-114,547,,,,,,,
9/30/17,BON TON STORES INC,Retail - Apparel & Specialty,BONT,"2,803","1,783",-36,26,117,-63,0,"1,844","1,132",-18,36.40%,0.90%,-1.30%,201.70%,-1.90%,-118.50%,170.00%,-10461.60%,61.40%,-5,22,"1,099",646,,,,403,123
9/30/17,"Boot Barn Holdings, Inc.",Retail - Apparel & Specialty,BOOT,645,449,15,40,56,-9,0,585,190,183,30.40%,6.10%,2.30%,8.20%,2.60%,98.50%,132.30%,219.30%,32.50%,0,9,242,183,902,994,62,-36,0
9/30/17,Booz Allen Hamilton Holding Corp,Business Services,BAH,"5,809","2,679",261,506,566,18,0,"3,373","1,663",574,53.90%,8.70%,4.50%,45.50%,7.70%,139.70%,117.50%,488.10%,49.30%,-93,217,"1,294","1,101",156,156,15,25,10
9/30/17,BORGWARNER INC,Autos,BWA,"9,071","7,138",119,226,617,-116,0,"8,835","2,220","3,302",21.30%,2.50%,1.80%,4.90%,1.80%,-12.00%,139.20%,167.60%,25.10%,-113,444,"2,912","2,092",814,"2,625",62,426,165
9/30/17,BOSTON BEER CO INC,Beverages - Alcoholic,SAM,906,447,87,137,187,15,0,616,0,447,50.70%,15.20%,9.60%,19.60%,14.20%,121.80%,191.00%,37.90%,0.00%,0,91,194,102,818,"1,707",78,191,30
9/30/17,BOSTON OMAHA Corp,Conglomerates,BOMN,,,,,,-1,,,0,,,,,,,,,,,0,,,,322,322,1,137,50
9/30/17,BOSTON PROPERTIES INC,REITs,BXP,"2,517",930,418,786,"1,480",-46,0,"18,967","9,782","7,922",63.10%,31.20%,18.60%,5.90%,2.50%,95.40%,3.90%,139.40%,51.60%,-475,303,427,"11,044",,,,,
9/30/17,BOSTON SCIENTIFIC CORP,Medical Devices,BSX,"8,173","2,379",81,"1,300",,206,907,"18,096","5,484","6,733",70.90%,15.90%,1.00%,,,,90.30%,168.80%,30.30%,0,196,"3,239","3,587",107,801,403,397,0
9/30/17,BOWL AMERICA INC,Entertainment,BWLA,25,19,3,4,5,-1,0,32,0,25,21.70%,14.70%,10.70%,10.30%,8.10%,78.10%,87.00%,26.80%,0.00%,-4,3,4,5,"3,044","4,494",235,-249,-330
9/30/17,BOX INC,Application Software,BOX,453,122,-154,-153,-116,15,128,474,83,42,73.00%,-33.80%,-34.10%,-368.60%,-32.60%,69.30%,102.00%,1030.30%,17.60%,0,165,303,297,1,2,0,4,1
9/30/17,BOYD GAMING CORP,Travel & Leisure,BYD,"2,199",384,420,421,,,0,"4,671","3,229",934,82.50%,19.10%,19.10%,45.00%,9.00%,,84.20%,400.00%,69.10%,,194,308,366,356,484,1,-154,1
9/30/17,BR Properties,,,,,,,,,,,,,,,,,,,,,,,,,,322,"1,394",210,8,-200
9/30/17,BRADY CORP,Consulting & Outsourcing,BRC,"1,113",555,96,131,158,20,40,"1,050",108,700,50.10%,11.80%,8.60%,13.70%,9.10%,138.40%,217.90%,50.00%,10.30%,-42,134,408,187,,,,,
9/30/17,Braemar Hotels & Resorts Inc.,,BHR,,,,,,,,,,,,,,,,,,,,,,,,388,427,6,127,31
9/30/17,BRANDYWINE REALTY TRUST,,BDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/17,Braskem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/17,"Bravo Brio Restaurant Group, Inc.",Restaurants,BBRG,425,361,4,13,36,4,0,241,46,56,14.90%,3.00%,1.00%,7.70%,1.80%,504.00%,21.10%,332.10%,19.00%,0,0,12,59,,,,,
9/30/17,BRF,,,,,,,,,,,,,,,,,,,,,,,,,,25,50,1,1,-3
9/30/17,BRIDGFORD FOODS CORP,Consumer Packaged Goods,BRID,154,95,8,11,15,-2,0,98,0,45,38.40%,7.50%,5.50%,18.80%,8.60%,-8.90%,346.70%,117.90%,0.00%,0,11,51,15,,,,,
9/30/17,BRIGGS & STRATTON CORP,Industrial Products,BGG,"1,821","1,452",33,60,116,-30,0,"1,543",354,474,20.30%,3.30%,1.80%,7.00%,2.20%,14.20%,187.30%,225.50%,22.90%,-24,47,835,446,47,47,0,12,3
9/30/17,BRIGHT HORIZONS FAMILY SOLUTIONS INC.,Personal Services,BFAM,"1,607","1,207",111,200,288,13,0,"2,376","1,063",726,24.90%,12.40%,6.90%,15.30%,4.70%,164.70%,46.80%,227.30%,44.70%,0,21,166,356,298,286,20,80,23
9/30/17,"Brighthouse Financial, Inc.",Insurance - Life,BHF,"1,594",,"-3,695","-5,859",,,,,0,,,-367.60%,-231.80%,,,,,,,,,,,170,200,43,146,35
9/30/17,BRINKS CO,Consulting & Outsourcing,BCO,"3,021","2,392",35,185,316,-74,0,"1,995",443,355,20.80%,6.10%,1.50%,12.60%,2.20%,123.20%,111.90%,462.20%,22.20%,-20,184,844,754,,,,"-5,859","-2,164"
9/30/17,BRISTOL MYERS SQUIBB CO,Drug Manufacturers,BMY,"19,427","4,946","4,457","4,630","5,012","-1,152","4,940","33,707","6,708","16,347",74.50%,23.80%,23.20%,27.60%,13.40%,27.50%,155.00%,106.20%,19.90%,"-2,547","6,350","13,704","8,841",424,444,20,125,79
9/30/17,Bristow Group Inc,Oil & Gas - Services,BRS,"1,446","1,171",-118,-48,75,15,0,"3,131","1,262","1,381",19.00%,-3.30%,-9.00%,-9.50%,-4.20%,-15.20%,94.00%,126.70%,40.30%,-10,71,502,534,"4,911","9,851",0,"5,915","1,408"
9/30/17,Brixmor Property Group Inc.,REITs,BRX,"1,276",0,275,479,866,-39,0,"9,320",0,"2,927",100.00%,37.60%,21.80%,9.50%,3.00%,211.60%,4.40%,218.40%,0.00%,0,51,281,"6,393",200,323,44,-153,-23
9/30/17,"BRK, Inc.",,BRK,,,,,,0,,0,0,0,,,,,,,2.60%,-104.80%,1072.10%,0,0,0,0,92,797,226,278,0
9/30/17,BRMalls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/17,BROADCAST LIVE DIGITAL CORP.,,BFLD,,,,,,,,0,0,0,,,,,,,0.00%,-115.60%,0.00%,,0,0,0,,,,,
9/30/17,BROADCOM CORP,Semiconductors,BRCM,"8,321","4,087",507,"1,021",,,"2,433","11,345","1,694","7,917",50.90%,12.30%,6.10%,6.40%,4.50%,,218.00%,43.30%,14.90%,,"2,404","3,927","1,801",,,,,
9/30/17,Broadcom Inc.,Semiconductors,AVGO,,,,,,,,,0,,,,,,,,,,,,,,,706,"3,213",33,514,7
9/30/17,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",Business Services,BR,"3,451","2,499",298,496,557,-49,0,"2,967","1,206",986,27.60%,14.40%,8.60%,30.20%,10.00%,72.00%,140.90%,201.00%,40.60%,-145,236,899,638,,,,,
9/30/17,BROADVISION INC,Application Software,BVSN,7,3,-10,-10,-10,0,7,18,0,12,55.70%,-134.10%,-131.70%,-81.00%,-55.00%,105.00%,356.60%,47.30%,0.00%,0,16,18,5,504,504,42,511,168
9/30/17,BROCADE COMMUNICATIONS SYSTEMS INC,Computer Hardware,BRCD,"2,239",728,339,500,583,-44,346,"3,904",792,"2,473",67.50%,22.30%,15.20%,13.70%,8.70%,105.40%,348.30%,57.90%,20.30%,-64,"1,320","1,714",492,7,14,0,-10,0
9/30/17,Brookdale Senior Living Inc.,Health Care Providers,BKD,,,,,,-78,,"9,218","6,045","2,078",,,,,,,84.70%,343.60%,65.60%,0,216,620,731,661,"1,011",54,446,107
9/30/17,BROOKS AUTOMATION INC,Semiconductors,BRKS,542,334,56,39,66,-2,39,767,0,608,38.40%,7.20%,10.30%,9.20%,7.30%,99.50%,239.80%,26.20%,0.00%,-28,102,352,147,,,,,
9/30/17,BROWN & BROWN INC,Brokers & Exchanges,BRO,"1,767",925,257,471,579,11,0,"5,263","1,074","2,360",47.60%,26.70%,14.60%,10.90%,4.90%,159.60%,120.10%,123.00%,20.40%,-70,531,"1,736","1,445",130,169,0,36,1
9/30/17,BROWN FORMAN CORP,Beverages - Alcoholic,BFB,"3,056",995,705,"1,022","1,080",-159,0,"4,802","2,228","1,420",67.40%,33.40%,23.10%,49.60%,14.70%,76.40%,229.80%,238.20%,46.40%,-277,238,"2,503","1,089",0,371,39,423,166
9/30/17,BRUNSWICK CORP,Travel & Leisure,BC,"4,500","3,256",276,507,609,14,139,"3,274",440,"1,474",27.70%,11.30%,6.10%,18.70%,8.40%,114.70%,174.70%,122.20%,13.40%,-57,274,"1,671",957,"1,053","1,039",61,963,258
9/30/17,BSQUARE CORP /WA,Application Software,BSQR,91,73,-4,-4,-4,2,4,52,0,37,19.50%,-4.70%,-4.10%,-10.00%,-7.10%,64.20%,321.50%,41.20%,0.00%,0,27,46,14,599,738,25,397,111
9/30/17,"BUCKEYE PARTNERS, L.P.",Oil & Gas - Midstream,BPL,"3,437","1,729",528,729,988,-127,0,"9,867","4,561","4,659",49.70%,21.20%,15.70%,11.60%,5.50%,71.80%,110.50%,111.80%,46.20%,0,5,605,548,18,22,0,-4,0
9/30/17,BUCKLE INC,Retail - Apparel & Specialty,BKE,944,559,91,141,174,37,0,584,0,436,40.70%,15.00%,9.70%,20.90%,15.60%,142.40%,410.70%,33.80%,0.00%,-85,261,396,97,87,979,203,541,1
9/30/17,Buildablock Corp.,,BABL,,,,,,,,,0,,,,,,,,,,,,,,,243,243,0,145,54
9/30/17,"Builders FirstSource, Inc.",Building Materials,BLDR,"6,367","4,771",144,236,346,-43,0,"2,910","1,802",310,25.10%,3.70%,2.30%,46.60%,5.00%,270.90%,161.10%,839.80%,61.90%,0,14,"1,216",755,,,,,
9/30/17,Bunge LTD,Consumer Packaged Goods,BG,"42,679","40,269",709,"1,124","1,671",347,0,"19,188","4,264","7,343",5.70%,2.60%,1.80%,10.40%,4.00%,135.70%,144.30%,161.30%,22.20%,-257,934,"11,092","7,684","1,360","1,360",215,22,-123
9/30/17,"Burlington Stores, Inc.",Retail - Defensive,BURL,"5,763","3,376",257,426,616,78,0,"2,612","1,278",-96,41.40%,7.40%,4.50%,-268.20%,9.80%,137.10%,102.70%,-2823.40%,48.90%,0,33,948,923,"1,286","1,286",183,996,220
9/30/17,"BWX Technologies, Inc.",,BWXT,"1,614","1,141",189,252,304,-78,6,"1,618",570,206,29.30%,15.60%,11.80%,92.00%,11.70%,46.20%,194.40%,684.60%,35.30%,-37,108,744,382,"1,771","1,961",54,379,121
9/30/17,C. H. Robinson Worldwide,Transportation & Logistics,CHRW,"13,486","11,203",517,827,907,-126,0,"3,776","1,240","1,316",16.90%,6.10%,3.80%,39.20%,13.70%,81.80%,111.50%,186.90%,32.80%,-246,230,"2,093","1,877",215,222,10,273,83
9/30/17,"CA, INC.",Application Software,CA,"4,060",580,807,"1,184","1,526",-213,557,"10,687","1,950","5,529",85.70%,29.20%,19.90%,14.60%,7.50%,117.30%,132.00%,93.30%,18.20%,-423,"2,585","3,178","2,408","1,456","1,456",26,800,284
9/30/17,CABOT MICROELECTRONICS CORP,,CCMP,473,239,80,100,127,1,56,778,150,558,49.60%,21.10%,16.90%,14.30%,10.30%,115.30%,750.50%,39.50%,19.30%,-18,344,489,65,"1,359","2,296",59,"1,125",325
9/30/17,Cabot Oil & Gas,Oil & Gas - E&P,COG,"1,156",577,-417,-127,464,-68,28,"5,123","1,521","2,568",50.00%,-10.90%,-36.10%,-16.20%,-8.10%,-75.00%,277.70%,99.50%,29.70%,-36,499,716,258,79,135,5,96,17
9/30/17,CACI INTERNATIONAL INC /DE/,Application Software,CACI,"4,222","2,837",157,295,366,-18,0,"3,897","1,360","1,696",32.80%,7.00%,3.70%,9.20%,4.00%,143.00%,172.40%,129.80%,34.90%,0,73,860,499,87,705,88,-660,-242
9/30/17,CADENCE DESIGN SYSTEMS INC,Application Software,CDNS,"1,845",256,221,291,408,6,754,"2,191",644,841,86.10%,15.80%,12.00%,26.30%,10.10%,147.60%,138.90%,160.70%,29.40%,0,548,800,576,"1,055","1,126",47,248,78
9/30/17,CAESARS ENTERTAINMENT Corp,Travel & Leisure,CZR,"3,877","1,760","-3,048",227,,,0,"14,923","6,838","-1,609",54.60%,5.90%,-79.40%,191.20%,-20.60%,,64.90%,-1027.50%,45.80%,,"1,540","5,017","7,731",528,"1,298",25,254,33
9/30/17,CAL-MAINE FOODS INC,Consumer Packaged Goods,CALM,"1,098","1,025",-59,-103,,,0,,0,,6.60%,-9.40%,-5.40%,,,,,,,,,,,"1,166","1,890",599,"-6,130",327
9/30/17,"CALADRIUS BIOSCIENCES, INC.",Biotechnology,CLBS,,,,,,2,,49,6,17,,,,,,,79.20%,178.50%,12.60%,0,12,18,23,175,175,-2,-90,-31
9/30/17,CalAmp Corp.,Communication Equipment,CAMP,347,202,4,0,24,-1,23,446,151,186,41.80%,0.00%,1.10%,2.10%,0.90%,343.40%,272.00%,139.50%,33.80%,0,131,238,88,,,,,
9/30/17,CALEMINDER INC,,CMND,,,,,,,,0,0,0,,,,,,,237.50%,72.70%,0.00%,,0,0,0,107,145,10,6,1
9/30/17,CALERES INC,Manufacturing - Apparel & Furniture,CAL,"2,680","1,567",61,129,177,39,0,"1,584",197,641,41.50%,4.80%,2.30%,9.50%,3.90%,228.60%,157.10%,147.10%,12.40%,-12,53,956,608,,,,,
9/30/17,California Resources Corp,Oil & Gas - E&P,CRC,"1,547",800,279,-293,266,-111,23,"6,354",0,-557,48.30%,-18.90%,18.00%,-50.10%,4.40%,63.80%,58.50%,-1240.80%,0.00%,0,12,425,726,984,984,16,90,29
9/30/17,CALIFORNIA WATER SERVICE GROUP,,CWT,,,,,,,,,,,,,,,,,,,,,,,,235,"1,040",328,201,-78
9/30/17,"Calithera Biosciences, Inc.",Biotechnology,CALA,4,0,-34,-34,-34,40,27,224,0,166,100.00%,-821.40%,-811.30%,-20.50%,-15.20%,-18.40%,504.30%,35.10%,0.00%,0,155,171,34,,,,,
9/30/17,CALLAWAY GOLF CO,Travel & Leisure,ELY,906,506,177,43,60,22,34,880,0,625,44.20%,4.80%,19.70%,28.50%,20.30%,103.80%,197.50%,40.80%,0.00%,-4,48,492,249,11,39,0,-34,0
9/30/17,CALLIDUS SOFTWARE INC,Application Software,CALD,173,66,-13,-12,0,7,26,242,0,129,61.60%,-6.70%,-7.60%,-10.20%,-5.40%,27.90%,149.40%,87.60%,0.00%,0,97,152,102,323,357,2,58,-121
9/30/17,CALLON PETROLEUM CO,Oil & Gas - E&P,CPE,,,,,,-6,,"5,564",391,"1,780",,,,,,,74.60%,31.20%,7.00%,-7,35,116,155,92,118,1,-12,1
9/30/17,CALPINE CORP,Utilities - Independent Power Producers,CPN,"7,382","5,836",234,716,"1,665",131,0,"18,576","11,952","3,282",20.90%,9.70%,3.40%,7.70%,1.40%,687.00%,112.90%,466.00%,64.30%,0,243,"3,521","3,120",,,,,
9/30/17,"CAMBER ENERGY, INC.",Oil & Gas - Drilling,CEI,3,0,-79,-5,-3,-2,0,,0,,100.00%,-166.40%,-2582.80%,,,6.60%,,,,0,,,,142,830,633,205,-48
9/30/17,"CAMBIUM LEARNING GROUP, INC.",Education,ABCD,151,48,5,18,39,11,13,159,100,-65,68.00%,12.10%,3.10%,-7.20%,2.90%,625.00%,53.70%,-343.50%,62.40%,0,12,58,108,4,8,3,-79,0
9/30/17,CAMBREX CORP,Biotechnology,CBM,501,289,87,136,162,-27,15,627,0,431,42.40%,27.10%,17.40%,20.20%,13.90%,61.60%,391.80%,45.80%,0.00%,0,99,333,85,68,84,9,5,0
9/30/17,Camden Property Trust,REITs,CPT,886,311,820,242,492,0,0,"6,028","2,481","3,173",64.80%,27.30%,94.70%,26.40%,13.90%,17.30%,13.00%,90.00%,41.10%,-663,337,370,"2,856",62,76,1,133,39
9/30/17,CAMPBELL SOUP CO,Consumer Packaged Goods,CPB,"7,890","4,965",887,"1,418","1,736",-1,111,"7,726","3,536","1,645",37.10%,18.00%,11.20%,53.90%,11.50%,111.70%,79.30%,369.70%,45.80%,-420,319,"1,900","2,395",76,332,93,457,2
9/30/17,"Camping World Holdings, Inc.",Autos,CWH,"3,605","2,579",161,293,318,34,0,"1,704","1,409",-119,28.40%,8.10%,5.90%,-180.10%,12.50%,141.10%,132.50%,-1537.80%,82.70%,-4,175,"1,319",995,"1,405","1,507",107,"1,293",406
9/30/17,CANADIAN PACIFIC RAILWAY LTD/CN,Transportation & Logistics,CP,"6,232","2,103","1,599","2,411","3,051",0,0,"19,221","8,684","4,626",66.20%,38.70%,25.70%,34.60%,8.30%,89.60%,74.90%,315.50%,45.20%,-255,164,"1,009","1,347",707,733,64,225,11
9/30/17,CANANDAIGUA NATIONAL CORP,Banks,CNND,89,,18,26,31,11,,"1,715",0,131,,28.80%,20.70%,14.10%,1.10%,165.60%,,1206.00%,0.00%,-5,35,,,0,"1,718",471,"2,152",553
9/30/17,CANNASYS INC,,MJTK,0,0,-4,-2,-2,0,0,0,0,0,59.90%,-1477.30%,-3233.10%,,,42.70%,6.40%,-432.40%,82.10%,0,0,0,0,,,,26,7
9/30/17,CANTEL MEDICAL CORP,Medical Instruments & Equipment,CMD,744,389,71,109,138,-7,18,784,145,504,47.70%,14.60%,9.50%,14.00%,9.00%,98.50%,239.90%,55.70%,18.50%,-5,31,257,107,0,2,0,-4,0
9/30/17,Capital One Financial,Credit Services,COF,"25,501",,"3,513","5,484","7,912","-8,670",,"357,033","24,423","47,514",,21.50%,14.70%,7.90%,1.10%,-86.70%,,651.40%,6.80%,"-1,026","4,185",,,228,246,4,105,34
9/30/17,CAPITAL SENIOR LIVING CORP,Health Care Providers,CSU,454,0,-44,15,78,0,0,"1,191",54,97,100.00%,3.40%,-9.70%,-45.20%,-3.70%,-38.40%,68.00%,1128.20%,4.50%,0,13,51,75,,,,"5,484","1,714"
9/30/17,CapitaLand Limited,Real Estate Services,C31.SI,"3,675","2,431","1,186","1,487","1,538","1,167",0,"32,744","7,448","17,777",33.90%,40.50%,41.00%,8.50%,4.60%,175.40%,103.60%,84.20%,31.70%,-305,"3,463","4,809","4,640",24,439,44,-43,0
9/30/17,CAPSTEAD MORTGAGE CORP,,CMO,,,,,,,,,,,,,,,,,,,,,,,,281,312,308,"1,793",285
9/30/17,"CAPSTONE COMPANIES, INC.",,CAPC,37,28,3,4,,,0,11,0,6,24.20%,10.80%,8.20%,49.10%,27.70%,,216.80%,67.90%,0.00%,,1,8,4,,,,,
9/30/17,CAPSTONE TURBINE Corp,Industrial Products,CPST,77,75,-25,-24,-23,-3,5,58,0,21,2.30%,-31.40%,-32.70%,-120.80%,-43.30%,104.40%,146.10%,178.80%,0.60%,0,14,54,37,4,5,0,4,1
9/30/17,CARBO CERAMICS INC,Oil & Gas - Services,CRR,105,185,-88,-120,-72,40,0,691,48,591,-77.30%,-114.80%,-84.00%,-14.90%,-12.70%,-8.10%,883.40%,17.00%,6.90%,0,56,189,21,21,26,1,-25,0
9/30/17,"Carbon Black, Inc.",Application Software,CBLK,,,,,,,,,0,,,,,,,,,,,,,,,39,39,7,-127,-39
9/30/17,CARDINAL HEALTH INC,Medical Distribution,CAH,"128,394","121,807","1,344","2,328","3,029","-1,231",0,"34,174","5,461","6,782",5.10%,1.80%,1.10%,19.90%,4.00%,41.80%,112.60%,403.90%,16.00%,-561,"1,368","22,283","19,796",,,,,
9/30/17,Cardiovascular Systems Inc,Medical Devices,CSII,193,37,-28,-18,-13,19,23,159,0,112,80.70%,-9.40%,-14.70%,-25.40%,-17.90%,-11.70%,379.70%,41.60%,0.00%,0,80,123,32,"3,762","4,259",179,"2,125",774
9/30/17,"CareDx, Inc.",Medical Diagnostics & Research,CDNA,46,24,-35,-25,,,13,80,32,15,48.00%,-54.30%,-78.00%,-239.70%,-44.30%,,43.50%,440.50%,40.30%,,12,23,53,143,167,1,-2,0
9/30/17,"CarGurus, Inc.",Online Media,CARG,,,,,,,,,0,,,,,,,,,,,,,,,34,47,2,-38,-2
9/30/17,Carlisle Companies Inc,Autos,CSL,"3,425","2,339",250,404,542,4,45,"3,966",596,"2,467",31.70%,11.80%,7.30%,10.10%,6.30%,115.80%,263.90%,60.80%,15.00%,-85,385,"1,355",514,,,,,
9/30/17,CARMAX INC,Autos,KMX,"16,680","14,362",682,768,941,"-1,480",0,"16,876","12,601","3,201",13.90%,4.60%,4.10%,21.30%,4.00%,-191.10%,233.30%,427.20%,74.70%,0,26,"2,803","1,202",495,682,31,379,148
9/30/17,CARNIVAL CORP,Travel & Leisure,CCL,"17,187","10,203","2,668","2,947","4,750",355,0,"40,643","9,170","24,172",40.60%,17.20%,15.50%,11.00%,6.60%,78.50%,20.80%,68.10%,22.60%,"-1,053",489,"1,661","7,969","1,551","1,551",65,"1,090",408
9/30/17,CARRIZO OIL & GAS INC,Oil & Gas - E&P,CRZO,514,0,-324,96,305,-31,0,"1,714","1,362",70,100.00%,18.80%,-63.10%,-463.40%,-18.90%,-44.90%,32.10%,2351.80%,79.50%,0,2,73,228,"2,234","4,037",196,"2,719",51
9/30/17,"CARROLS RESTAURANT GROUP, INC.",Restaurants,TAST,961,562,38,30,80,0,0,514,256,154,41.50%,3.10%,3.90%,24.60%,7.30%,53.30%,47.10%,234.70%,49.70%,0,3,32,69,75,417,81,-324,0
9/30/17,Cars.com Inc.,Autos,CARS,634,132,170,179,264,-16,0,"2,515",0,"2,399",79.20%,28.20%,26.80%,7.10%,6.70%,137.90%,160.10%,4.90%,0.00%,0,2,106,66,99,369,19,9,-29
9/30/17,Carter's,,,,,,,,,,,,,,,,,,,,,,,,,,236,323,0,171,1
9/30/17,Carter's Inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/17,CARVANA CO.,Retail - Apparel & Specialty,CVNA,451,426,-114,-109,,,0,,0,,5.50%,-24.10%,-25.30%,,,,,,,,,,,,,,,
9/30/17,CASEYS GENERAL STORES INC,Retail - Defensive,CASY,"7,630","5,922",167,302,507,-20,0,"3,157","1,073","1,167",22.40%,4.00%,2.20%,14.30%,5.30%,-26.90%,99.40%,170.70%,34.00%,-37,159,439,442,134,134,5,-114,0
9/30/17,"CASI Pharmaceuticals, Inc.",Biotechnology,CASI,0,0,-8,-8,-8,0,5,24,1,17,0.00%,0.00%,0.00%,-49.80%,-35.10%,99.40%,790.20%,41.70%,6.20%,0,23,24,3,"1,201","1,406",42,260,93
9/30/17,CASTLE GROUP INC,Real Estate Services,CAGU,25,19,0,1,1,0,0,13,6,2,20.60%,2.50%,0.60%,8.00%,1.10%,712.30%,97.30%,621.40%,45.10%,0,2,5,6,3,8,0,-8,0
9/30/17,"CASTLIGHT HEALTH, INC.",Application Software,CSLT,107,33,-52,-52,-49,-14,41,147,0,93,68.70%,-48.80%,-48.30%,-55.20%,-35.00%,124.50%,278.20%,57.90%,0.00%,0,103,132,47,4,4,0,0,0
9/30/17,"CATASYS, INC.",Health Care Providers,CATS,9,5,-17,-7,-7,-2,0,11,0,6,39.20%,-79.80%,-194.70%,-263.90%,-149.60%,50.30%,219.40%,76.50%,0.10%,0,9,10,5,84,125,0,-52,0
9/30/17,"CatchMark Timber Trust, Inc.",,CTT,,,,,,,,,,,,,,,,,,,,,,,,10,10,8,-17,0
9/30/17,CATERPILLAR INC,Farm & Construction Machinery,CAT,"38,898","28,245",-146,"1,619","4,623","1,783","1,861","77,549","28,537","13,660",27.40%,4.20%,-0.40%,-1.00%,-0.20%,-3269.30%,128.60%,467.70%,36.80%,"-1,803","9,472","35,548","27,635",,,,,
9/30/17,Cathay Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,"4,643","9,034","1,102",63,190
9/30/17,CAVCO INDUSTRIES INC.,Homebuilding & Construction,CVCO,753,601,34,51,55,7,0,582,58,384,,,,,,121.20%,266.00%,51.60%,9.90%,0,132,335,126,,,,,
9/30/17,Cavium Inc,Semiconductors,CAVM,413,142,-7,-4,40,-28,196,440,24,369,65.60%,-1.00%,-1.70%,-1.90%,-1.60%,440.70%,460.20%,19.40%,5.50%,0,130,266,58,104,104,4,58,17
9/30/17,CBL & ASSOCIATES PROPERTIES INC,REITs,CBL,,,,,,,,,0,,,,,,,,,,,,,,,79,275,1,-5,2
