period,company,sector,ticker,revenues,cogs,net_income,ebit,ebitda,chg_wc,r_and_d,assets,debt,equity,gross_margin,operating_margin,net_margin,roe,roa,fcf_net_income,current_ratio,liab_equity,debt_assets,dividends,cash_and_eq,curr_assets,curr_liab,sg_a,op_exp,net_interest_paid,pretax_income,taxes
9/30/11,Lazard LTD,Brokers & Exchanges,LAZ,"2,058",95,281,374,398,-360,0,"3,081","1,250",858,95.40%,18.20%,15.20%,36.50%,10.20%,-11.40%,191.70%,259.20%,40.60%,-60,984,"1,865",973,52,"1,590",0,374,60
9/30/11,LEAF GROUP LTD.,Online Media,LFGR,253,131,-39,0,52,2,27,488,0,-15,48.10%,-0.20%,-2.10%,34.50%,-1.10%,351.70%,96.30%,-3268.60%,0.00%,0,32,111,115,62,122,1,-1,4
9/30/11,"LEAFBUYER TECHNOLOGIES, INC.",,APEVENT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,LEAR CORP,Autos,LEA,"13,805","12,619",551,656,907,-161,0,"7,216",695,"2,743",8.60%,4.80%,4.20%,21.10%,8.00%,57.60%,153.90%,163.10%,9.60%,-38,"1,677","4,992","3,243",454,530,36,620,86
9/30/11,Leatt Corp,,LEATPK,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"LEE ENTERPRISES, INC",Publishing,LEE,730,288,-133,92,163,6,0,"1,190","1,005",-76,60.60%,12.60%,-18.20%,175.30%,-11.20%,-139.10%,10.80%,-1671.30%,84.50%,0,24,119,"1,107",0,350,53,-150,-19
9/30/11,Legacy Reserves Inc.,Oil & Gas - E&P,LGCY,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"LEGG MASON, INC.",Asset Management,LM,,,,,,-7,,,0,,,,,,,,,,,-36,,,,,,,,
9/30/11,Leggett & Platt,Manufacturing - Apparel & Furniture,LEG,"3,509","2,847",179,279,401,-39,0,"3,095",859,"1,455",,,,12.60%,5.90%,121.40%,228.10%,112.70%,27.80%,-157,203,"1,318",578,367,383,31,248,63
9/30/11,"Leidos Holdings, Inc.",Application Software,LDOS,,,,,,,,"6,183","1,851","2,395",,,,,,,213.00%,158.20%,29.90%,,"1,282","3,845","1,805",,,,,
9/30/11,"Leidos, Inc.",Application Software,LDOS_old,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,LendingClub Corp,Credit Services,LC,,,,,,,,170,150,16,,,,,,,3700.40%,995.40%,88.20%,,13,170,5,,,,,
9/30/11,"LendingTree, Inc.",Banks,TREE,60,5,-18,-29,-24,-5,3,283,0,102,91.40%,-48.10%,-30.30%,-17.80%,-6.40%,154.00%,140.30%,177.70%,0.00%,0,69,212,151,76,84,0,-34,-7
9/30/11,LENNAR CORP /NEW/,Homebuilding & Construction,LEN,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,LENNOX INTERNATIONAL INC,Industrial Products,LII,"2,585","1,884",116,206,255,-14,0,"1,692",319,590,27.10%,8.00%,4.50%,19.70%,6.90%,114.30%,153.80%,186.90%,18.90%,-32,160,947,616,492,495,13,191,65
9/30/11,Lenovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,Leucadia National Corp.,Consumer Packaged Goods,LUK,"1,190",262,"1,149",473,571,-57,0,"8,215","1,472","6,028",78.00%,39.80%,96.50%,19.10%,14.00%,133.30%,241.40%,36.30%,17.90%,-61,"1,117","1,248",517,236,455,0,229,-906
9/30/11,Level 3 Communications,Communication Services,LVLT,"3,600","1,381",-601,-18,,,0,"8,862","7,224",-432,61.60%,-0.50%,-16.70%,139.10%,-6.80%,,97.00%,-2151.40%,81.50%,,584,"1,622","1,672","1,406","2,237",608,-660,-62
9/30/11,"Level Brands, Inc.",Advertising & Marketing Services,LEVB,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,LEVI STRAUSS & CO,,LVIS,"4,708","2,392",180,363,478,-306,0,"3,288","1,990",-107,49.20%,7.70%,3.80%,-165.20%,5.40%,-8.90%,208.00%,-3180.40%,60.50%,-20,231,"1,792",862,"1,952","1,952",134,212,35
9/30/11,Lexaria Bioscience Corp.,,LXRP,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"LEXICON PHARMACEUTICALS, INC.",Biotechnology,LXRX,5,0,-102,-96,-90,1,79,367,28,247,100.00%,-1950.20%,-2073.70%,-41.20%,-27.70%,88.80%,1992.90%,48.50%,7.80%,0,211,215,11,19,101,2,-102,0
9/30/11,LEXINGTON REALTY TRUST,,LXP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,"LGI Homes, Inc.",Homebuilding & Construction,LGIH,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,LGL GROUP INC,Computer Hardware,LGL,47,30,9,7,,,0,,0,,35.00%,14.50%,20.20%,,,,,,,,,,,10,10,0,6,-3
9/30/11,"LHC Group, Inc",Health Care Providers,LHCG,632,327,49,96,103,-14,0,357,0,289,48.30%,15.10%,10.20%,22.30%,18.10%,70.60%,208.20%,23.60%,0.00%,0,0,107,51,202,209,0,96,32
9/30/11,Li & Fung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,"Liberty Expedia Holdings, Inc.",,LEXE,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Liberty Global plc,Communication Services,LBTYA,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Liberty Media Corp,,LSXMA,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,LIBERTY PROPERTY TRUST,,LPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,"Liberty TripAdvisor Holdings, Inc.",,LTRP,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"LIFE STORAGE, INC.",REITs,LSI,186,50,41,65,98,-1,0,"1,182",494,656,73.20%,34.70%,23.30%,6.60%,3.70%,197.60%,6.40%,80.20%,41.80%,-50,5,7,110,22,72,32,32,0
9/30/11,"LIFETIME BRANDS, INC",Manufacturing - Apparel & Furniture,LCUT,446,278,19,27,,,0,,0,,37.60%,6.10%,4.20%,,,,,,,,,,,141,141,9,18,4
9/30/11,LIGAND PHARMACEUTICALS INC,Biotechnology,LGND,,,,,,,,76,11,-5,,,,,,,114.50%,-1658.20%,14.70%,,23,38,33,,,,,
9/30/11,Light S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,LIGHTPATH TECHNOLOGIES INC,Computer Hardware,LPTH,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Lilly (Eli) & Co.,Drug Manufacturers,LLY,"23,430","4,424","4,877","6,812","8,182",34,"4,969","31,695","6,672","13,934",81.10%,29.10%,20.80%,35.00%,15.40%,120.60%,200.70%,127.50%,21.10%,"-2,169","6,713","15,354","7,652","7,225","12,194",0,"6,091","1,214"
9/30/11,"Limbach Holdings, Inc.",Engineering & Construction,LMB,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,LINCOLN NATIONAL CORP,Insurance - Life,LNC,"10,415",,735,"1,426","1,426",0,,"193,824","5,882","12,806",,13.70%,8.70%,7.00%,0.50%,129.10%,,1413.50%,3.00%,-42,"2,741",,,,,,"1,135",262
9/30/11,Linde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,LINDSAY CORP,Farm & Construction Machinery,LNN,479,349,37,58,70,-7,10,381,9,276,27.10%,12.10%,7.70%,13.40%,9.70%,94.70%,314.00%,38.30%,2.20%,-4,108,249,79,62,72,0,57,20
9/30/11,LINEAR TECHNOLOGY CORP /CA/,,LLTC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Link REIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,"LINN ENERGY, INC.",,LNGG,,,,,,-21,,"6,825","3,053","2,999",,,,,,,139.50%,122.80%,44.70%,0,70,532,381,,,,,
9/30/11,LIQUIDITY SERVICES INC,Retail - Apparel & Specialty,LQDT,307,120,8,88,93,8,0,198,0,140,61.10%,28.50%,2.60%,5.60%,4.00%,1025.00%,275.10%,41.10%,0.00%,0,104,140,51,47,100,0,35,15
9/30/11,LITTELFUSE INC /DE,Computer Hardware,LFUS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,LivaNova PLC,Medical Devices,LIVN,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"Live Nation Entertainment, Inc.",Entertainment,LYV,"5,064","3,658",-228,-41,281,-25,0,"5,196","1,732","1,609",27.80%,-0.80%,-4.10%,-12.90%,-4.00%,-78.40%,108.80%,222.90%,33.30%,0,893,"1,603","1,474","1,014","1,446",113,-189,15
9/30/11,LIVE VENTURES Inc,Conglomerates,LIVE,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Livent Corp.,,LTHM,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"Livongo Health, Inc.",,LVGO,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,LKQ CORP,Autos,LKQ,"2,653","1,499",173,316,359,-82,0,"2,355",559,"1,485",43.50%,11.90%,6.50%,11.70%,7.40%,57.90%,409.10%,58.60%,23.70%,0,65,852,208,552,838,29,283,110
9/30/11,LOCAL Corp,,LOCM,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Localiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,LOCKHEED MARTIN CORP,Aerospace & Defense,LMT,"45,960","41,978","2,875","4,251","5,350",-553,0,"36,677","5,023","3,791",8.70%,9.20%,6.30%,75.80%,7.80%,91.80%,118.60%,867.50%,13.70%,-997,"3,861","14,743","12,430",0,0,343,"3,697","1,046"
9/30/11,Loews Corp.,Insurance - Property & Casualty,L,"14,615",,"1,289","3,419","4,235","-2,869",,"76,277","9,477","23,106",,23.40%,13.60%,8.60%,2.60%,-22.40%,,230.10%,12.40%,-597,120,,,,,,"2,902",894
9/30/11,LOGITECH INTERNATIONAL SA,Computer Hardware,LOGI,"2,375","1,598",58,61,139,-23,157,"1,864",0,"1,149",32.70%,2.60%,2.50%,5.10%,3.10%,120.00%,204.90%,62.20%,0.00%,0,379,"1,084",529,559,716,-2,70,12
9/30/11,"LogMeIn, Inc.",Application Software,LOGM,101,9,21,18,22,10,15,187,0,130,91.00%,18.00%,20.90%,16.20%,11.30%,141.70%,322.10%,43.20%,0.00%,0,167,176,55,58,74,-1,19,-2
9/30/11,Lojas Americanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,Lojas Renner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,LOUISIANA-PACIFIC CORP,Building Materials,LPX,,,,,,7,,"5,440",715,"1,241",,,,,,,528.60%,94.30%,13.10%,0,389,714,135,,,,,
9/30/11,LOWES COMPANIES INC,Retail - Apparel & Specialty,low,"48,794","31,671","1,981","3,520","5,142",486,0,"34,045","6,620","16,779",35.10%,7.20%,4.10%,11.80%,5.80%,150.00%,114.60%,102.90%,19.40%,-604,908,"9,946","8,677","12,075","13,603",344,"3,176","1,195"
9/30/11,"Loxo Oncology, Inc.",Biotechnology,LOXO,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,LPL Financial Holdings Inc.,Brokers & Exchanges,LPLA,"3,113","2,398",-57,102,188,-221,0,"3,646","1,387","1,174",23.00%,3.30%,-1.80%,-4.80%,-1.60%,43.10%,175.90%,210.60%,38.00%,0,429,"1,599",909,0,614,90,-89,-32
9/30/11,LSB INDUSTRIES INC,,LXU,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"LSC Communications, Inc.",,LKSD,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Lsi Corp,REITs,LSI_old,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,LTC PROPERTIES INC,,LTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,Lufthansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,lululemon athletica inc.,Retail - Apparel & Specialty,LULU,820,348,152,225,251,-3,0,586,0,500,57.60%,27.40%,18.70%,30.60%,26.10%,44.30%,591.10%,17.40%,0.00%,0,265,384,65,247,247,0,227,74
9/30/11,"Lumber Liquidators Holdings, Inc.",Retail - Apparel & Specialty,LL,629,409,25,40,,,0,,0,,35.00%,6.40%,4.00%,,,,,,,,,,,180,180,0,41,16
9/30/11,Lumentum Holdings Inc.,Communication Equipment,LITE,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,LUNA INNOVATIONS INC,Computer Hardware,LUNA,,,,,,,,23,4,10,,,,,,,175.70%,137.90%,16.70%,,7,19,11,,,,,
9/30/11,"Lyft, Inc.",,LYFT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,LyondellBasell,Chemicals,LYB,,,,,,,,"25,302","6,082","11,596",,,,,,,285.20%,118.20%,24.00%,,"4,222","13,779","4,831",,,,,
9/30/11,M&T BANK CORP,Banks,MTB,"3,401",,736,"1,119","1,301",348,,"68,021","8,788","8,358",,32.90%,21.60%,8.80%,1.10%,166.00%,,713.90%,12.90%,-376,909,,,,,,"1,093",357
9/30/11,MACATAWA BANK CORP,Banks,MCBC,69,,-18,-17,-14,-71,,"1,578",43,68,,-24.10%,-26.00%,-26.30%,-1.10%,380.00%,,2226.40%,2.70%,0,21,,,,,,-17,1
9/30/11,Macerich,REITs,Mac,714,311,17,151,429,-13,0,"7,629","4,062","2,987",56.50%,21.20%,2.70%,0.60%,0.20%,878.10%,18.60%,155.40%,53.20%,-290,139,697,"3,753",21,252,175,70,-10
9/30/11,MACK CALI REALTY CORP,,CLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,"MACOM Technology Solutions Holdings, Inc.",Semiconductors,MTSI,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"Macquarie Equipment Leasing Fund, LLC",,CIK0001446,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Macquarie Infrastructure Corp,Transportation & Logistics,MIC,879,505,110,107,,,0,,0,,42.50%,12.20%,12.70%,,,,,,,,,,,203,267,87,26,-1
9/30/11,MACROGENICS INC,Biotechnology,MGNX,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"Macy's, Inc.",Retail - Apparel & Specialty,M,"25,720","15,275","1,049","2,182","3,293",-430,0,"20,508","7,076","5,963",40.60%,8.50%,4.10%,17.60%,5.10%,181.30%,132.60%,243.90%,34.50%,-106,"1,495","7,122","5,371","8,263","8,263",443,"1,648",599
9/30/11,MAGELLAN HEALTH INC,,MGLN,"2,891","2,604",146,232,287,-105,0,"1,431",1,957,9.90%,8.00%,5.10%,15.30%,10.20%,29.70%,233.30%,49.60%,0.00%,0,407,809,347,0,55,2,233,87
9/30/11,MAGELLAN MIDSTREAM PARTNERS LP,,MMP,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,MAGICJACK VOCALTEC LTD,Communication Services,CALL,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Majesco,Application Software,MJCO,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Mallinckrodt plc,Drug Manufacturers,MNK,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"MAM SOFTWARE GROUP, INC.",Application Software,MAMS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"MamaMancini's Holdings, Inc.",,MMMB,,,,,,,,0,0,0,,,,,,,0.10%,-100.00%,0.00%,,0,0,0,,,,,
9/30/11,"MAMMOTH ENERGY SERVICES, INC.",Oil & Gas - Integrated,TUSK,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,MANHATTAN ASSOCIATES INC,Application Software,MANH,317,136,41,51,60,-1,42,263,0,161,57.00%,16.20%,12.90%,25.30%,15.50%,94.40%,187.60%,62.90%,0.00%,0,101,173,92,80,129,-1,55,15
9/30/11,"Manning & Napier, Inc.",Asset Management,MN,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,MANNKIND CORP,Biotechnology,MNKD,0,0,-171,-152,-135,-10,112,277,209,"1,589",100.00%,-163976.30%,-183397.90%,-10.70%,-61.50%,90.80%,407.80%,-82.50%,75.50%,0,70,74,18,40,153,7,-171,0
9/30/11,ManpowerGroup Inc.,Employment Services,MAN,"20,921","17,355",-191,3,114,-297,0,"7,277",759,"2,556",17.10%,0.00%,-0.90%,-7.50%,-2.60%,203.10%,131.40%,184.70%,10.40%,-63,544,"5,289","4,024","3,564","3,564",41,-39,152
9/30/11,Marathon Oil Corp.,Oil & Gas - E&P,MRO,979,"-7,180","3,394","4,834","7,243",730,650,"30,490","5,022","16,707",833.40%,493.80%,346.70%,20.30%,11.10%,73.80%,175.80%,82.50%,16.50%,-710,"4,711","7,314","4,161",342,"3,325",62,"4,178","2,374"
9/30/11,"Marathon Patent Group, Inc.",,MARA,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Marathon Petroleum Corp,Oil & Gas - Refining & Marketing,MPC,"66,868","54,660","1,441","2,179",,,0,,0,,18.30%,3.30%,2.10%,,,,,,,,,,,885,"10,176",22,"2,262",821
9/30/11,Marcopolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,"Marcus & Millichap, Inc.",Real Estate Services,MMI,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Marfrig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,MARKEL CORP,Insurance - Property & Casualty,MKL,"2,225",,267,369,,3,,"11,042","1,028","3,263",,16.60%,12.00%,,,,,238.40%,9.30%,0,650,,,,,,296,28
9/30/11,MARKETAXESS HOLDINGS INC,Brokers & Exchanges,MKTX,146,56,31,51,57,1,0,300,0,265,61.40%,34.80%,21.50%,11.90%,10.50%,108.20%,665.60%,13.10%,0.00%,-11,198,231,35,14,39,0,51,19
9/30/11,MARRIOTT INTERNATIONAL INC /MD/,Travel & Leisure,MAR,"11,839","10,332",476,706,880,134,0,"8,760","2,857","1,386",12.70%,6.00%,4.00%,34.30%,5.40%,122.90%,123.80%,532.00%,32.60%,-75,144,"2,999","2,423",801,801,157,574,98
9/30/11,MARRIOTT VACATIONS WORLDWIDE Corp,Travel & Leisure,VAC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"MARSH & MCLENNAN COMPANIES, INC.",Brokers & Exchanges,MMC,"10,550",,855,939,"1,296",-562,,"15,310","3,034","6,415",,8.90%,8.30%,13.60%,5.70%,111.90%,,138.70%,19.80%,-452,"1,894",,,,,,769,204
9/30/11,Martin Marietta Materials,Building Materials,MLM,"1,640","1,315",104,207,387,-35,2,"3,209","1,169","1,435",19.80%,12.60%,6.50%,7.40%,3.30%,170.00%,529.30%,123.60%,36.40%,-74,177,840,159,125,118,69,137,30
9/30/11,MARVELL TECHNOLOGY GROUP LTD,Semiconductors,MRVL,"3,560","1,475",818,817,911,-49,942,"5,829",0,"5,026",58.60%,23.00%,23.00%,16.30%,14.00%,90.00%,508.50%,16.00%,0.00%,0,"2,400","3,198",629,263,"1,267",0,828,10
9/30/11,MASCO CORP /DE/,Building Materials,MAS,"7,358","5,605","-1,036",178,457,97,0,"8,212","3,224","1,487",23.80%,2.40%,-13.50%,-66.60%,-12.10%,-18.00%,149.30%,452.20%,39.30%,-125,"1,610","3,711","2,485","1,575","1,575",253,-696,242
9/30/11,MASIMO CORP,Medical Devices,MASI,,,,,,-38,,328,0,255,,,,,,,367.10%,28.80%,0.10%,118,106,232,63,,,,,
9/30/11,"Mass Hysteria Entertainment Company, Inc.",,MHYS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Mastec Inc,Engineering & Construction,MTZ,"2,143","1,829",91,144,202,59,0,"1,656",413,653,14.60%,6.70%,4.20%,13.80%,5.50%,210.00%,148.30%,153.50%,24.90%,0,178,722,487,112,169,29,114,48
9/30/11,"Mastech Holdings, Inc.",Employment Services,MHH,81,65,1,1,2,-2,0,19,0,13,19.60%,1.80%,1.10%,7.10%,4.90%,-78.50%,307.00%,45.40%,0.00%,0,5,18,6,14,14,0,1,1
9/30/11,Mastercard Inc,Credit Services,MA,"6,424",0,"2,300","3,292","3,476",354,0,"9,674",,"5,982",100.00%,51.20%,35.80%,38.50%,23.80%,118.00%,,,,-78,"4,392","6,753","3,105","2,948","3,132",27,"3,340","1,039"
9/30/11,"Match Group, Inc.",Online Media,MTCH,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,MATERION Corp,Metals & Mining,MTRN,"1,302","1,080",46,74,110,-68,7,735,86,384,17.10%,5.70%,3.60%,12.10%,6.30%,-78.00%,241.40%,91.30%,11.70%,0,16,356,147,126,148,3,71,25
9/30/11,MATRIX SERVICE CO,Oil & Gas - Services,MTRX,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"Matson, Inc.",Transportation & Logistics,MATX,"1,371",0,92,113,183,17,0,"2,495",522,"1,136",100.00%,8.20%,6.70%,8.10%,3.70%,91.00%,74.80%,119.60%,20.90%,-97,14,264,353,113,"1,258",8,117,47
9/30/11,Mattel Inc.,Travel & Leisure,MAT,"5,856","2,901",685,902,"1,068",-394,0,"5,418","1,200","2,629",50.50%,15.40%,11.70%,26.10%,12.60%,55.20%,239.00%,106.10%,22.10%,-291,"1,281","3,227","1,350","2,053","2,053",56,847,162
9/30/11,MATTRESS FIRM HOLDING CORP.,,MFRM,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,MAUI LAND & PINEAPPLE CO INC,Real Estate Services,MLP,,,,,,0,,90,45,-25,,,,,,,42.30%,-459.00%,50.00%,0,2,18,44,,,,,
9/30/11,Max Sound Corp,,MAXD,0,0,-6,-6,,,0,8,0,8,100.00%,-67084.20%,-67799.10%,-68.60%,-72.00%,,16.60%,-4.70%,0.00%,,0,0,1,0,6,0,-6,0
9/30/11,MAXIM INTEGRATED PRODUCTS INC,Semiconductors,MXIM,"2,482",943,505,666,871,-98,538,"3,522",312,"2,513",62.00%,26.80%,20.30%,20.10%,14.30%,92.00%,388.90%,40.20%,8.80%,-251,760,"1,504",387,303,873,0,655,150
9/30/11,MAXIMA GROUP INC.,,MXMG,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Maximus Inc,Business Services,MMS,892,646,77,118,139,-20,0,590,2,396,27.60%,13.20%,8.70%,19.50%,13.10%,79.20%,247.70%,49.00%,0.30%,-9,204,412,166,128,128,-3,120,43
9/30/11,"MaxPoint Interactive, Inc.",Application Software,MXPT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,MAXWELL TECHNOLOGIES INC,Computer Hardware,MXWL,131,80,-7,-5,,,19,,0,,38.70%,-3.80%,-5.40%,,,,,,,,,,,36,56,0,-5,2
9/30/11,MAYS J W INC,Real Estate Services,MAYS,15,0,1,2,3,1,0,59,11,41,100.00%,12.70%,3.60%,1.30%,0.90%,363.40%,107.10%,36.00%,18.50%,0,3,6,5,4,13,1,1,1
9/30/11,MB Financial Inc,Banks,MBFI,462,,10,-43,4,-5,,"10,320",712,"1,345",,-9.40%,4.50%,1.50%,0.20%,15.10%,,667.40%,6.90%,-12,107,,,,,,21,0
9/30/11,"MCBC Holdings, Inc.",Autos,MCFT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,MCCLATCHY CO,Publishing,MNI,"1,401",640,30,201,,-12,0,"3,054","1,616",203,,,,14.60%,1.00%,,100.90%,1400.80%,52.90%,0,59,263,261,0,561,173,20,-11
9/30/11,MCCORMICK & CO INC,Consumer Packaged Goods,MKC,"3,566","2,077",376,534,632,-165,0,"3,715","1,032","1,720",41.80%,15.00%,10.50%,21.90%,10.10%,62.20%,181.90%,115.90%,27.80%,-146,52,"1,163",640,956,956,50,488,138
9/30/11,MCDERMOTT INTERNATIONAL INC,Oil & Gas - Services,MDR,"2,404","1,842",202,345,447,-42,0,"2,599",55,"1,512",23.40%,14.30%,9.50%,15.10%,8.80%,79.00%,148.60%,71.80%,2.10%,0,613,"1,286",865,217,217,1,311,41
9/30/11,MCDONALDS CORP,Restaurants,MCD,"24,576","14,758","5,066","7,623","8,921",-54,0,"32,080","12,041","14,454",40.00%,31.00%,20.60%,35.00%,15.80%,92.80%,89.90%,122.00%,37.50%,"-2,451","1,940","3,824","4,254","2,351","2,195",460,"7,142","2,077"
9/30/11,McEwen Mining Inc.,Metals & Mining,MUX,,,,,,,,262,0,173,,,,,,,468.00%,51.00%,0.00%,,16,17,4,,,,,
9/30/11,MCKESSON CORP,Medical Distribution,MCK,"109,899","104,103","1,299","1,997","2,485",-242,376,"26,792","2,279","6,826",5.30%,1.80%,1.20%,19.00%,4.90%,109.50%,123.60%,292.50%,8.50%,-145,"3,050","20,244","16,385","3,312","3,799",179,"1,835",608
9/30/11,MDC PARTNERS INC,Advertising & Marketing Services,MDCA,689,472,-15,32,,,0,,0,,31.50%,4.60%,-0.70%,,,,,,,,,,,151,185,33,0,0
9/30/11,Mead Johnson,Health Care Plans,MJN,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Mecklermedia Corp,,MECK,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"MEDCAREERS GROUP, Inc.",,MCGI,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"MediaShift, Inc.",,MSHF,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,MEDICAL PROPERTIES TRUST INC,,MPW,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,"MEDICAL TRANSCRIPTION BILLING, CORP",Application Software,MTBC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"Medidata Solutions, Inc.",Application Software,MDSO,166,52,23,23,32,-33,26,158,1,51,68.60%,14.00%,13.70%,44.60%,14.40%,-40.60%,161.40%,208.90%,0.50%,0,85,133,82,65,91,0,24,1
9/30/11,MEDIFAST INC,,MED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,"Medifirst Solutions, Inc.",,MFST,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"MEDNAX, INC.",Health Care Providers,MD,,,,,,-20,,"2,066",177,"1,506",,,,,,,195.20%,37.20%,8.60%,0,30,292,150,,,,,
9/30/11,Medtronic INC,Medical Devices,MDT_old,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Medtronic plc,Medical Devices,MDT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"Meet Group, Inc.",Online Media,MEET,8,0,-6,-6,-5,-3,0,21,7,13,100.00%,-65.30%,-69.90%,-46.80%,-28.60%,140.70%,1020.40%,63.70%,31.80%,0,11,15,1,5,14,1,-5,0
9/30/11,"MEI Pharma, Inc.",Drug Manufacturers,MEIP,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Mengniu Dairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,MENTOR GRAPHICS CORP,,MENT,789,127,-91,-22,9,6,260,,0,,83.90%,-2.80%,-11.60%,,,39.60%,,,,0,,,,412,684,19,-80,11
9/30/11,MERCADOLIBRE INC,Retail - Apparel & Specialty,MELI,217,47,56,75,80,11,16,270,0,172,78.50%,34.40%,25.90%,32.60%,20.80%,108.90%,115.00%,57.00%,0.10%,0,62,102,88,80,96,3,72,16
9/30/11,MERCANTILE BANK CORP,Banks,MBWM,,,,,,-59,,"1,632",215,126,,,,,,,,1196.20%,13.20%,-1,7,,,,,,,
