period,company,sector,ticker,revenues,cogs,net_income,ebit,ebitda,chg_wc,r_and_d,assets,debt,equity,gross_margin,operating_margin,net_margin,roe,roa,fcf_net_income,current_ratio,liab_equity,debt_assets,dividends,cash_and_eq,curr_assets,curr_liab,sg_a,op_exp,net_interest_paid,pretax_income,taxes
9/30/13,"Camping World Holdings, Inc.",Autos,CWH,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,CANADIAN PACIFIC RAILWAY LTD/CN,Transportation & Logistics,CP,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,CANANDAIGUA NATIONAL CORP,Banks,CNND,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,CANNASYS INC,,MJTK,0,0,0,0,0,0,0,0,0,0,7.90%,-27.90%,-34.20%,,,84.40%,10.30%,-111.40%,0.00%,0,0,0,0,0,0,0,0,0
9/30/13,CANTEL MEDICAL CORP,Medical Instruments & Equipment,CMD,410,233,39,61,78,-6,9,484,105,308,43.20%,15.00%,9.40%,12.60%,8.00%,120.40%,258.10%,57.30%,21.70%,-3,31,145,56,106,116,3,59,20
9/30/13,Capital One Financial,Credit Services,COF,"21,396",,"3,462","5,184","7,046","-2,451",,"312,918","13,934","40,499",,24.20%,16.30%,8.60%,1.10%,73.30%,,672.70%,4.50%,-126,"3,440",,,,,,"5,184","1,475"
9/30/13,CAPITAL SENIOR LIVING CORP,Health Care Providers,CSU,325,0,-5,13,53,9,0,631,43,168,100.00%,4.00%,-1.60%,-3.20%,-0.90%,-971.90%,124.00%,275.20%,6.80%,0,18,53,43,17,311,20,-7,-2
9/30/13,CapitaLand Limited,Real Estate Services,C31.SI,"2,777","1,758",791,"1,024","1,071",-478,0,"31,169","9,257","16,147",36.70%,36.90%,45.90%,7.90%,4.10%,36.80%,152.80%,93.00%,36.80%,-240,"4,229","5,810","3,801",425,492,400,"1,343",169
9/30/13,CAPSTEAD MORTGAGE CORP,,CMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,"CAPSTONE COMPANIES, INC.",,CAPC,,,,,,,,6,0,0,,,,,,,58.10%,1975.60%,0.00%,,1,3,5,,,,,
9/30/13,CAPSTONE TURBINE Corp,Industrial Products,CPST,128,113,-23,-22,-19,-5,9,87,1,42,11.30%,-17.20%,-17.70%,-53.90%,-25.80%,115.70%,172.70%,108.50%,0.70%,0,39,78,45,27,36,1,-22,1
9/30/13,CARBO CERAMICS INC,Oil & Gas - Services,CRR,630,428,93,138,184,-10,0,816,0,715,32.10%,21.90%,14.80%,13.00%,11.40%,138.40%,653.10%,14.10%,0.00%,-24,84,356,55,64,64,0,138,45
9/30/13,"Carbon Black, Inc.",Application Software,CBLK,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,CARDINAL HEALTH INC,Medical Distribution,CAH,"102,437","97,628","1,157","1,883","2,244",-490,0,"26,723","4,160","6,830",4.70%,1.80%,1.10%,16.90%,4.30%,83.10%,123.90%,291.30%,15.60%,-332,"2,305","17,927","14,474","2,809","2,926",112,"1,746",588
9/30/13,Cardiovascular Systems Inc,Medical Devices,CSII,110,26,-26,-24,-23,1,16,,0,,76.40%,-21.80%,-23.70%,,,92.10%,,,,0,,,,92,108,2,-26,0
9/30/13,"CareDx, Inc.",Medical Diagnostics & Research,CDNA,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,"CarGurus, Inc.",Online Media,CARG,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,Carlisle Companies Inc,Autos,CSL,"2,851","2,084",270,372,477,92,26,"3,457",752,"1,788",26.90%,13.00%,9.50%,15.10%,7.80%,115.00%,256.10%,93.30%,21.80%,-48,113,"1,205",471,357,395,26,346,118
9/30/13,CARMAX INC,Autos,KMX,"11,987","10,390",489,501,599,"-1,529",0,"10,934","7,075","3,185",13.30%,4.20%,4.10%,15.30%,4.50%,-305.50%,340.00%,243.30%,64.70%,0,750,"2,481",730,"1,096","1,096",32,789,300
9/30/13,CARNIVAL CORP,Travel & Leisure,CCL,"15,376","10,554","1,105","1,438","3,016",-83,0,"40,393","10,018","24,260",31.40%,9.30%,7.20%,4.50%,2.70%,92.30%,35.20%,66.50%,24.80%,"-1,165",981,"2,634","7,488","1,806","3,384",305,"1,108",3
9/30/13,CARRIZO OIL & GAS INC,Oil & Gas - E&P,CRZO,399,0,72,110,290,-33,0,"1,937",969,617,100.00%,27.50%,18.10%,11.70%,3.70%,799.50%,71.90%,214.10%,50.00%,0,72,231,322,53,290,47,70,27
9/30/13,"CARROLS RESTAURANT GROUP, INC.",Restaurants,TAST,610,388,-21,-17,12,24,0,343,170,85,36.40%,-2.80%,-3.40%,-24.10%,-6.00%,-39.40%,81.80%,302.50%,49.60%,0,27,45,55,66,240,17,-37,-16
9/30/13,Cars.com Inc.,Autos,CARS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,Carter's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,Carter's Inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,CARVANA CO.,Retail - Apparel & Specialty,CVNA,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,CASEYS GENERAL STORES INC,Retail - Defensive,CASY,"7,497","6,371",119,224,340,47,0,"2,192",820,653,15.00%,3.00%,1.60%,18.10%,5.40%,12.40%,110.30%,235.50%,37.40%,-25,191,438,397,787,903,36,188,69
9/30/13,"CASI Pharmaceuticals, Inc.",Biotechnology,CASI,1,0,-5,-5,-5,0,2,18,0,17,100.00%,-677.80%,-677.70%,-27.00%,-25.90%,107.40%,2328.40%,4.50%,0.00%,0,17,17,1,3,5,0,-5,0
9/30/13,CASTLE GROUP INC,Real Estate Services,CAGU,25,23,0,1,1,0,0,13,8,-1,5.30%,2.50%,0.20%,-8.20%,0.30%,1770.80%,68.10%,-2771.00%,62.70%,0,1,4,6,0,1,0,0,0
9/30/13,"CASTLIGHT HEALTH, INC.",Application Software,CSLT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,"CATASYS, INC.",Health Care Providers,CATS,1,1,-10,-7,-7,0,0,3,0,-17,-30.90%,-1302.10%,-1880.40%,57.00%,-293.30%,65.00%,10.50%,-119.40%,0.60%,0,2,2,21,7,7,3,-9,0
9/30/13,"CatchMark Timber Trust, Inc.",,CTT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,CATERPILLAR INC,Farm & Construction Machinery,CAT,"63,104","45,457","4,975","8,830","11,705","-2,080","2,441","88,743","30,040","18,318",28.00%,14.00%,7.90%,27.30%,5.60%,68.30%,145.50%,384.50%,33.90%,"-1,319","5,982","42,145","28,974","5,969","8,817","1,256","7,065","2,085"
9/30/13,Cathay Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,CAVCO INDUSTRIES INC.,Homebuilding & Construction,CVCO,487,377,9,26,30,-3,0,459,76,279,22.60%,5.40%,3.00%,5.20%,3.20%,140.00%,225.70%,64.20%,16.50%,0,67,216,96,84,84,5,22,8
9/30/13,Cavium Inc,Semiconductors,CAVM,248,107,-15,-20,9,-17,99,361,4,307,56.70%,-8.00%,-6.20%,-5.00%,-4.20%,141.10%,341.40%,17.60%,1.10%,0,65,153,45,62,161,0,-20,-5
9/30/13,CBL & ASSOCIATES PROPERTIES INC,REITs,CBL,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,"CBOE Holdings, Inc.",Brokers & Exchanges,CBOE,512,46,155,244,276,-2,0,339,0,239,91.00%,47.60%,30.70%,65.80%,46.50%,119.70%,389.10%,41.70%,0.00%,-48,136,203,52,114,222,0,243,85
9/30/13,CBRE Group,Real Estate Services,CBG,"6,780","3,927",320,630,807,100,0,"6,348","2,544","1,711",42.10%,9.30%,5.00%,19.60%,5.30%,237.20%,131.20%,270.90%,40.10%,0,486,"2,799","2,133","2,049","2,224",159,480,170
9/30/13,CBS Corp.,Entertainment,CBS,"12,820","7,264","1,574","2,808","3,114",-950,0,"26,466","5,922","10,213",43.30%,21.90%,12.30%,15.40%,5.90%,73.20%,145.10%,159.10%,22.40%,-276,708,"5,720","3,941","2,442","2,748",396,"2,357",812
9/30/13,CCR RodoviÃ¡rias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,CDI CORP,,CDI,"1,017",798,-1,20,31,-20,0,404,19,270,21.50%,2.00%,-0.10%,-0.20%,-0.10%,1089.60%,233.30%,49.60%,4.80%,-10,25,279,119,199,199,0,10,10
9/30/13,"CDK Global, Inc.",Application Software,CDK,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,CDW Corp,Application Software,CDW,"10,221","8,534",136,527,737,-31,0,"5,823","3,681",164,16.50%,5.20%,1.30%,83.30%,2.30%,428.60%,151.30%,3454.80%,63.20%,0,147,"1,986","1,313","1,160","1,160",301,216,79
9/30/13,"CEDAR REALTY TRUST, INC.",REITs,CDR,136,0,10,39,83,-3,0,"1,370",620,522,100.00%,28.60%,25.10%,6.50%,2.50%,145.10%,20.10%,162.60%,45.20%,-29,8,157,778,37,97,38,24,0
9/30/13,Ceetop Inc.,,CTOP,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,Celanese Corp,Chemicals,CE,"6,418","5,237",373,182,502,27,104,"9,000","3,098","1,730",18.40%,2.80%,5.80%,21.60%,4.10%,46.90%,209.50%,420.20%,34.40%,-43,"1,012","2,839","1,355",792,959,179,394,113
9/30/13,Celator Pharmaceuticals Inc,,CPXX,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,CELGENE CORP /DE/,Biotechnology,CELG,"5,930",316,"1,550","2,037","2,378",-211,"1,826","11,964","3,618","5,407",94.70%,34.40%,26.10%,28.70%,13.00%,114.20%,261.50%,121.30%,30.20%,0,"4,081","5,897","2,255","1,512","3,577",78,"1,773",223
9/30/13,"Cell Source, Inc.",,CLCS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,"Cellectar Biosciences, Inc.",Biotechnology,CLRB,0,0,-10,-10,-9,0,6,12,0,5,0.00%,0.00%,0.00%,-178.70%,-80.20%,92.00%,99.00%,122.70%,3.70%,0,6,6,6,4,10,0,-10,0
9/30/13,"Cellular Biomedicine Group, Inc.",,CMBG,,,,,,0,,16,0,13,,,,,,,175.60%,24.10%,0.00%,0,5,5,3,,,,,
9/30/13,"CelLynx Group, Inc.",,CYNX,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,CEMIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,CEMTREX INC,Industrial Products,CETX,16,15,0,0,0,-1,0,3,,1,,,,,,-91.60%,,,,0,0,2,0,1,1,0,0,0
9/30/13,Centene Corporation,Health Care Plans,CNC,"8,923","7,583",1,141,206,285,0,"2,887",536,987,15.00%,1.60%,-0.10%,-1.10%,-0.40%,-3410.20%,105.20%,192.70%,18.60%,0,877,"1,375","1,307",717,"1,199",22,126,50
9/30/13,CenterPoint Energy,Utilities - Regulated,CNP,"8,125","3,599",191,"1,205","2,249",30,0,"21,658","5,394","4,191",55.70%,14.80%,2.40%,4.60%,0.90%,251.80%,92.70%,416.80%,24.90%,-351,"1,132","2,480","2,675","1,898","3,321",391,715,524
9/30/13,CENTRAL EUROPEAN MEDIA ENTERPRISES LTD,Entertainment,CETV,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,CENTRAL GARDEN & PET CO,Consumer Packaged Goods,CENT,"1,682","1,194",11,58,90,-109,0,"1,245",509,492,29.00%,3.50%,0.70%,2.40%,0.90%,-487.50%,364.00%,153.20%,40.90%,0,38,749,206,430,430,42,16,4
9/30/13,"Century Communities, Inc.",Homebuilding & Construction,CCS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,"CENTURYLINK, INC",Communication Services,CTL,"18,279","7,558",875,"2,841","7,530",-309,0,"53,729","20,788","18,856",58.70%,15.50%,4.80%,4.60%,1.60%,461.00%,84.50%,184.90%,38.70%,"-1,700",476,"3,875","4,583","3,191","7,880","1,292","1,424",549
9/30/13,CERNER CORP /MO/,Application Software,CERN,"2,571",587,377,549,,128,325,"3,704",196,"2,834",77.20%,21.30%,14.60%,,,,308.60%,30.70%,5.30%,0,"1,037","1,791",580,"1,322","1,647",0,669,219
9/30/13,CESCA THERAPEUTICS INC.,Medical Devices,KOOL,18,12,-2,-4,-4,0,3,21,0,17,34.00%,-23.90%,-11.30%,-12.50%,-10.00%,214.80%,467.60%,24.70%,0.00%,0,8,19,4,7,11,0,-2,0
9/30/13,CESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,CETIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,"CF Industries Holdings, Inc.",Agriculture,CF,"5,913","2,836","1,887","2,873","3,297",464,0,"10,338","1,605","6,118",52.00%,48.60%,32.50%,31.40%,18.60%,119.70%,226.20%,69.00%,15.50%,-102,"2,210","2,908","1,285",162,204,138,"2,725",865
9/30/13,"CHAMPIONS ONCOLOGY, INC.",Biotechnology,CSBR,9,6,-7,-5,-5,-2,2,11,0,6,40.20%,-58.30%,-78.40%,-120.90%,-67.80%,94.60%,432.40%,78.20%,0.00%,0,7,9,2,7,9,0,-7,0
9/30/13,CHARLES RIVER LABORATORIES INTERNATIONAL INC,Medical Diagnostics & Research,CRL,"1,135",743,98,165,246,-22,0,"1,604",649,640,34.50%,14.50%,8.60%,15.20%,6.00%,160.50%,148.90%,150.70%,40.50%,0,100,493,331,209,227,33,130,29
9/30/13,Charles Schwab Corporation,Brokers & Exchanges,SCHW,"5,006",,886,"1,468","1,667",-800,,"133,324","39,671","9,776",,29.30%,18.80%,9.60%,0.70%,19.50%,,1263.80%,29.80%,-358,"6,931",,,,,,"1,468",529
9/30/13,Charter Communications,Communication Services,CHTR,"7,920",0,-248,870,"2,690",88,0,"17,250","14,306",61,100.00%,11.00%,-3.10%,-406.60%,-1.40%,-361.70%,25.80%,28178.70%,82.90%,0,41,357,"1,382",0,"7,050",851,-75,173
9/30/13,CHASE CORP,Industrial Products,CCF,210,144,14,22,32,-8,0,218,66,108,31.50%,10.30%,6.40%,12.50%,6.10%,101.90%,322.10%,102.90%,30.20%,-4,19,91,28,41,45,1,21,7
9/30/13,"chatAND, Inc.",,CHAA,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,Chatham Lodging Trust,,WFX,,,,,,-3,,457,239,207,,,,,,,218.60%,121.30%,52.30%,-11,18,25,11,,,,,
9/30/13,CHECKPOINT SYSTEMS INC,Packaging & Containers,CKP,791,448,30,56,,,20,,0,,43.40%,7.10%,3.70%,,,,,,,,,,,266,286,6,43,13
9/30/13,CHEESECAKE FACTORY INC,Restaurants,CAKE,"1,836","1,045",103,155,231,19,0,"1,071",0,582,43.10%,8.50%,5.60%,17.70%,9.60%,122.80%,94.30%,84.10%,0.00%,-19,87,211,224,104,636,5,140,37
9/30/13,"Chefs' Warehouse, Inc.",Retail - Defensive,CHEF,577,429,15,32,34,-4,0,275,162,47,25.60%,5.60%,2.70%,32.50%,5.60%,94.10%,210.30%,480.10%,58.80%,0,2,133,63,0,116,6,27,11
9/30/13,CHEMED CORP,Health Care Providers,CHE,"1,430","1,033",89,156,187,-9,0,860,175,451,27.70%,10.90%,6.20%,19.80%,10.40%,96.80%,126.00%,90.50%,20.30%,-13,70,198,157,209,240,15,146,57
9/30/13,"ChemoCentryx, Inc.",Biotechnology,CCXI,7,0,-40,-40,-39,-4,36,170,1,161,100.00%,-564.90%,-559.00%,-24.70%,-23.40%,112.00%,1596.90%,5.70%,0.40%,0,130,132,8,11,47,0,-40,0
9/30/13,Chemours Co,Chemicals,CC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,"Cheniere Corpus Christi Holdings, LLC",,CCH,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,CHENIERE ENERGY INC,Oil & Gas - Midstream,LNG,266,0,-333,-76,-9,-51,66,"4,639","2,167","2,262",100.00%,-28.50%,-129.80%,-15.30%,-7.40%,340.80%,468.60%,105.10%,46.70%,0,202,749,160,152,342,201,-346,0
9/30/13,"Cheniere Energy Partners LP Holdings, LLC",Oil & Gas - Midstream,CQH,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,"Cheniere Energy Partners, L.P.",Oil & Gas - Midstream,CQP,261,0,-173,10,71,-23,26,"5,710","3,668","1,734",100.00%,3.90%,-79.50%,-12.00%,-3.60%,738.50%,257.60%,229.20%,64.20%,0,457,733,285,94,242,168,-208,0
9/30/13,CHEROKEE INC,Retail - Apparel & Specialty,CHKE,28,0,7,11,13,-1,0,35,15,17,100.00%,38.90%,23.70%,40.00%,19.20%,-154.30%,193.10%,108.60%,42.90%,-4,3,10,5,15,17,0,11,4
9/30/13,Chesapeake Energy,Oil & Gas - E&P,CHK,"14,606","1,807","-1,325","2,339","5,337",-648,0,"42,145","13,057","18,204",87.60%,16.00%,-6.20%,-4.90%,-2.10%,-1179.80%,63.90%,131.50%,31.00%,-402,677,"3,592","5,620","7,251","10,460",175,"-1,495",-595
9/30/13,Chesapeake Lodging Trust,REITs,CHSP,278,186,23,52,81,6,0,"1,233",405,767,33.20%,18.80%,9.80%,3.50%,2.20%,-621.20%,130.10%,60.80%,32.90%,-32,33,79,61,11,40,21,28,1
9/30/13,Chess Supersite Corp,,CHZP,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,Cheung Kong Infrastructure Holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,CHEVRON CORP,Oil & Gas - Integrated,CVX,"225,990","160,772","25,886","32,514","46,203",-690,0,"237,410","14,143","141,486",28.90%,14.40%,11.50%,18.40%,11.00%,-14.40%,157.70%,67.80%,6.00%,"-6,989","17,640","54,696","34,685","4,782","32,704",0,"44,546","18,470"
9/30/13,"Chewy, Inc.",,CHWY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,CHICAGO BRIDGE & IRON CO N V,Engineering & Construction,CBI,"4,798","4,211",264,349,418,127,0,"3,339",40,"1,196",12.20%,7.30%,5.50%,22.10%,7.90%,153.00%,96.40%,179.20%,1.20%,-20,640,"1,731","1,797",211,238,1,365,100
9/30/13,"Childrens Place, Inc.",Retail - Apparel & Specialty,PLCE,"1,816","1,128",52,101,176,62,0,958,0,575,37.90%,5.60%,2.90%,9.00%,5.40%,256.20%,213.70%,66.50%,0.00%,0,185,592,277,511,587,0,72,20
9/30/13,CHIMERA INVESTMENT CORP,REITs,CIM,,,,,,2,,,0,,,,,,,,,,,-411,,,,,,,,
9/30/13,"CHINA CHANGJIANG MINING & NEW ENERGY COMPANY, LTD.",,CHJI,,,,,,0,,20,4,10,,,,,,,50.40%,92.30%,20.70%,0,0,1,1,,,,,
9/30/13,China Construction Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,"China Green Agriculture, Inc.",Agriculture,CGA,199,121,41,51,60,-34,0,315,15,262,38.80%,25.90%,20.40%,15.50%,12.90%,0.50%,378.50%,20.10%,4.60%,0,75,199,53,26,26,1,50,10
9/30/13,"China Internet Cafe Holdings Group, Inc.",,CICC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,China Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,China Merchants Holdings International,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,China Mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,China National Offshore Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,China Overseas Land and Investment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,China Resources Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,China Resources Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,China Shenhua Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,China Unicom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,China Xingbang Industry Group Inc.,,XING,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,"ChinaNet Online Holdings, Inc.",Advertising & Marketing Services,CNET,,,,,,-2,,58,0,46,,,,,,,360.60%,25.10%,0.20%,0,3,35,10,,,,,
9/30/13,CHINDEX INTERNATIONAL INC,,CHDX,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,CHIPOTLE MEXICAN GRILL INC,Restaurants,CMG,"2,731","1,704",278,461,545,78,0,"1,669",0,"1,246",37.60%,16.90%,10.20%,22.30%,16.70%,88.70%,292.50%,33.90%,0.00%,0,473,547,187,183,566,0,458,180
9/30/13,CHRISTOPHER & BANKS CORP,Retail - Apparel & Specialty,CBK,446,298,0,1,16,-2,0,138,0,77,33.20%,0.20%,0.00%,-0.10%,-0.10%,-9825.20%,185.20%,79.50%,0.00%,0,42,95,52,132,147,0,0,0
9/30/13,Chubb Limited,Insurance - Property & Casualty,CB,"18,061",,"2,686","3,216","3,216",515,,"93,461","5,709","28,251",,17.80%,14.90%,9.50%,2.90%,128.40%,,230.80%,6.10%,-658,855,,,,,,"2,968",282
9/30/13,Church & Dwight,Consumer Packaged Goods,CHD,"2,922","1,631",350,545,630,75,0,"4,098",903,"2,061",44.20%,18.70%,12.00%,17.00%,8.50%,125.30%,128.70%,98.80%,22.00%,-135,343,934,726,746,746,14,543,193
9/30/13,CHURCHILL DOWNS Inc,Travel & Leisure,CHDN,725,0,77,95,,7,0,"1,114",210,644,100.00%,13.10%,10.70%,,,,36.20%,73.00%,18.80%,-22,37,147,407,328,629,5,116,42
9/30/13,Cia. Hering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,Cielo S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,CIENA CORP,Communication Equipment,CIEN,"1,965","1,139",-114,-15,116,-88,379,"1,727","1,211",-83,42.00%,-0.70%,-5.80%,137.60%,-6.60%,24.80%,241.10%,-2177.00%,70.10%,0,478,"1,304",541,412,840,53,-105,9
9/30/13,CIGNA Corp.,Health Care Plans,CI,"26,836",,"1,490","2,246","2,745",-122,,"53,531","5,212","9,530",,8.40%,5.50%,15.60%,2.80%,91.50%,,461.70%,9.70%,-11,"2,236",,,,,,"2,290",800
9/30/13,Cimarex Energy,Oil & Gas - E&P,XEC,"1,627",346,338,548,"1,080",68,0,"6,570",870,"3,555",78.70%,33.70%,20.80%,9.50%,5.10%,-115.30%,68.80%,84.80%,13.20%,-41,19,444,646,56,733,54,535,197
9/30/13,CIMPRESS N.V.,Advertising & Marketing Services,CMPR,"1,191",408,32,54,120,7,169,639,270,207,65.70%,4.60%,2.60%,15.30%,4.90%,148.70%,84.40%,209.00%,42.30%,0,65,122,144,559,729,6,44,10
9/30/13,CINCINNATI BELL INC,Communication Services,CBB,"1,437",694,-49,268,485,9,0,"2,152","2,134",-728,51.70%,18.60%,-2.60%,5.20%,-1.80%,-376.90%,71.10%,-395.60%,99.20%,-10,5,230,323,259,476,212,-20,19
9/30/13,CINCINNATI FINANCIAL CORP,Insurance - Property & Casualty,CINF,"4,111",,421,620,664,74,,"16,548",931,"5,453",,15.10%,10.20%,7.70%,2.50%,140.90%,,203.50%,5.60%,-256,487,,,,,,566,145
9/30/13,Cinedigm Corp.,Entertainment,CIDM,79,10,-28,9,48,6,0,276,234,-24,87.50%,11.50%,-35.50%,116.60%,-10.10%,-176.00%,73.50%,-1251.50%,84.90%,0,14,64,88,21,60,26,-27,0
9/30/13,"Cinemark Holdings, Inc.",Entertainment,CNK,"2,474",0,169,399,547,41,0,"3,863","1,914","1,095",100.00%,16.10%,6.90%,15.70%,4.40%,142.20%,249.90%,252.80%,49.50%,-96,743,845,338,"1,241","2,075",117,297,125
9/30/13,CINTAS CORP,Business Services,CTAS,"4,295","2,531",316,566,734,-38,0,"4,311","1,309","2,196",41.10%,13.20%,7.40%,14.40%,7.30%,103.00%,304.90%,96.30%,30.40%,-80,283,"1,572",516,"1,197","1,197",65,501,184
9/30/13,CIRRUS LOGIC INC,Semiconductors,CRUS,863,442,148,226,239,40,118,699,0,603,48.80%,26.10%,17.20%,24.60%,21.20%,116.10%,611.70%,16.00%,0.00%,0,268,520,85,77,195,-1,223,74
9/30/13,"CISCO SYSTEMS, INC.",Communication Equipment,CSCO,"47,880","18,702","9,630","10,937","10,937","-1,118","5,841","97,084","16,248","56,798",60.90%,22.80%,20.10%,17.00%,9.90%,79.70%,291.60%,70.90%,16.70%,"-2,817","47,388","61,417","21,063","11,980","18,241",-63,"10,742","1,112"
9/30/13,CIT GROUP INC,Banks,CIT,"1,244",,-592,-354,"1,632",-248,,"44,012","21,962","8,340",,-28.50%,-47.30%,-7.10%,-1.30%,-215.30%,,427.80%,49.90%,0,877,,,,,,-415,117
9/30/13,CITIC Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,CITIGROUP INC,Banks,C,"69,190",,"7,541","7,825","10,332","-27,038",,"1,864,660","675,288","190,997",,11.30%,11.20%,4.10%,0.40%,-247.80%,,876.30%,36.20%,-143,"36,453",,,,,,"7,825",7
9/30/13,Citizens Financial Group,Banks,CFG,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/13,CITRIX SYSTEMS INC,Application Software,CTXS,"2,586",404,353,391,491,205,451,"4,796",0,"3,122",84.40%,15.10%,13.60%,11.30%,7.30%,138.40%,127.60%,53.60%,0.00%,0,929,"1,714","1,343","1,306","1,791",-10,410,58
9/30/13,"City Office REIT, Inc.",,CIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,CK Hutchison Holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/13,CLARCOR INC.,Industrial Products,CLC,"1,011",673,96,145,176,14,0,"1,042",17,758,33.50%,14.30%,9.50%,12.70%,9.20%,126.40%,322.00%,37.40%,1.70%,-20,117,526,163,194,194,0,143,47
9/30/13,Clarus Corp,Travel & Leisure,CLAR,145,90,2,-3,3,-12,0,321,40,248,38.20%,-1.90%,1.30%,0.80%,0.60%,-533.40%,398.40%,29.30%,12.60%,0,5,105,26,56,58,2,-4,-3
9/30/13,Clean Energy Fuels Corp.,Oil & Gas - Refining & Marketing,CLNE,353,249,-73,-59,-21,-6,0,965,315,558,29.70%,-16.80%,-20.60%,-13.10%,-7.60%,284.50%,269.00%,72.80%,32.60%,0,121,285,106,126,164,17,-70,3
9/30/13,CLEAN HARBORS INC,Waste Management,CLH,"3,510","2,543",96,232,,,0,"3,838","1,408","1,432",27.60%,6.60%,2.70%,,,,186.10%,168.00%,36.70%,,242,"1,095",589,470,735,78,144,48
9/30/13,"Cleantech Solutions International, Inc.,",Industrial Products,CLNT,62,47,6,10,17,-2,0,93,3,80,23.30%,16.20%,8.90%,6.90%,5.90%,-10.50%,158.50%,16.50%,3.60%,0,1,21,13,3,4,0,8,2
9/30/13,"Clear Channel Outdoor Holdings, Inc.",,CCOH,"2,951","1,590",-196,321,726,-12,0,"6,851","4,938",338,46.10%,10.90%,-5.80%,-50.30%,-2.50%,-379.00%,191.80%,1925.70%,72.10%,-4,399,"1,308",682,686,"1,041",323,-263,-93
9/30/13,"Clearfield, Inc.",Communication Equipment,CLFD,45,27,7,5,5,-1,0,42,0,38,40.20%,11.10%,15.80%,18.80%,16.80%,73.00%,633.90%,11.70%,0.00%,0,15,28,4,13,13,0,5,-2
9/30/13,"Clearway Energy, Inc.",Utilities - Regulated,CWEN,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
