period,company,sector,ticker,revenues,cogs,net_income,ebit,ebitda,chg_wc,r_and_d,assets,debt,equity,gross_margin,operating_margin,net_margin,roe,roa,fcf_net_income,current_ratio,liab_equity,debt_assets,dividends,cash_and_eq,curr_assets,curr_liab,sg_a,op_exp,net_interest_paid,pretax_income,taxes
9/30/14,CLEAN HARBORS INC,Waste Management,CLH,"3,402","2,442",-28,246,,,0,"3,954","1,403","1,476",28.20%,7.20%,-0.80%,,,,183.10%,167.90%,35.50%,,323,"1,171",602,438,714,78,39,67
9/30/14,"Cleantech Solutions International, Inc.,",Industrial Products,CLNT,76,57,9,15,22,-5,0,104,3,93,24.80%,19.70%,11.80%,9.60%,8.60%,-10.60%,210.90%,11.90%,3.00%,0,2,23,9,3,4,0,12,3
9/30/14,"Clear Channel Outdoor Holdings, Inc.",,CCOH,"2,946","1,604",-29,288,691,21,0,"6,670","4,935",103,45.60%,9.80%,-0.20%,-5.00%,-0.10%,-10138.80%,153.60%,6356.90%,74.00%,-196,226,"1,185","1,119",671,"1,054",294,-5,0
9/30/14,"Clearfield, Inc.",Communication Equipment,CLFD,63,36,7,11,11,2,0,53,0,46,42.90%,17.00%,11.00%,15.10%,13.00%,123.30%,535.10%,16.00%,0.00%,0,25,39,4,16,16,0,11,4
9/30/14,"Clearway Energy, Inc.",Utilities - Regulated,CWEN,,,,,,,,,0,,,,,,,,,,,,,,"1,787",,,,,
9/30/14,CLEVELAND-CLIFFS INC.,Metals & Mining,CLF,"3,891","2,406",365,"1,395","1,988",7,0,"13,122","3,093","6,884",,,,5.30%,2.80%,247.60%,136.90%,90.60%,23.60%,-128,336,"1,486",468,127,5,180,692,290
9/30/14,CLOROX CO /DE/,Consumer Packaged Goods,CLX,"5,474","3,101",571,992,"1,167",-79,125,"4,374","2,564",53,43.40%,18.10%,10.40%,1077.40%,13.10%,113.30%,82.70%,8152.80%,58.60%,-362,364,"1,520","1,261","1,256","1,381",103,889,298
9/30/14,"Cloudera, Inc.",Application Software,CLDR,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/14,"Cloudweb, Inc.",,CLOW,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/14,CLP Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,"ClubCorp Holdings, Inc.",Travel & Leisure,MYCC,,,,,,,,,0,,,,,,,,,,,,,,398,,,,,
9/30/14,CME Group Inc.,Brokers & Exchanges,CME,"2,936",914,977,"1,637","1,875",-15,0,"54,278","2,857","21,161",68.90%,55.80%,33.30%,4.60%,1.80%,113.60%,1247.80%,156.50%,5.30%,-599,"2,538","24,406","1,817",0,385,151,"1,601",623
9/30/14,CMS Energy,Utilities - Regulated,CMS,"6,566","3,326",452,"1,142","1,770",-2,0,"17,416","7,801","3,491",49.40%,17.40%,6.90%,13.00%,2.60%,31.10%,129.90%,398.90%,44.80%,-273,172,"2,526","2,624",0,"2,181",400,741,257
9/30/14,Cna Financial Corp,Insurance - Property & Casualty,CNA,"9,932",0,937,"7,248","7,349",498,0,"57,194","2,560","12,674",100.00%,73.00%,9.40%,7.40%,1.60%,792.60%,140.30%,351.30%,4.50%,-216,"43,020","54,298","39,072",0,"2,684",166,"1,276",361
9/30/14,COACH INC,Retail - Apparel & Specialty,COH,"4,893","1,415",927,"1,338","1,523",-195,0,"3,581",210,"2,389",71.10%,27.40%,19.00%,38.80%,25.90%,73.00%,227.20%,49.90%,5.90%,-284,775,"1,790",997,"2,140","2,140",-3,"1,340",412
9/30/14,"Cobalt International Energy, Inc.",Oil & Gas - E&P,CIE,0,0,-283,-285,-284,-30,0,"4,011",991,"2,689",0.00%,0.00%,0.00%,-10.50%,-7.00%,163.20%,1526.30%,49.20%,24.70%,0,"2,215","2,457",161,88,285,-2,-283,0
9/30/14,COCA COLA BOTTLING CO CONSOLIDATED /DE/,Beverages - Non-Alcoholic,COKE,"1,646",985,25,70,129,7,0,"1,320",497,263,40.20%,4.30%,1.80%,11.20%,2.20%,232.10%,126.10%,402.30%,37.70%,-9,19,280,559,591,591,29,41,11
9/30/14,COCA COLA CO,Beverages - Non-Alcoholic,KO,"46,220","18,010","8,371","10,123","12,120",-352,0,"95,489","40,243","34,301",61.00%,21.90%,18.20%,24.50%,8.80%,79.10%,103.80%,178.40%,42.10%,"-5,062","21,609","33,871","26,633","17,116","18,087",-86,"11,197","2,803"
9/30/14,"COCA-COLA REFRESHMENTS USA, INC.",Beverages - Non-Alcoholic,CCE,,,,,,,,,0,,,,,,,,,,,,,,"4,556",,,,,
9/30/14,"Coda Octopus Group, Inc.",Aerospace & Defense,CODA,,,,,,,,,0,,,,,,,,,,,,,,3,,,,,
9/30/14,"Coeur Mining, Inc.",Metals & Mining,CDE,783,684,-31,14,,-36,23,"2,886",309,"1,731",12.70%,1.70%,-4.00%,,,,367.50%,66.80%,10.70%,0,207,531,161,48,86,35,15,47
9/30/14,COFFEE HOLDING CO INC,Consumer Packaged Goods,JVA,113,100,3,6,6,-2,0,35,0,25,11.70%,5.10%,3.10%,14.30%,10.10%,32.00%,333.00%,41.90%,0.00%,0,3,32,9,7,7,0,6,2
9/30/14,"COGENT COMMUNICATIONS HOLDINGS, INC.",Communication Services,CCOI,348,150,57,46,111,-3,0,755,496,193,56.80%,13.30%,16.30%,29.30%,7.50%,191.10%,246.60%,290.20%,65.70%,-35,305,354,75,87,152,39,7,-50
9/30/14,COGNEX CORP,Computer Hardware,CGNX,308,63,74,77,88,5,44,710,0,644,79.60%,25.00%,23.90%,11.40%,10.40%,92.80%,544.10%,10.20%,0.00%,0,225,332,91,124,168,0,78,11
9/30/14,COGNIZANT TECHNOLOGY SOLUTIONS CORP,Application Software,CTSH,"8,843","5,266","1,229","1,678","1,858",-41,0,"8,135",0,"6,136",40.50%,19.00%,13.90%,20.00%,15.10%,89.20%,346.50%,32.60%,0.00%,0,"3,747","6,148","2,777","1,728","1,900",-49,"1,688",459
9/30/14,COHEN & STEERS INC,Asset Management,CNS,298,0,72,113,113,0,0,274,0,233,100.00%,37.90%,22.60%,28.90%,24.60%,93.90%,513.00%,17.60%,0.00%,-80,158,210,99,142,185,-2,112,44
9/30/14,COHERENT INC,Computer Hardware,COHR,802,485,61,79,106,2,82,"1,037",1,819,39.60%,9.80%,7.50%,7.40%,5.80%,110.00%,461.40%,26.70%,0.10%,0,303,705,289,153,238,0,79,19
9/30/14,"Coherus BioSciences, Inc.",Biotechnology,CHRS,10,0,-86,-49,,,47,,0,,100.00%,-475.50%,-838.00%,,,,,,,,,,61,12,59,9,-86,0
9/30/14,COLGATE PALMOLIVE CO,Consumer Packaged Goods,CL,"17,420","7,219","2,241","3,556","3,995",-97,0,"13,985","5,657","2,536",58.60%,20.40%,13.80%,95.00%,17.20%,86.00%,107.70%,451.50%,40.50%,"-1,382",962,"4,931","3,341","6,223","6,645",-9,"3,565","1,155"
9/30/14,COLLECTORS UNIVERSE INC,Business Services,CLCT,63,23,8,13,,,0,34,0,20,62.90%,20.20%,12.00%,37.20%,22.50%,,213.10%,65.50%,0.00%,,18,25,16,27,27,0,13,5
9/30/14,"Colony Capital, Inc.",,CLNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,"Colony Credit Real Estate, Inc.",,CLNC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,"Columbia Financial, Inc.",Banks,CLBK,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/14,"COLUMBIA PROPERTY TRUST, INC.",,CXP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,Columbia Sportswear Co,Manufacturing - Apparel & Furniture,COLM,"1,685",941,94,118,159,114,0,"1,606",0,"1,253",44.10%,7.00%,5.60%,7.50%,5.80%,177.30%,415.10%,28.10%,0.00%,-31,529,"1,250",573,626,626,-1,131,38
9/30/14,COLUMBUS MCKINNON CORP,Farm & Construction Machinery,CMCO,587,404,30,54,68,-14,0,589,152,300,31.20%,9.20%,5.10%,10.10%,5.10%,63.10%,418.10%,96.30%,25.80%,-1,114,321,205,127,129,13,43,13
9/30/14,COMARCO INC,Communication Equipment,CMRO,6,4,-4,-3,-3,4,2,4,0,-4,32.90%,-53.70%,-69.80%,103.20%,-105.20%,-13.80%,47.50%,-198.10%,0.00%,0,1,4,0,3,5,1,-4,0
9/30/14,COMCAST CORP,Communication Services,CMCSA,"67,969","20,806","8,368","14,764","22,635","-1,485",0,"159,237","48,350","54,711",69.40%,21.70%,12.60%,15.70%,5.40%,104.30%,81.60%,191.10%,30.40%,"-2,186","5,078","13,936","25,989","24,472","32,399","2,599","12,309","3,745"
9/30/14,Comerica Inc.,Banks,CMA,"2,554",,533,837,982,49,,"65,224","3,796","7,150",,32.80%,21.20%,7.60%,0.80%,136.60%,,812.20%,5.80%,-123,"1,140",,,,,,786,245
9/30/14,COMMERCE BANCSHARES INC /MO/,Banks,CBSH,"1,033",,261,384,457,-11,,"23,072","1,347","2,214",,37.20%,25.30%,11.80%,1.10%,115.70%,,941.90%,5.80%,-82,518,,,,,,384,123
9/30/14,"Commercial Vehicle Group, Inc.",Autos,CVGI,748,668,-12,6,27,5,0,432,250,60,10.70%,0.90%,-1.70%,-20.80%,-2.90%,-178.60%,280.40%,621.40%,57.80%,0,73,288,133,72,73,21,-15,-2
9/30/14,COMMONWEALTH BANKSHARES INC,,CWBS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/14,Commscope Holding Company Inc,Communication Equipment,COMM,"3,610","2,337",68,463,718,-105,128,"4,774","2,513","1,159",35.30%,12.80%,1.90%,5.90%,1.40%,699.30%,267.70%,312.00%,52.60%,-539,305,"1,547",905,506,811,202,151,83
9/30/14,COMMUNICATIONS SYSTEMS INC,Communication Services,JCS,130,86,-2,8,,,0,104,,88,34.30%,5.80%,-1.20%,,,,,,,,21,76,9,37,37,0,0,2
9/30/14,Community Choice Financial Inc.,,CCFI,406,261,7,63,79,5,0,653,450,116,35.80%,15.60%,1.30%,4.60%,0.80%,1336.60%,423.20%,461.00%,69.00%,0,118,273,364,75,82,51,8,2
9/30/14,Companhia de ConcessÃµes RodoviÃ¡rias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,Companhia Paulista de ForÃ§a e Luz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,Companhia SiderÃºrgica Nacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,Compass Diversified Holdings,Conglomerates,CODI,745,509,71,119,,,0,"1,096",325,562,31.70%,16.00%,11.10%,14.70%,7.50%,,310.50%,94.90%,29.60%,,87,407,250,131,117,19,83,17
9/30/14,COMPASS MINERALS INTERNATIONAL INC,Metals & Mining,CMP,"1,130",844,131,186,259,21,0,"1,405",479,554,25.30%,16.40%,11.60%,23.60%,9.30%,86.90%,224.10%,153.50%,34.10%,-73,160,577,283,100,100,18,174,43
9/30/14,Computer Programs & Systems Inc,Application Software,CPSI,203,107,34,52,56,-4,0,102,0,71,47.20%,25.60%,16.50%,47.10%,32.90%,93.10%,283.70%,43.20%,0.00%,-23,29,83,40,44,44,0,52,19
9/30/14,COMPUTER SCIENCES CORP,,CSC,"14,673","12,870",-616,-487,652,-95,0,"11,189","2,740","2,834",12.30%,-3.30%,-4.10%,-21.20%,-5.40%,0.00%,107.70%,294.80%,24.50%,-124,"1,093","4,883","2,950","1,145","2,290",133,-992,-228
9/30/14,"COMSCORE, INC.",Advertising & Marketing Services,SCOR,,,,,,,,363,24,199,,,,,,,124.50%,82.80%,6.50%,,68,168,169,,,,,
9/30/14,COMTECH TELECOMMUNICATIONS CORP /DE/,Communication Equipment,CMTL,342,195,22,42,55,-8,34,634,191,363,43.10%,12.20%,6.50%,6.20%,3.50%,129.20%,170.40%,74.70%,30.20%,-18,295,448,162,66,106,7,35,12
9/30/14,CONAGRA FOODS INC /DE/,Consumer Packaged Goods,CAG,"10,885","8,159",641,"1,092","1,402",97,0,"19,373","8,491","5,748",25.00%,10.00%,6.00%,11.30%,3.40%,148.30%,127.30%,237.00%,43.80%,-422,134,"3,691","2,450","1,635","1,635",365,727,193
9/30/14,Concho Resources,Oil & Gas - E&P,CXO,"2,320",455,251,813,"1,585",-84,0,"9,591","3,630","3,758",80.40%,35.00%,10.80%,6.70%,2.60%,-191.70%,68.80%,155.20%,37.90%,0,0,521,"1,356",170,"1,052",219,357,118
9/30/14,CONDUENT Inc,Business Services,CNDT,,,,,,,,,0,,,,,,,,,,,,,,"1,217",,,,,
9/30/14,CONE Midstream Partners LP,Oil & Gas - Midstream,CNNX,66,17,28,28,34,1,0,409,368,0,74.60%,42.90%,42.90%,0.00%,6.90%,-342.80%,51.30%,0.00%,89.90%,0,6,21,49,4,33,0,53,0
9/30/14,CONEXANT SYSTEMS INC,,CNXT,,,,,,,,,0,,,,,,,,,,,,,,35,,,,,
9/30/14,ConforMIS Inc,Medical Instruments & Equipment,CFMS,35,27,-48,-47,-45,-3,14,,0,,21.10%,-136.70%,-138.40%,,,110.40%,,,,0,,,11,41,55,1,-48,0
9/30/14,"Conifer Holdings, Inc.",Insurance - Property & Casualty,CNFR,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/14,CONNECTURE INC,Health Care Plans,CNXR,,,,,,,,,0,,,,,,,,,,,,,,75,,,,,
9/30/14,CONNEXUS CORP,,CNXS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/14,CONNS INC,Retail - Apparel & Specialty,CONN,,,,,,-496,,"1,449",607,638,,,,,,,515.20%,127.00%,41.90%,0,4,817,206,,,,,
9/30/14,ConocoPhillips,Oil & Gas - E&P,COP,"54,413","22,643","9,156","12,128","19,562",103,"1,232","118,057","21,662","52,492",58.40%,22.30%,16.90%,17.60%,7.80%,86.20%,125.70%,124.90%,18.40%,"-3,334","6,518","19,023","7,395",854,"19,642",612,"14,446","6,409"
9/30/14,"Consolidated Communications Holdings, Inc.",Communication Services,CNSL,600,223,32,102,,,0,"1,733","1,215",146,62.90%,17.10%,5.50%,22.40%,1.90%,,71.20%,1085.30%,70.10%,,7,86,285,135,275,81,49,17
9/30/14,Consolidated Edison,Utilities - Regulated,ED,"12,959","4,469","1,231","2,403","3,437","1,327",0,"40,481","11,624","12,426",65.50%,18.50%,9.50%,9.90%,3.00%,330.70%,97.40%,225.80%,28.70%,-725,102,"3,484","6,348",0,"6,087",576,"1,848",617
9/30/14,CONSOLIDATED TOMOKA LAND CO,,CTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,"CONSTELLATION BRANDS, INC.",Beverages - Alcoholic,STZ,"5,865","3,364",771,"1,464","1,618",-87,0,"14,657","6,939","5,487",42.60%,25.00%,13.10%,14.10%,5.30%,89.70%,151.30%,167.10%,47.30%,0,104,"2,838","2,196","1,037","1,037",350,"1,128",357
9/30/14,CONSUMERS BANCORP INC /OH/,,CBKM,15,,3,3,5,-4,,376,18,39,,,,,,-22.60%,,866.10%,4.90%,-1,10,,,,,,3,1
9/30/14,CONTANGO OIL & GAS CO,Industrial Products,C993,213,0,27,23,112,11,29,881,64,584,100.00%,10.70%,12.80%,4.70%,3.10%,484.50%,41.60%,50.80%,7.20%,0,0,48,100,34,190,2,39,11
9/30/14,Continental AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,CONTINENTAL MATERIALS CORP,Industrial Products,CUO,122,103,-1,-2,,,0,73,7,51,16.10%,-1.40%,-1.00%,-2.40%,-1.70%,,353.40%,42.60%,9.20%,,1,44,18,18,21,0,-2,-1
9/30/14,"CONTINENTAL RESOURCES, INC",Oil & Gas - E&P,CLR,"3,422",581,764,"1,666","2,632",-11,35,"11,941","4,716","3,953",83.00%,48.70%,22.30%,19.30%,6.40%,-201.40%,77.90%,202.10%,39.50%,0,28,"1,147","1,388",174,"1,175",235,"1,213",449
9/30/14,"CONVERSANT, INC.",,CNVR,,,,,,,,,0,,,,,,,,,,,,,,115,,,,,
9/30/14,"Cool Holdings, Inc.",Communication Equipment,IFON,44,36,0,0,1,-5,1,21,0,17,18.10%,0.90%,0.70%,1.90%,1.50%,-1411.50%,457.80%,27.60%,0.00%,0,2,21,15,7,8,0,0,0
9/30/14,"COOL TECHNOLOGIES, INC.",Biotechnology,COOL,0,0,-21,-20,,,1,2,0,1,0.00%,0.00%,0.00%,-4002.20%,-1094.80%,,129.00%,265.60%,0.00%,,2,2,6,11,20,0,-21,0
9/30/14,COOPER COMPANIES INC,Medical Instruments & Equipment,COO,"1,662",586,296,350,478,-8,64,"3,367",348,"2,676",64.80%,21.10%,17.90%,11.10%,8.80%,65.30%,300.90%,25.80%,10.30%,-3,174,896,889,632,726,7,323,25
9/30/14,Cooper-Standard Holdings Inc.,Autos,CPS,"3,091","2,618",48,164,275,-59,0,"2,103",684,621,15.30%,5.30%,1.50%,7.30%,2.10%,-21.40%,174.60%,238.80%,32.60%,-5,184,995,816,293,309,55,91,46
9/30/14,COPART INC,Autos,CPRT,"1,140",685,169,291,346,-36,0,"1,477",318,940,39.90%,25.60%,14.80%,18.00%,11.40%,86.30%,150.20%,57.10%,21.60%,0,133,386,297,163,163,9,258,89
9/30/14,Copel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,CORCEPT THERAPEUTICS INC,Biotechnology,CORT,10,0,-46,-41,-41,-1,20,63,35,21,98.60%,-400.70%,-444.20%,-218.90%,-72.90%,92.00%,457.80%,200.10%,55.60%,0,55,58,36,31,52,5,-46,0
9/30/14,CORE MOLDING TECHNOLOGIES INC,Autos,CMT,162,136,8,12,,,0,108,3,73,16.00%,7.40%,5.10%,11.30%,7.60%,,161.70%,48.20%,3.00%,,1,45,61,14,14,0,12,4
9/30/14,"CoreCivic, Inc.",,CXW,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,"CORELOGIC, INC.",Business Services,CLGX,,,,,,,,"3,003",840,"1,055",,,,,,,105.10%,184.80%,28.00%,,157,561,587,,,,,
9/30/14,"CorEnergy Infrastructure Trust, Inc.",,CORR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,CorePoint Lodging Inc.,,CPLG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,CoreSite Realty Corp,REITs,COR,235,73,11,35,100,-5,0,"1,016",181,688,69.00%,14.90%,13.50%,4.60%,3.10%,-311.40%,11.40%,47.70%,17.80%,-57,5,16,385,42,127,3,32,0
9/30/14,Cornerstone OnDemand Inc,Application Software,CSOD,222,64,-54,-42,-30,19,25,446,223,44,71.20%,-18.90%,-24.40%,-122.90%,-12.20%,46.00%,197.80%,911.60%,49.90%,0,242,343,377,174,200,0,-54,0
9/30/14,Cornerworld Corp,,CWRL,12,4,-2,-1,,,0,,0,,68.10%,-5.50%,-17.70%,,,,,,,,,,1,6,9,1,-2,0
9/30/14,CORNING INC /NY,Computer Hardware,GLW,"7,819","4,495","1,961","1,371","2,373",-247,710,"28,478","3,293","21,211",42.50%,17.50%,25.10%,9.20%,6.90%,30.30%,509.20%,34.30%,11.60%,-566,"5,235","8,891","3,311","1,126","1,953",112,"2,473",512
9/30/14,CORPORATE OFFICE PROPERTIES TRUST,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,"Corvus Pharmaceuticals, Inc.",Biotechnology,CRVS,,,,,,,,,0,,,,,,,,,,,,,,7,,,,,
9/30/14,Cosan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,COSTAR GROUP INC,Real Estate Services,CSGP,456,129,42,74,114,6,47,"1,245",149,930,71.70%,16.20%,9.20%,4.50%,3.40%,180.10%,290.00%,33.90%,11.90%,0,223,304,198,192,253,7,67,26
9/30/14,COSTCO WHOLESALE CORP /NEW,Retail - Defensive,Cost,"109,604","95,839","1,978","3,083","4,086",440,0,"32,701","4,985","12,021",12.60%,2.80%,1.80%,16.70%,6.10%,66.60%,119.40%,172.00%,15.20%,-544,"7,275","17,533","22,832","10,617","10,682",114,"3,065","1,060"
9/30/14,"Cotiviti Holdings, Inc.",Application Software,COTV,,,,,,,,,0,,,,,,,,,,,,,,98,,,,,
9/30/14,COTT CORP /CN/,Beverages - Non-Alcoholic,COT,"2,064","1,789",13,89,190,26,0,"1,454",523,595,13.30%,4.30%,0.90%,3.10%,1.30%,900.00%,134.00%,144.30%,35.90%,-27,41,548,566,186,186,48,19,1
9/30/14,COTY INC.,Consumer Packaged Goods,COTY,"4,552","1,866",-97,381,631,-11,0,"6,593","3,294",961,59.00%,8.40%,-1.40%,-6.70%,-1.00%,-625.70%,174.30%,586.30%,50.00%,-77,"1,238","2,785","3,477","2,220","2,305",69,-44,20
9/30/14,Coupa Software Inc,Application Software,COUP,,,,,,,,,0,,,,,,,,,,,,,,432,,,,,
9/30/14,Cousins Properties Inc,REITs,CUZ,211,96,109,16,16,7,0,"2,273",630,"1,459",54.60%,7.70%,60.20%,8.70%,5.60%,18.20%,21.80%,55.80%,27.70%,-37,1,40,263,22,155,28,2,0
9/30/14,COVANTA HOLDING CORP,Waste Management,CVA,,,,,,,,"4,380","2,321",906,,,,,,,87.20%,383.40%,53.00%,,195,790,443,,,,,
9/30/14,Covestro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,Covisint Corp,Application Software,COVS,,,,,,,,,0,,,,,,,,,,,,,,20,,,,,
9/30/14,COWEN INC.,,COWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,CPFL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,"CRACKER BARREL OLD COUNTRY STORE, INC",Restaurants,CBRL,"2,665",861,127,203,271,-9,0,"1,369",400,487,67.70%,7.60%,4.80%,26.10%,9.30%,89.60%,87.50%,180.90%,29.20%,-66,88,273,364,"1,099","1,601",18,185,58
9/30/14,"CRAFT BREW ALLIANCE, INC.",Beverages - Alcoholic,BREW,186,133,4,6,15,-1,0,172,12,111,28.50%,3.40%,1.90%,3.20%,2.10%,20.10%,120.20%,54.90%,6.70%,0,3,38,48,47,47,0,6,2
9/30/14,CRANE CO /DE/,Industrial Products,CR,"2,595","1,712",220,348,424,23,0,"3,560",875,"1,215",34.00%,13.40%,8.50%,18.20%,6.20%,139.00%,171.80%,193.10%,24.60%,-74,271,"1,149",740,0,536,25,326,105
9/30/14,CRAWFORD & CO,,CRDA,,,,,,-27,,,0,,,,,,,,,,,-9,,,,,,,,
9/30/14,CRAY INC,,CRAY,502,322,20,9,24,14,94,606,0,359,35.90%,1.70%,4.00%,5.70%,3.40%,181.50%,256.00%,69.00%,0.00%,0,169,493,118,77,172,0,7,-14
9/30/14,CREE INC,Semiconductors,CREE,"1,648","1,030",123,168,332,-29,181,"3,344",0,"2,990",37.50%,10.20%,7.50%,4.10%,3.70%,65.80%,578.50%,11.80%,0.00%,0,"1,162","1,774",268,268,450,0,147,23
9/30/14,CRISPR Therapeutics AG,Biotechnology,CRSP,,,,,,,,,0,,,,,,,,,,,,,,28,,,,,
9/30/14,Criteo S.A.,Online Media,CRTO,,,,,,,,,0,,,,,,,,,,,,,,605,,,,,
9/30/14,"Crocs, Inc.",Manufacturing - Apparel & Furniture,CROX,"1,207",589,-28,56,98,-34,0,"1,102",14,795,51.20%,4.70%,-1.80%,-2.70%,-1.90%,266.30%,341.20%,38.60%,1.30%,-2,409,871,258,561,561,-2,32,53
9/30/14,"CrowdGather, Inc.",,CRWG,2,1,-3,-3,,,0,17,0,17,50.90%,-182.40%,-177.90%,-16.40%,-16.20%,,4352.30%,0.90%,0.00%,,7,7,3,4,4,0,-3,0
9/30/14,Crown Castle International Corp.,Communication Services,CCI,"2,866",991,79,920,"1,661",3,0,"20,595","11,595","6,941",65.40%,32.10%,3.30%,1.40%,0.50%,999.90%,118.00%,196.70%,56.30%,0,223,893,"1,417",214,955,589,251,191
9/30/14,CROWN CRAFTS INC,Manufacturing - Apparel & Furniture,CRWS,81,59,6,10,11,-3,0,46,0,36,27.70%,12.60%,7.10%,16.10%,12.50%,78.40%,361.90%,28.70%,0.00%,-3,1,37,7,12,12,0,9,4
9/30/14,Crown Holdings Inc,Packaging & Containers,CCK,"8,676","7,336",307,915,"1,050",101,0,"7,885","4,104",258,15.40%,10.50%,4.70%,157.80%,5.20%,178.60%,120.20%,2956.20%,52.00%,0,267,"3,079","3,342",425,425,229,564,157
9/30/14,CRYOLIFE INC,Medical Devices,CRY,141,50,16,14,20,-2,8,175,0,145,64.20%,9.80%,11.50%,11.20%,9.30%,39.80%,513.10%,20.70%,0.00%,-3,38,106,35,68,77,0,23,7
9/30/14,CSG SYSTEMS INTERNATIONAL INC,Application Software,CSGS,753,385,37,93,144,-25,105,871,260,383,48.90%,12.30%,5.00%,9.80%,4.30%,149.60%,232.00%,127.50%,29.90%,-25,190,475,336,155,276,10,64,26
9/30/14,CSRA Inc.,Application Software,CSRA,,,,,,,,,0,,,,,,,,,,,,,,"1,096",,,,,
9/30/14,CSS INDUSTRIES INC,Retail - Apparel & Specialty,CSS,320,219,18,25,32,0,0,315,0,260,31.60%,7.70%,5.60%,6.90%,5.70%,117.30%,469.70%,21.40%,0.00%,-6,69,239,140,75,75,0,28,9
9/30/14,"CST BRANDS, INC.",Retail - Defensive,CST,,,,,,,,,0,,,,,,,,,,,,,,561,,,,,
9/30/14,"CSW INDUSTRIALS, INC.",Industrial Products,CSWI,232,120,25,39,44,-16,0,,0,,48.40%,16.90%,10.70%,,,2.50%,,,,-9,,,45,73,73,0,38,13
9/30/14,CSX CORP,Transportation & Logistics,CSX,"12,026","7,449","1,864","3,473","4,577",104,0,"31,782","9,555","10,504",38.10%,28.90%,15.50%,17.80%,5.90%,73.10%,107.30%,202.60%,30.10%,-600,"1,079","2,602","1,915",0,"1,142",551,"2,943","1,081"
9/30/14,CTI BIOPHARMA CORP,Biotechnology,CTIC,35,0,-50,-42,-40,-4,34,94,13,43,99.60%,-119.80%,-125.60%,-101.80%,-46.50%,104.00%,401.20%,119.20%,14.20%,0,72,81,23,42,76,1,-44,0
9/30/14,CTS CORP,,CTS,412,287,-2,37,,,23,474,89,302,30.40%,8.90%,-0.60%,-0.80%,-0.50%,,278.30%,57.20%,18.80%,,119,232,98,66,89,1,25,21
9/30/14,CTS Eventim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,CubeSmart,REITs,CUBE,360,129,38,86,205,6,0,"2,545",900,"1,329",64.20%,24.00%,12.30%,3.30%,1.80%,-355.70%,14.80%,91.50%,35.40%,-77,31,47,336,28,145,45,27,0
9/30/14,CUBIC CORP /DE/,Aerospace & Defense,CUB,"1,343","1,070",-1,62,92,-52,19,"1,188",111,773,20.30%,4.60%,0.00%,-0.10%,0.00%,-4416.00%,275.20%,53.70%,9.30%,-6,167,742,,170,211,3,7,7
9/30/14,"CULLEN/FROST BANKERS, INC.",Banks,CFR,923,,231,291,371,-164,,"24,313",892,"2,514",,31.50%,25.80%,9.50%,1.00%,59.60%,,867.00%,3.70%,-126,885,,,,,,325,57
9/30/14,CULP INC,,CFI,320,262,17,24,30,-1,0,167,2,119,18.30%,7.60%,5.20%,13.90%,9.90%,51.60%,276.10%,40.60%,1.30%,-13,32,108,36,34,34,-1,25,8
9/30/14,CUMMINS INC,Industrial Products,CMI,"17,301","13,021","1,483","1,740","2,147",146,713,"14,728","1,740","7,870",24.70%,10.10%,9.20%,20.20%,10.80%,68.40%,256.50%,87.10%,11.80%,-420,"2,849","8,639","6,384","1,817","2,540",14,"2,119",531
9/30/14,CUMULUS MEDIA INC,Entertainment,CMLS,984,156,-48,173,309,1,0,"3,718","2,699",309,84.20%,17.60%,-3.00%,-9.60%,-0.80%,-1113.10%,185.70%,1103.40%,72.60%,-15,83,306,87,527,655,192,-151,-25
