period,company,sector,ticker,revenues,cogs,net_income,ebit,ebitda,chg_wc,r_and_d,assets,debt,equity,gross_margin,operating_margin,net_margin,roe,roa,fcf_net_income,current_ratio,liab_equity,debt_assets,dividends,cash_and_eq,curr_assets,curr_liab,sg_a,op_exp,net_interest_paid,pretax_income,taxes
9/30/18,Link REIT,,,,,,,,,,,,,,,,,,,,,,,,,,97,113,3,34,14
9/30/18,"LINN ENERGY, INC.",,LNGG,,,,,,,,"3,007",0,"1,935",,,,,,,224.10%,21.80%,0.00%,,301,460,205,169,441,0,654,152
9/30/18,LIQUIDITY SERVICES INC,Retail - Apparel & Specialty,LQDT,233,105,-25,-8,-3,-3,0,197,0,125,55.00%,-3.50%,-10.50%,-19.60%,-12.40%,20.60%,184.70%,57.60%,0.00%,0,93,121,66,,,,,
9/30/18,LITTELFUSE INC /DE,Computer Hardware,LFUS,"1,354",811,117,207,279,66,61,"2,628",754,"1,442",40.10%,15.30%,8.60%,8.10%,4.40%,162.30%,368.10%,82.20%,28.70%,-33,412,973,264,,,,,
9/30/18,LivaNova PLC,Medical Devices,LIVN,"1,012",360,-25,129,212,-89,110,"2,504",146,"1,815",64.40%,12.80%,-2.50%,-1.40%,-1.00%,-178.60%,214.20%,37.90%,5.80%,0,94,870,406,64,137,0,-29,-4
9/30/18,"Live Nation Entertainment, Inc.",Entertainment,LYV,"9,687","7,182",-98,90,463,130,0,"7,504","2,300","1,663",25.90%,0.90%,0.10%,0.50%,0.10%,4629.20%,88.10%,351.30%,30.60%,0,"1,825","3,153","3,577",244,335,16,201,85
9/30/18,LIVE VENTURES Inc,Conglomerates,LIVE,160,94,7,18,24,-3,0,132,73,35,41.40%,11.50%,4.30%,19.70%,5.30%,76.60%,86.70%,274.50%,54.90%,0,2,57,65,380,523,6,121,50
9/30/18,Livent Corp.,,LTHM,,,,,,,,,0,,,,,,,,,,,,,,,"1,908","2,415",101,-9,-17
9/30/18,"Livongo Health, Inc.",,LVGO,,,,,,,,,0,,,,,,,,,,,,,,,48,48,9,14,7
9/30/18,LKQ CORP,Autos,LKQ,"10,115","6,191",550,859,"1,100",-266,0,"9,636","3,313","4,419",38.80%,8.50%,5.40%,12.40%,5.70%,77.50%,273.90%,118.10%,34.40%,0,246,"4,039","1,475",,,,,
9/30/18,LOCAL Corp,,LOCM,99,73,-10,-5,0,-3,6,51,4,18,26.00%,-4.80%,-9.90%,-55.70%,-19.40%,72.40%,84.40%,187.10%,8.70%,0,4,23,27,,,,,
9/30/18,Localiza,,,,,,,,,,,,,,,,,,,,,,,,,,"2,040","3,065",106,755,213
9/30/18,LOCKHEED MARTIN CORP,Aerospace & Defense,LMT,"50,538","43,662","2,357","7,320","8,509","-1,433",0,"46,634","14,223",-111,13.60%,14.50%,4.70%,-2123.40%,5.10%,107.20%,127.50%,-42112.60%,30.50%,"-2,205","2,393","17,816","13,974",23,30,0,-6,0
9/30/18,Loews Corp.,Insurance - Property & Casualty,L,"13,735",,"1,164","2,228","3,102",242,,"79,586","11,533","24,566",,16.20%,10.30%,5.80%,1.80%,151.80%,,224.00%,14.50%,-223,472,,,,,,,
9/30/18,LOGITECH INTERNATIONAL SA,Computer Hardware,LOGI,"2,704","1,736",218,259,322,38,151,"2,006",0,"1,012",35.80%,9.60%,8.10%,21.50%,10.90%,134.80%,150.10%,98.20%,0.00%,-114,425,"1,314",875,0,0,651,"5,611","3,327"
9/30/18,"LogMeIn, Inc.",Application Software,LOGM,990,203,100,-12,210,83,157,"3,858",0,"3,164",79.50%,-1.20%,10.10%,3.10%,2.60%,338.90%,89.60%,21.90%,0.00%,-52,252,399,445,,,,"1,582",170
9/30/18,Lojas Americanas,,,,,,,,,,,,,,,,,,,,,,,,,,558,709,-7,244,26
9/30/18,Lojas Renner,,,,,,,,,,,,,,,,,,,,,,,,,,507,798,0,-12,-112
9/30/18,LOUISIANA-PACIFIC CORP,Building Materials,LPX,"2,734","1,998",390,540,663,-43,0,"2,449",376,"1,605",26.90%,19.70%,14.20%,24.30%,15.90%,91.20%,503.40%,52.60%,15.30%,0,928,"1,360",270,,,,,
9/30/18,LOWES COMPANIES INC,Retail - Apparel & Specialty,low,"70,511","46,361","3,935","6,273","7,796",-147,0,"37,105","15,831","5,781",34.20%,8.90%,5.60%,68.10%,10.60%,122.30%,106.20%,541.80%,42.70%,"-1,363","2,642","15,483","14,581",,,,,
9/30/18,"Loxo Oncology, Inc.",Biotechnology,LOXO,0,0,-155,-158,-158,10,133,412,0,394,0.00%,0.00%,0.00%,-39.50%,-37.80%,95.10%,2155.80%,4.40%,0.00%,0,372,377,17,191,196,19,510,119
9/30/18,LPL Financial Holdings Inc.,Brokers & Exchanges,LPLA,"4,281","2,727",239,590,713,-8,0,"5,359","2,493",965,36.30%,13.80%,5.60%,24.80%,4.50%,195.60%,144.40%,455.30%,46.50%,-90,823,"2,644","1,831","16,447","17,877",626,"5,647","1,712"
9/30/18,LSB INDUSTRIES INC,,LXU,,,,,,,,,0,,,,,,,,,,,,,,,25,158,-2,-155,0
9/30/18,"LSC Communications, Inc.",,LKSD,"3,806","3,235",-64,98,251,-87,0,"1,921",914,221,15.00%,2.60%,-1.70%,-29.00%,-3.30%,-129.70%,132.60%,769.20%,47.60%,-36,22,"1,009",761,0,965,107,365,126
9/30/18,Lsi Corp,REITs,LSI_old,"2,452","1,218",139,188,368,-35,692,"2,241",0,"1,141",50.30%,7.70%,5.70%,12.20%,6.20%,155.90%,256.60%,96.40%,0.00%,0,659,"1,133",442,,,,,
9/30/18,LTC PROPERTIES INC,,LTC,,,,,,,,,,,,,,,,,,,,,,,,320,473,77,-50,14
9/30/18,Lufthansa,,,,,,,,,,,,,,,,,,,,,,,,,,354,"1,046",0,165,26
9/30/18,lululemon athletica inc.,Retail - Apparel & Specialty,LULU,"2,921","1,336",350,603,715,112,0,"1,881",0,"1,320",54.30%,20.70%,12.00%,26.50%,18.60%,113.70%,291.20%,42.50%,0.00%,0,778,"1,308",449,,,,,
9/30/18,"Lumber Liquidators Holdings, Inc.",Retail - Apparel & Specialty,LL,"1,042",665,-13,-13,5,41,0,417,26,196,36.20%,-1.20%,-1.30%,-6.80%,-3.20%,-305.80%,174.90%,112.20%,6.20%,0,13,306,175,,,,,
9/30/18,Lumentum Holdings Inc.,Communication Equipment,LITE,"1,126",737,95,120,184,-27,153,"1,507",326,900,34.50%,10.60%,9.00%,11.20%,6.70%,105.50%,484.10%,67.50%,21.60%,-1,625,"1,054",218,982,982,0,587,238
9/30/18,LUNA INNOVATIONS INC,Computer Hardware,LUNA,,,,,,-1,,66,3,50,,,,,,,396.60%,33.70%,3.90%,0,37,59,15,390,390,0,-14,-1
9/30/18,"Lyft, Inc.",,LYFT,,,,,,,,,0,,,,,,,,,,,,,,,135,290,0,179,-110
9/30/18,LyondellBasell,Chemicals,LYB,"34,484","28,059","4,879","5,460","6,634",-593,106,"26,206","8,619","8,950",18.60%,15.80%,14.10%,54.50%,18.60%,79.90%,245.70%,192.80%,32.90%,"-1,415","2,830","11,738","4,777",,,,,
9/30/18,M&T BANK CORP,Banks,MTB,"5,632",,"1,408","2,324","2,521",661,,"118,593","8,317","16,251",,41.30%,25.00%,8.70%,1.20%,155.30%,,629.80%,7.00%,-530,"1,421",,,,,,,
9/30/18,MACATAWA BANK CORP,Banks,MCBC,69,,16,27,29,-57,,"1,890",133,173,,39.00%,23.50%,9.40%,0.90%,-187.30%,,992.70%,7.10%,-6,35,,,859,965,467,"5,493",598
9/30/18,Macerich,REITs,Mac,994,395,146,235,576,-41,0,"9,606","5,170","3,968",60.20%,23.60%,16.30%,4.10%,1.70%,354.40%,16.70%,142.10%,53.80%,-444,91,787,"4,706",,,,"2,324",916
9/30/18,MACK CALI REALTY CORP,,CLI,,,,,,,,,,,,,,,,,,,,,,,,,,,27,11
9/30/18,"MACOM Technology Solutions Holdings, Inc.",Semiconductors,MTSI,586,324,-134,-71,40,-2,171,"1,486",667,679,44.70%,-12.10%,-22.90%,-19.80%,-9.00%,4.30%,496.70%,118.80%,44.90%,0,183,454,91,25,371,181,108,14
9/30/18,"Macquarie Equipment Leasing Fund, LLC",,CIK0001446,18,0,12,13,16,1,0,62,15,45,100.00%,70.50%,64.50%,25.60%,18.60%,151.10%,1046.50%,37.40%,23.60%,0,5,37,4,,,,,
9/30/18,Macquarie Infrastructure Corp,Transportation & Logistics,MIC,"1,719",807,492,350,595,-43,0,"8,025","3,660","3,284",53.10%,20.40%,27.10%,14.20%,5.80%,125.70%,134.80%,144.40%,45.60%,-467,76,339,251,162,333,30,-121,-4
9/30/18,MACROGENICS INC,Biotechnology,MGNX,178,0,-34,-37,-31,4,178,387,0,312,100.00%,-21.00%,-19.20%,-10.90%,-8.80%,198.30%,670.60%,24.00%,0.00%,0,301,322,48,0,5,1,12,0
9/30/18,"Macy's, Inc.",Retail - Apparel & Specialty,M,"24,978","15,147","1,664","1,671","2,645",-520,0,"18,668","5,536","5,894",39.40%,6.70%,6.60%,27.90%,8.80%,123.40%,153.20%,216.70%,29.70%,-463,"1,068","6,865","4,481",317,562,80,213,-235
9/30/18,MAGELLAN HEALTH INC,,MGLN,"6,730","6,455",112,149,275,-72,0,"3,140",832,"1,319",4.10%,2.20%,1.70%,8.60%,3.60%,108.50%,163.10%,138.10%,26.50%,0,659,"1,668","1,023",37,215,0,-34,0
9/30/18,MAGELLAN MIDSTREAM PARTNERS LP,,MMP,"2,544","1,252",858,919,"1,120",14,0,"7,376","4,523","2,139",50.80%,36.10%,33.70%,40.10%,11.60%,76.40%,62.50%,244.80%,61.30%,-818,74,493,789,"8,160","8,160",275,"1,574",-73
9/30/18,MAGICJACK VOCALTEC LTD,Communication Services,CALL,91,35,-23,2,6,-10,6,143,0,39,62.00%,2.10%,-25.90%,-61.30%,-16.50%,0.00%,118.30%,272.00%,0.00%,0,52,62,52,0,125,34,125,12
9/30/18,Majesco,Application Software,MJCO,123,67,-5,-2,2,-5,17,97,9,45,45.40%,-2.00%,-4.10%,-11.10%,-5.20%,121.10%,105.30%,113.70%,8.90%,0,9,48,45,172,373,214,862,4
9/30/18,Mallinckrodt plc,Drug Manufacturers,MNK,"3,222","1,564","2,134",531,"1,339",-189,277,"15,341","6,735","6,522",51.40%,16.50%,66.20%,32.70%,13.90%,125.30%,217.60%,135.20%,43.90%,0,"1,261","2,285","1,050",49,55,0,-30,-6
9/30/18,"MAM SOFTWARE GROUP, INC.",Application Software,MAMS,35,16,5,5,6,2,4,31,7,13,54.40%,14.90%,13.60%,35.80%,15.00%,153.90%,106.60%,137.70%,22.00%,0,4,10,10,41,58,0,-3,2
9/30/18,"MamaMancini's Holdings, Inc.",,MMMB,29,19,0,1,2,1,0,7,3,-2,34.50%,4.10%,0.90%,-15.80%,4.00%,460.80%,51.90%,-500.30%,36.80%,0,0,4,7,850,"1,127",365,62,"-1,710"
9/30/18,"MAMMOTH ENERGY SERVICES, INC.",Oil & Gas - Integrated,TUSK,"1,546","1,013",163,283,396,-60,0,"1,029",0,626,34.50%,18.30%,10.60%,26.10%,15.90%,32.30%,104.50%,64.50%,0.00%,0,11,382,365,9,14,0,5,0
9/30/18,MANHATTAN ASSOCIATES INC,Application Software,MANH,595,246,116,189,198,20,58,315,,175,58.70%,31.70%,19.60%,,,123.20%,,,,0,126,228,124,9,9,1,0,0
9/30/18,"Manning & Napier, Inc.",Asset Management,MN,188,92,3,67,69,1,0,195,0,140,51.10%,35.80%,20.90%,28.00%,20.20%,137.00%,485.10%,39.20%,0.00%,-5,139,158,33,137,250,5,272,108
9/30/18,MANNKIND CORP,Biotechnology,MNKD,12,17,-117,-95,-91,28,14,85,175,-215,-46.70%,-805.10%,-999.00%,54.60%,-138.70%,39.90%,65.30%,-139.40%,206.60%,0,44,57,88,102,179,-1,146,43
9/30/18,ManpowerGroup Inc.,Employment Services,MAN,"22,282","18,638",594,827,914,-59,0,"8,813","1,089","2,848",16.40%,3.70%,2.70%,20.90%,6.70%,106.60%,148.00%,209.50%,12.30%,-128,768,"6,269","4,235",0,29,-1,58,18
9/30/18,Marathon Oil Corp.,Oil & Gas - E&P,MRO,"5,784",797,-175,864,"3,290",-269,468,"21,871","5,497","12,132",86.20%,14.90%,-3.00%,-1.40%,-0.80%,-642.30%,151.00%,80.30%,25.10%,-170,"1,667","3,087","2,044",75,89,9,-117,0
9/30/18,"Marathon Patent Group, Inc.",,MARA,,,,,,-1,,12,2,8,,,,,,,141.60%,47.10%,13.00%,0,5,6,4,"2,816","2,816",51,777,182
9/30/18,Marathon Petroleum Corp,Oil & Gas - Refining & Marketing,MPC,"76,664","68,943","3,439","3,825","5,931",526,0,"50,364","17,258","19,863",10.10%,5.00%,5.10%,19.80%,7.80%,103.10%,173.50%,153.60%,34.30%,-802,"4,653","14,525","8,372",514,"4,123",216,338,513
9/30/18,Marcopolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/18,"Marcus & Millichap, Inc.",Real Estate Services,MMI,760,468,64,105,110,-10,0,474,8,359,38.40%,13.80%,8.40%,17.90%,13.50%,78.10%,569.20%,32.10%,1.60%,0,326,345,61,"1,706","4,850",708,"3,459",-479
9/30/18,Marfrig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/18,MARKEL CORP,Insurance - Property & Casualty,MKL,"6,062",,395,217,,-241,,"32,866","3,048","9,477",,3.60%,6.60%,,,,,246.80%,9.30%,0,"2,049",,,182,188,1,109,45
9/30/18,MARKETAXESS HOLDINGS INC,Brokers & Exchanges,MKTX,397,103,148,202,221,-22,0,581,0,515,74.20%,50.80%,37.30%,28.80%,25.50%,89.80%,719.00%,12.90%,0.00%,-49,407,478,66,,,,,
9/30/18,MARRIOTT INTERNATIONAL INC /MD/,Travel & Leisure,MAR,"20,549","16,731","1,508","2,630","2,920",-12,0,"24,484","8,846","3,566",18.60%,12.80%,7.30%,42.30%,6.20%,151.10%,48.70%,586.60%,36.10%,-485,701,"3,152","6,469",,,,87,-313
9/30/18,MARRIOTT VACATIONS WORLDWIDE Corp,Travel & Leisure,VAC,"1,994",371,235,270,292,-125,0,"2,559","1,012","1,066",81.40%,13.50%,11.80%,22.00%,9.20%,63.40%,456.40%,158.80%,39.60%,-40,324,"2,308",506,28,93,0,202,54
9/30/18,"MARSH & MCLENNAN COMPANIES, INC.",Brokers & Exchanges,MMC,"14,024",,"1,492","2,655","3,136",-63,,"20,429","5,487","7,442",,18.90%,10.80%,20.30%,7.40%,65.50%,,174.50%,26.90%,-740,"1,205",,,956,"1,188",257,"3,020","1,512"
9/30/18,Martin Marietta Materials,Building Materials,MLM,"3,924","2,988",681,662,966,-50,9,"8,948","3,028","4,680",23.80%,16.90%,17.40%,14.50%,7.60%,88.50%,399.70%,91.20%,33.80%,-110,"1,422","2,602",651,813,"1,354",13,229,-6
9/30/18,MARVELL TECHNOLOGY GROUP LTD,Semiconductors,MRVL,"2,502",998,384,432,522,-80,738,"10,363","1,879","7,665",60.10%,17.30%,15.40%,5.00%,3.70%,103.50%,253.80%,35.20%,18.10%,-128,524,"1,544",608,,,,"2,643","1,133"
9/30/18,MASCO CORP /DE/,Building Materials,MAS,"7,642","5,030",533,"1,194","1,321",-151,0,"5,534","2,969",183,34.20%,15.60%,7.60%,316.90%,10.50%,123.60%,195.70%,2924.00%,53.60%,-164,"1,302","3,263","1,667",263,273,106,575,-107
9/30/18,MASIMO CORP,Medical Devices,MASI,,,,,,,,950,0,767,,,,,,,455.40%,23.90%,0.00%,,369,596,131,333,"1,072",10,324,-9
9/30/18,"Mass Hysteria Entertainment Company, Inc.",,MHYS,0,0,-3,-1,,,0,0,1,-4,0.00%,0.00%,0.00%,64.80%,-4567.50%,,1.20%,-101.40%,1111.50%,,0,0,4,"1,482","1,482",156,922,254
9/30/18,Mastec Inc,Engineering & Construction,MTZ,"6,607","5,745",347,399,587,-410,0,"4,067","1,369","1,433",13.00%,6.00%,5.30%,24.30%,8.60%,14.40%,192.20%,183.70%,33.70%,0,40,"1,852",964,,,,,
9/30/18,"Mastech Holdings, Inc.",Employment Services,MHH,168,128,5,10,13,-5,0,92,38,32,23.50%,5.70%,2.90%,15.60%,5.30%,79.40%,193.80%,192.60%,40.90%,0,1,37,19,1,1,0,-3,0
9/30/18,Mastercard Inc,Credit Services,MA,"14,455",0,"5,187","7,941","8,403",-400,0,"23,340",,"5,867",100.00%,54.90%,35.90%,88.40%,22.20%,103.60%,,,,"-1,018","8,493","15,064","9,709",275,463,61,372,23
9/30/18,"Match Group, Inc.",Online Media,MTCH,"1,551",349,511,481,516,-90,120,"2,216","1,254",582,77.50%,31.00%,32.90%,87.50%,23.00%,100.80%,153.60%,280.50%,56.60%,0,310,508,331,30,30,2,8,3
9/30/18,MATERION Corp,Metals & Mining,MTRN,"1,139",927,11,41,83,-17,14,791,20,495,18.70%,3.60%,1.00%,2.30%,1.50%,125.10%,323.30%,59.80%,2.50%,-8,42,411,127,"6,053","6,514",180,"7,473","2,286"
9/30/18,MATRIX SERVICE CO,Oil & Gas - Services,MTRX,"1,090",997,2,10,31,15,0,539,9,332,8.60%,0.90%,0.20%,0.70%,0.40%,1442.20%,165.00%,62.50%,1.70%,0,47,321,194,566,721,76,394,-117
9/30/18,"Matson, Inc.",Transportation & Logistics,MATX,"2,047",0,231,119,220,17,0,"2,252",857,677,100.00%,5.80%,11.30%,34.10%,10.30%,124.70%,92.90%,232.50%,38.10%,-34,20,266,286,144,172,2,36,25
9/30/18,Mattel Inc.,Travel & Leisure,MAT,"4,882","3,061","-1,054",-339,-65,-13,0,"6,239","3,123","1,257",37.30%,-7.00%,-21.60%,-83.80%,-16.90%,87.60%,191.60%,396.10%,50.10%,-312,"1,079","3,112","1,624",83,83,2,8,5
9/30/18,MATTRESS FIRM HOLDING CORP.,,MFRM,,,,,,27,,"1,642",715,470,,,,,,,91.20%,249.40%,43.60%,0,11,273,300,207,"1,928",24,125,-106
9/30/18,MAUI LAND & PINEAPPLE CO INC,Real Estate Services,MLP,24,7,11,11,11,0,0,45,1,31,72.00%,45.50%,44.70%,35.00%,24.30%,101.70%,126.70%,43.90%,2.80%,0,1,2,2,"2,160","2,160",97,-505,549
9/30/18,Max Sound Corp,,MAXD,0,0,-8,-3,,,0,0,1,-16,0.00%,0.00%,0.00%,52.20%,-17945.20%,,0.10%,-100.30%,1755.50%,,0,0,16,,,,,
9/30/18,MAXIM INTEGRATED PRODUCTS INC,Semiconductors,MXIM,"2,382",837,383,762,913,291,452,"4,565","1,489","1,986",64.80%,32.00%,16.10%,19.30%,8.40%,207.70%,448.40%,129.90%,32.60%,-390,"2,823","3,343",745,3,6,0,11,0
9/30/18,MAXIMA GROUP INC.,,MXMG,,,,,,,,0,0,0,,,,,,,1449.10%,7.40%,0.00%,,0,0,0,0,3,2,-8,0
9/30/18,Maximus Inc,Business Services,MMS,"2,455","1,837",228,313,376,-53,0,"1,401",0,"1,056",25.20%,12.80%,9.40%,21.80%,16.40%,91.90%,302.90%,32.70%,0.00%,-12,249,739,244,331,799,0,878,367
9/30/18,"MaxPoint Interactive, Inc.",Application Software,MXPT,142,69,-27,-26,-18,-5,27,87,28,36,51.20%,-18.20%,-18.90%,-73.80%,-30.90%,107.40%,135.30%,138.60%,31.80%,0,27,66,49,,,,,
9/30/18,MAXWELL TECHNOLOGIES INC,Computer Hardware,MXWL,132,104,-42,-37,-27,-5,19,205,41,103,21.50%,-27.70%,-31.80%,-40.70%,-20.50%,101.10%,222.80%,98.60%,19.80%,0,40,113,51,294,305,1,315,85
9/30/18,MAYS J W INC,Real Estate Services,MAYS,19,0,3,2,4,-1,0,69,7,53,100.00%,9.60%,15.40%,5.60%,4.30%,42.80%,308.10%,25.40%,9.60%,0,5,8,2,72,99,1,-27,0
9/30/18,MB Financial Inc,Banks,MBFI,969,,296,299,442,"-4,895",,"20,087","1,578","3,010",,30.80%,31.40%,10.10%,1.50%,-1459.60%,,567.40%,7.80%,-77,398,,,46,65,2,-41,1
9/30/18,"MCBC Holdings, Inc.",Autos,MCFT,296,217,33,48,52,6,0,177,86,39,26.70%,16.10%,11.10%,84.00%,18.50%,126.70%,70.10%,353.30%,48.60%,0,9,38,55,5,17,0,2,-1
9/30/18,MCCLATCHY CO,Publishing,MNI,860,377,-259,55,,85,0,"1,365",794,-255,,,,101.60%,-18.90%,,83.20%,-636.30%,58.10%,0,20,137,165,,,,289,-15
9/30/18,MCCORMICK & CO INC,Consumer Packaged Goods,MKC,"5,401","3,042",895,937,"1,084",81,0,"10,278","4,985","3,112",43.70%,17.30%,16.60%,28.80%,8.70%,126.80%,79.50%,230.30%,48.50%,-267,73,"1,474","1,855",30,31,3,45,12
9/30/18,MCDERMOTT INTERNATIONAL INC,Oil & Gas - Services,MDR,"2,985","2,449",179,320,421,-181,5,"3,223",537,"1,789",18.00%,10.70%,6.00%,10.00%,5.50%,60.70%,203.00%,80.20%,16.70%,-1,390,"1,435",707,0,429,77,-65,193
9/30/18,MCDONALDS CORP,Restaurants,MCD,"22,283","11,564","5,353","9,662","11,063","-1,096",0,"33,723","30,870","-4,719",48.10%,43.40%,24.00%,-113.40%,15.90%,100.50%,174.00%,-814.60%,91.50%,"-3,116","2,468","4,909","2,821","1,422","1,422",176,706,-155
9/30/18,McEwen Mining Inc.,Metals & Mining,MUX,,,,,,,,592,1,521,,,,,,,230.80%,13.60%,0.10%,,35,87,38,204,216,63,249,69
9/30/18,MCKESSON CORP,Medical Distribution,MCK,"205,442","194,537","4,801","2,980","3,924",168,341,"64,213","8,794","13,408",5.30%,1.50%,2.40%,37.30%,7.80%,53.30%,106.70%,378.90%,13.70%,-253,"2,619","40,195","37,652","2,243","1,057",940,"8,654","3,301"
9/30/18,MDC PARTNERS INC,Advertising & Marketing Services,MDCA,"1,514","1,023",242,136,,,0,"1,699",883,-93,32.40%,9.00%,17.00%,-277.70%,15.10%,,70.00%,-1934.10%,52.00%,,46,543,776,,,,,
9/30/18,Mead Johnson,Health Care Plans,MJN,"4,071","1,455",654,936,"1,035",168,108,"3,998","2,984",-593,64.20%,23.00%,16.10%,-110.60%,16.40%,124.20%,207.60%,-774.80%,74.60%,-326,"1,701","2,602","1,253","8,138","9,138",273,196,-148
9/30/18,Mecklermedia Corp,,MECK,,,,,,,,6,0,-1,,,,,,,197.90%,-565.60%,0.00%,,2,4,2,310,354,64,89,-168
9/30/18,"MEDCAREERS GROUP, Inc.",,MCGI,,,,,,,,,0,,,,,,,,,,,,,,,"1,532","1,680",65,871,216
9/30/18,"MediaShift, Inc.",,MSHF,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/18,MEDICAL PROPERTIES TRUST INC,,MPW,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/18,"MEDICAL TRANSCRIPTION BILLING, CORP",Application Software,MTBC,32,17,-5,-2,1,-1,1,26,0,21,46.90%,-5.90%,-8.70%,-13.50%,-10.90%,4.60%,235.30%,23.90%,0.80%,-2,4,9,4,,,,,
9/30/18,"Medidata Solutions, Inc.",Application Software,MDSO,544,127,48,60,84,-16,139,"1,061",371,513,76.70%,11.10%,8.70%,9.30%,4.50%,38.10%,149.40%,107.00%,34.90%,0,484,641,429,,,,,
9/30/18,"Medifirst Solutions, Inc.",,MFST,0,0,-1,0,0,0,0,,0,,95.60%,-726.40%,-4665.20%,,,1.00%,,,,0,,,,12,17,1,-3,0
9/30/18,"MEDNAX, INC.",Health Care Providers,MD,,,,,,22,,"5,883","1,965","3,143",,,,,,,174.40%,87.20%,33.40%,0,52,623,357,218,357,12,53,5
9/30/18,Medtronic INC,Medical Devices,MDT_old,"16,900","4,296","3,586","4,973","5,817",333,"1,501","37,231","12,219","19,354",74.60%,29.40%,21.20%,18.50%,9.60%,137.90%,362.00%,92.40%,32.80%,"-1,097","13,667","20,386","5,632",,,,,
9/30/18,Medtronic plc,Medical Devices,MDT,"29,947","8,907","3,163","6,859","9,533",764,"2,289","89,721","25,223","50,329",70.30%,22.90%,10.60%,6.30%,3.50%,212.40%,246.50%,78.30%,28.10%,"-2,546","11,004","22,460","9,112",0,0,0,-1,0
9/30/18,"Meet Group, Inc.",Online Media,MEET,153,0,-70,9,23,7,0,264,49,185,100.00%,5.80%,-46.00%,-38.10%,-26.70%,-26.80%,115.50%,42.80%,18.40%,0,21,50,43,,,,,
9/30/18,"MEI Pharma, Inc.",Drug Manufacturers,MEIP,2,3,-25,-26,-25,2,15,37,0,33,-114.30%,-1677.70%,-1651.70%,-76.40%,-67.30%,95.00%,826.40%,13.60%,0.00%,0,36,37,4,"5,783","7,631",146,"4,378",792
9/30/18,Mengniu Dairy,,,,,,,,,,,,,,,,,,,,,,,,,,"9,991","14,181",705,"5,660","2,497"
9/30/18,MENTOR GRAPHICS CORP,,MENT,"1,181",190,96,176,212,31,381,"2,064",274,"1,320",83.90%,14.90%,8.00%,7.10%,4.60%,188.60%,212.20%,56.30%,13.20%,-26,335,898,423,48,144,2,-61,10
9/30/18,MERCADOLIBRE INC,Retail - Apparel & Specialty,MELI,"1,217",497,14,145,186,73,127,"1,673",312,326,59.20%,11.90%,1.10%,4.20%,0.80%,1184.40%,132.90%,413.60%,18.60%,-26,598,"1,287",968,9,24,0,-25,0
9/30/18,MERCANTILE BANK CORP,Banks,MBWM,159,,31,16,27,-111,,"3,287",384,366,,10.40%,19.70%,8.60%,0.90%,-236.60%,,798.30%,11.70%,-12,55,,,,,,,
9/30/18,"Merck & Co., Inc.",Drug Manufacturers,MRK,"40,122","12,912","2,394","6,797","11,473","-5,017","10,339","87,872","24,410","34,569",67.80%,16.90%,6.00%,7.00%,2.80%,19.20%,133.10%,154.20%,27.80%,"-5,167","8,498","24,766","18,614",425,815,19,119,25
9/30/18,MERCURY SYSTEMS INC,Computer Hardware,MRCY,493,267,41,53,95,-54,59,"1,064",195,772,,,,,,59.60%,462.80%,37.90%,18.30%,0,67,332,72,448,575,-19,54,40
9/30/18,MEREDITH CORP,Publishing,MDP,"1,905",718,112,285,363,-3,0,"6,861","3,138","1,655",62.30%,14.90%,6.60%,7.60%,1.80%,331.80%,170.50%,314.60%,45.70%,-105,372,"2,114","1,240",,,,16,-15
9/30/18,MERITOR INC,Autos,MTOR,"4,020","3,393",324,324,324,0,0,"2,616",776,303,15.60%,8.10%,8.20%,109.20%,12.70%,23.60%,114.60%,763.40%,29.70%,0,100,"1,211","1,057","10,102","19,954",0,"7,976","4,599"
9/30/18,MERRIMACK PHARMACEUTICALS INC,Biotechnology,MACK,,,,,,,,80,0,62,,,,,,,348.20%,28.80%,0.00%,,60,62,18,88,173,3,43,2
9/30/18,"Mersana Therapeutics, Inc.",Biotechnology,MRSN,0,0,-46,-65,-64,-7,51,107,0,46,0.00%,0.00%,0.00%,-101.70%,-43.50%,156.50%,320.60%,134.00%,0.00%,0,97,102,32,824,902,61,22,-119
9/30/18,MESA LABORATORIES INC /CO,Computer Hardware,MLAB,94,41,-4,15,24,3,4,168,56,94,56.10%,15.70%,-3.80%,-3.80%,-2.10%,-700.30%,236.80%,77.60%,33.40%,-2,6,34,14,289,303,110,487,153
9/30/18,MESABI TRUST,,MSB,7,-34,40,40,,,0,60,0,0,596.90%,579.70%,579.70%,0.00%,66.80%,,200.00%,0.00%,0.00%,,0,60,30,,,,,
9/30/18,Metalurgica Gerdau,,,,,,,,,,,,,,,,,,,,,,,,,,14,65,-1,-46,0
9/30/18,METHODE ELECTRONICS INC,Computer Hardware,MEI,908,669,57,118,124,44,0,916,58,630,26.40%,13.00%,6.30%,9.10%,6.20%,93.00%,350.30%,45.40%,6.30%,-15,246,550,157,35,38,0,3,4
