period,company,sector,ticker,revenues,cogs,net_income,ebit,ebitda,chg_wc,r_and_d,assets,debt,equity,gross_margin,operating_margin,net_margin,roe,roa,fcf_net_income,current_ratio,liab_equity,debt_assets,dividends,cash_and_eq,curr_assets,curr_liab,sg_a,op_exp,net_interest_paid,pretax_income,taxes
9/30/19,"KAR Auction Services, Inc.",Retail - Apparel & Specialty,KAR,"3,866","2,220",316,627,893,26,0,"8,324","2,777","1,503",42.60%,16.20%,8.20%,21.00%,3.80%,188.90%,117.50%,454.00%,33.40%,-188,266,"3,460","2,946",7,9,1,-9,0
9/30/19,Karyopharm Therapeutics Inc.,Drug Manufacturers,KPTI,,,,,,-5,,284,104,121,,,,,,,618.90%,136.80%,36.80%,0,264,271,44,0,352,113,803,215
9/30/19,Kate Spade & Co,,KATE,"1,378",549,143,173,223,-21,0,"1,092",393,436,60.10%,12.50%,10.40%,32.80%,13.10%,106.80%,365.80%,150.30%,35.90%,0,422,739,202,753,"1,019",207,425,109
9/30/19,KAYAK Software Corp,,KYAK,302,20,10,38,,,0,,0,,93.40%,12.60%,5.60%,,,,,,,,,,,,,,,
9/30/19,KB HOME,Homebuilding & Construction,KBH,,,,,,-253,,,0,,,,,,,,,,,-15,,,,656,656,19,146,4
9/30/19,KELLOGG CO,Consumer Packaged Goods,K,"13,547","8,821","1,336","1,706","2,222",-49,0,"17,780","8,893","3,159",34.90%,12.60%,9.90%,42.50%,7.60%,105.20%,69.70%,462.80%,50.00%,-762,321,"3,157","4,529",236,244,0,36,20
9/30/19,KEMET CORP,Computer Hardware,KEM,"1,345",924,116,180,231,-95,44,"1,231",306,538,31.30%,13.40%,8.60%,21.50%,9.40%,13.00%,238.70%,128.70%,24.80%,-3,234,656,275,,,,,
9/30/19,"Kennedy-Wilson Holdings, Inc.",,KW,,,,,,,,,,,,,,,,,,,,,,,,"3,020","3,020",287,"1,525",181
9/30/19,KEY TECHNOLOGY INC,Industrial Products,KTEC,144,97,2,6,10,-8,12,104,4,67,32.40%,4.00%,1.40%,2.90%,1.90%,-174.10%,193.70%,55.50%,4.30%,0,5,72,37,202,248,14,188,-27
9/30/19,KeyCorp,Banks,KEY,,,,,,"-13,849",,"139,613","14,595","15,596",,,,,,,,795.20%,10.40%,-656,678,,,,,,,
9/30/19,"Keysight Technologies, Inc.",Computer Hardware,KEYS,"4,230","1,774",312,643,949,99,666,"6,348","1,792","2,938",58.10%,15.20%,7.40%,10.60%,4.90%,428.50%,205.00%,116.10%,28.20%,0,"1,394","2,935","1,432",28,41,0,5,3
9/30/19,KILROY REALTY CORP,REITs,KRC,,,,,,40,,,0,,,,,,,,,,,-179,,,,,,,,
9/30/19,"Kimball Electronics, Inc.",Computer Hardware,KE,"1,140","1,052",30,43,71,-59,0,762,92,359,7.70%,3.80%,2.60%,8.30%,3.90%,-56.30%,197.40%,111.90%,12.00%,0,47,562,285,"1,177","1,813",59,-72,-384
9/30/19,KIMBERLY CLARK CORP,Consumer Packaged Goods,KMB,"18,486","12,889","1,410","2,229","3,111",389,0,"14,518","7,455",-46,30.30%,12.10%,7.80%,-3141.30%,10.00%,148.90%,77.10%,-31660.90%,51.30%,"-1,386",539,"5,041","6,536",,,,,
9/30/19,Kimco Realty,REITs,KIM,"1,147",327,321,442,726,-77,0,"11,085",0,"4,998",71.50%,38.60%,34.10%,7.80%,3.50%,127.60%,5.90%,121.80%,0.00%,-534,141,333,"5,604",45,45,3,40,10
9/30/19,"KINDER MORGAN, INC.",Oil & Gas - Midstream,KMI,"14,155","4,350","1,552","4,030","6,350",248,0,"76,292","34,870","35,161",69.30%,28.50%,13.70%,5.50%,2.50%,166.90%,45.20%,117.00%,45.70%,"-1,913",221,"2,262","5,009","3,163","2,992",252,"2,506",558
9/30/19,"KINDRED HEALTHCARE, INC",Health Care Providers,KND,"6,008","3,914",-694,322,434,-131,0,"5,206","3,281",325,34.90%,5.30%,-10.70%,-196.90%,-12.30%,-47.30%,173.10%,1500.00%,63.00%,-9,109,"1,400",809,92,378,175,295,-1
9/30/19,"KIRKLAND'S, INC",Retail - Apparel & Specialty,KIRK,620,437,-15,-14,15,5,0,469,0,102,29.60%,-2.30%,-2.40%,-14.30%,-3.10%,-22.10%,94.80%,358.00%,0.00%,0,15,132,139,582,"5,775","1,910","2,539",595
9/30/19,"Kite Pharma, Inc.",Biotechnology,KITE,32,0,-359,-354,-342,81,253,907,0,709,100.00%,-1102.50%,-1117.50%,-50.60%,-39.60%,77.50%,901.40%,27.90%,0.00%,0,781,798,89,"1,060","1,773",243,-389,-158
9/30/19,KITE REALTY GROUP TRUST,,KRG,,,,,,,,,,,,,,,,,,,,,,,,117,198,0,-17,-3
9/30/19,KKR & Co. Inc.,Asset Management,KKR,"2,396","1,374","1,098",306,306,-592,0,"50,743","22,341","25,383",42.60%,12.80%,102.30%,9.70%,4.80%,-6.80%,1596.50%,99.90%,44.00%,-356,"47,353","48,207","3,020",133,386,-5,-353,6
9/30/19,KKR Financial Holdings LLC,,KFN,,,,,,,,"6,475","4,001","1,952",,,,,,,952.60%,231.60%,61.80%,,774,"4,967",521,,,,,
9/30/19,KLA TENCOR CORP,Semiconductors,KLAC,,,,,,,,"9,229","3,424","2,680",,,,,,,165.50%,244.40%,37.10%,,"1,752","4,356","2,632",655,715,-521,"2,257",-194
9/30/19,Klabin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/19,KLX Inc.,Aerospace & Defense,KLXI,"1,925","1,391",81,241,312,11,0,"3,876","1,186","2,320",27.80%,12.50%,4.20%,3.50%,2.10%,164.60%,666.90%,67.10%,30.60%,0,323,"2,141",321,673,"1,441",139,"1,240",115
9/30/19,KMG CHEMICALS INC,Chemicals,KMG,466,268,65,88,118,-13,0,818,,416,42.50%,18.90%,13.90%,,,126.70%,,,,-2,24,155,59,,,,,
9/30/19,KOHLS Corp,Retail - Apparel & Specialty,KSS,"19,968","12,063",737,"1,353","2,292",-259,0,"14,542","5,772","5,455",39.60%,6.80%,3.70%,13.50%,5.10%,151.70%,164.70%,166.60%,39.70%,-412,625,"4,678","2,840",294,294,76,165,84
9/30/19,KONA GRILL INC,Restaurants,KONA,157,41,-32,-7,,,0,54,33,-20,74.00%,-4.50%,-20.40%,156.40%,-59.60%,,11.00%,-362.40%,61.80%,,3,6,52,94,109,22,64,0
9/30/19,KOPIN CORP,Semiconductors,KOPN,24,23,-42,-39,-38,0,13,61,0,45,7.50%,-161.10%,-171.10%,-93.40%,-67.80%,92.80%,402.70%,37.70%,0.00%,0,37,48,12,"5,614","6,552",225,947,210
9/30/19,KORN FERRY INTERNATIONAL,Employment Services,KFY,"1,992","1,439",184,256,256,7,0,"2,407",223,"1,264",27.80%,12.90%,9.40%,14.80%,7.80%,84.90%,236.90%,90.30%,9.30%,-24,433,975,412,69,123,2,-32,0
9/30/19,"Kraft Foods Group, Inc.",,KRFT,"18,205","13,360","1,043","1,889",,,0,"23,134","10,032","4,517",26.60%,10.40%,5.70%,,,,102.50%,412.20%,43.40%,,"1,178","5,004","4,884",27,41,-1,-42,0
9/30/19,Kraft Heinz Co,Consumer Packaged Goods,KHC,,,,,,-547,,"103,201","31,131","51,677",,,,,,,117.60%,99.70%,30.20%,"-2,500","1,452","9,168","7,797",249,297,17,247,60
9/30/19,Kraken Robotics,,,4,3,-3,-5,-4,-2,2,15,0,7,34.20%,-106.20%,-85.90%,-54.70%,-24.30%,175.70%,128.70%,125.10%,1.80%,0,4,10,8,"2,956","2,956",484,"1,406",363
9/30/19,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",Consulting & Outsourcing,KTOS,618,448,-4,34,52,-14,16,"1,010",294,519,27.50%,5.50%,-0.60%,-0.70%,-0.40%,-2214.30%,300.40%,94.50%,29.10%,0,183,495,165,,,,,
9/30/19,KRISPY KREME DOUGHNUTS INC,,KKD,523,419,31,60,76,7,0,319,0,229,19.90%,11.50%,6.00%,13.60%,9.80%,103.40%,156.60%,39.50%,0.00%,0,29,82,52,4,6,0,-4,0
9/30/19,KROGER CO,Retail - Defensive,KR,"121,162","94,894","3,110","2,614","5,079",258,0,"38,118","15,229","7,835",21.70%,2.20%,2.50%,39.30%,8.10%,50.50%,68.20%,386.50%,40.00%,-437,429,"10,803","15,836",120,135,21,9,5
9/30/19,KRONOS WORLDWIDE INC,Chemicals,KRO,"1,668","1,171",165,259,307,-114,0,"1,927",447,851,,,,19.30%,8.50%,38.40%,498.60%,126.40%,23.20%,-80,340,"1,203",241,28,44,1,50,19
9/30/19,Kroton Educacional,,,,,,,,,,,,,,,,,,,,,,,,,,"21,189","23,654",620,"3,978",900
9/30/19,KULICKE & SOFFA INDUSTRIES INC,Semiconductors,KLIC,585,310,35,38,58,40,118,"1,113",71,787,47.00%,6.60%,6.00%,4.40%,3.10%,192.80%,485.30%,41.30%,6.40%,-32,644,918,189,228,238,13,237,73
9/30/19,Kunlun Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/19,"Kura Oncology, Inc.",Biotechnology,KURA,,,,,,4,,182,8,161,,,,,,,1330.90%,13.30%,4.10%,0,179,181,14,118,236,-14,52,17
9/30/19,"L Brands, Inc.",Retail - Apparel & Specialty,LB,,,,,,-44,,"10,618","5,550",-929,,,,,,,119.70%,-1243.00%,52.30%,-497,853,"2,653","2,216",,,,,
9/30/19,L-3 Communications Holdings,Aerospace & Defense,LLL,"10,393","9,424",356,969,"1,177",-151,0,"11,811","3,331","4,640",9.30%,9.30%,3.60%,8.00%,3.10%,217.80%,145.80%,154.60%,28.20%,-217,411,"4,009","2,750",,,,,
9/30/19,LA-Z-BOY INC,Manufacturing - Apparel & Furniture,LZB,"1,774","1,053",68,130,161,-13,0,"1,362",0,698,40.70%,7.30%,3.90%,9.90%,5.10%,115.70%,179.60%,95.10%,0.00%,-24,112,531,296,,,,,
9/30/19,Laboratory Corp. of America Holding,Medical Diagnostics & Research,LH,"11,276","8,089",896,"1,393",,-136,0,"16,971","5,997","7,131",28.30%,12.30%,8.00%,12.60%,5.30%,,114.20%,138.00%,35.30%,0,349,"2,885","2,527",0,0,170,463,50
9/30/19,LAKELAND INDUSTRIES INC,Medical Instruments & Equipment,LAKE,101,68,0,2,3,-5,0,101,1,84,32.80%,1.80%,-0.50%,-0.60%,-0.50%,1236.00%,541.40%,21.30%,1.20%,0,9,79,15,592,592,0,94,25
9/30/19,LAM RESEARCH CORP,Semiconductors,LRCX,"10,418","5,661","2,671","2,803","3,132",-328,"1,223","12,895","4,766","5,291",45.70%,26.90%,25.60%,50.50%,20.70%,88.40%,336.60%,143.70%,37.00%,-595,"6,141","9,442","2,806","1,568","1,794",237,"1,282",384
9/30/19,LAMAR ADVERTISING CO/NEW,REITs,LAMR,"1,651",564,341,479,709,-20,0,,0,,65.80%,29.00%,20.70%,,,166.90%,,,,-368,,,,0,31,0,2,2
9/30/19,LANCASTER COLONY CORP,Consumer Packaged Goods,LANC,"1,271",954,147,181,209,14,0,875,0,705,24.90%,14.20%,11.60%,20.80%,16.80%,89.70%,332.70%,24.20%,0.00%,-67,195,366,110,731,"1,954",0,"2,795",125
9/30/19,LANDMARK BANCORP INC,Banks,LARK,44,,11,12,14,-155,,981,32,97,,26.90%,24.00%,10.80%,1.10%,-1363.60%,,912.90%,3.30%,-3,14,,,299,607,0,352,11
9/30/19,"LANDS' END, INC.",Retail - Apparel & Specialty,LE,"1,405",809,10,34,63,-7,0,"1,110",381,312,42.40%,2.40%,0.70%,3.10%,0.90%,136.90%,167.90%,255.30%,34.30%,0,83,554,330,157,157,0,198,46
9/30/19,LANDSTAR SYSTEM INC,Transportation & Logistics,LSTR,671,0,255,332,375,-28,0,"1,381",184,689,100.00%,49.40%,38.00%,37.00%,18.50%,105.20%,181.30%,100.30%,13.30%,-89,240,971,536,,,,12,1
9/30/19,LANNETT CO INC,Drug Manufacturers,LCI,655,412,-272,117,173,73,39,"1,187",729,334,37.20%,17.90%,-41.50%,-81.50%,-22.90%,-113.00%,267.40%,255.50%,61.40%,0,140,472,177,532,561,29,6,-4
9/30/19,"Lantheus Holdings, Inc.",Medical Diagnostics & Research,LNTH,343,168,41,64,78,-14,17,440,266,71,50.90%,18.80%,11.80%,57.10%,9.20%,90.50%,370.40%,519.50%,60.60%,0,113,195,53,188,339,3,328,73
9/30/19,LANTRONIX INC,Communication Equipment,LTRX,47,21,0,1,2,-4,9,49,0,37,56.00%,2.90%,-0.90%,-1.10%,-0.80%,780.60%,332.90%,31.30%,0.00%,0,18,38,11,88,126,85,-346,-74
9/30/19,"Laredo Oil, Inc.",,LRDC,9,8,0,0,0,0,0,0,0,-2,1.30%,-2.00%,-2.40%,11.50%,-41.50%,-25.00%,21.60%,-127.60%,71.10%,0,0,0,2,93,110,17,50,9
9/30/19,LAYNE CHRISTENSEN CO,Engineering & Construction,LAYN,479,375,-1,4,31,-23,0,367,167,59,21.80%,0.80%,-0.20%,-1.90%,-0.30%,1368.00%,99.20%,518.20%,45.50%,0,18,166,168,16,25,0,0,0
9/30/19,Lazard LTD,Brokers & Exchanges,LAZ,"2,658",69,383,516,550,-147,0,"5,507","1,678",718,97.40%,19.40%,14.80%,54.70%,7.10%,62.50%,95.40%,667.20%,30.50%,-260,919,"2,966","3,109",0,0,0,0,0
9/30/19,LEAF GROUP LTD.,Online Media,LFGR,155,91,-23,-23,-13,0,20,95,0,67,41.20%,-15.00%,-15.00%,-34.80%,-24.40%,87.20%,184.80%,42.60%,0.00%,0,31,48,26,74,101,17,-8,-10
9/30/19,"LEAFBUYER TECHNOLOGIES, INC.",,APEVENT,2,0,-6,-6,-6,0,0,4,2,1,100.00%,-371.50%,-394.50%,-475.80%,-162.60%,83.00%,30.70%,192.60%,43.90%,0,1,1,3,122,"2,072",0,516,124
9/30/19,LEAR CORP,Autos,LEA,"21,149","18,830","1,150","1,623","2,107",-104,0,"11,601","1,964","4,519",11.00%,7.70%,5.90%,27.60%,10.80%,81.30%,139.50%,156.70%,16.90%,-186,"1,493","6,281","4,501",63,87,0,-23,0
9/30/19,Leatt Corp,,LEATPK,25,14,1,5,6,-1,1,13,0,9,46.90%,20.60%,4.70%,12.70%,9.00%,276.20%,315.50%,41.80%,2.20%,0,1,11,3,8,8,0,-6,0
9/30/19,"LEE ENTERPRISES, INC",Publishing,LEE,526,189,18,86,116,-13,0,574,446,-22,64.00%,16.30%,3.60%,-88.20%,3.30%,504.40%,103.00%,-2766.70%,77.60%,0,14,71,69,598,704,91,"1,139",229
9/30/19,Legacy Reserves Inc.,Oil & Gas - E&P,LGCY,536,228,-99,242,,,0,"1,420","1,299",-263,57.40%,45.20%,-18.50%,37.60%,-7.00%,,10.30%,-640.20%,91.50%,,1,105,"1,013",4,7,0,2,0
9/30/19,"LEGG MASON, INC.",Asset Management,LM,,,,,,,,,0,,,,,,,,,,,,,,,0,251,49,26,7
9/30/19,Leggett & Platt,Manufacturing - Apparel & Furniture,LEG,"4,507","3,564",290,450,616,12,0,"5,002","2,415","1,239",,,,23.40%,5.80%,136.10%,189.20%,303.80%,48.30%,-198,290,"1,703",900,65,65,127,-96,2
9/30/19,"Leidos Holdings, Inc.",Application Software,LDOS,"10,328","8,825",668,786,"1,038",142,0,"9,360","3,032","3,297",14.50%,7.60%,6.50%,20.30%,7.10%,168.30%,123.20%,183.90%,32.40%,-200,536,"2,860","2,322",,,,,
9/30/19,"Leidos, Inc.",Application Software,LDOS_old,"4,809","4,235",258,382,416,119,0,"3,401","1,093","1,124",11.90%,7.90%,5.40%,22.90%,7.60%,172.50%,183.50%,202.60%,32.10%,-91,670,"1,817",990,450,493,69,374,83
9/30/19,LendingClub Corp,Credit Services,LC,,,,,,-61,,"3,820","1,906",871,,,,,,,453.10%,338.50%,49.90%,0,543,"3,563",786,717,717,142,731,62
9/30/19,"LendingTree, Inc.",Banks,TREE,765,36,96,69,101,-2,27,896,376,346,95.20%,9.00%,12.60%,27.90%,10.80%,154.20%,89.40%,158.80%,41.90%,0,105,234,262,192,192,45,418,141
9/30/19,LENNAR CORP /NEW/,Homebuilding & Construction,LEN,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/19,LENNOX INTERNATIONAL INC,Industrial Products,LII,"3,884","2,773",359,490,556,5,0,"1,817","1,041",-150,28.60%,12.60%,9.20%,-240.00%,19.80%,99.60%,108.00%,-1314.70%,57.30%,-94,46,"1,089","1,009",602,659,12,44,-66
9/30/19,Lenovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/19,Leucadia National Corp.,Consumer Packaged Goods,LUK,,,,,,,,"47,131","9,539","10,224",,,,,,,29.30%,361.00%,20.20%,,"5,259","5,967","20,348",608,622,38,468,108
9/30/19,Level 3 Communications,Communication Services,LVLT,,,,,,,,"22,032","10,827","13,832",,,,,,,137.60%,114.60%,49.10%,,228,"3,138","2,280",,,,,
9/30/19,"Level Brands, Inc.",Advertising & Marketing Services,LEVB,8,2,0,1,1,-4,0,16,0,15,70.30%,9.20%,8.50%,4.50%,4.20%,-517.00%,1041.90%,8.20%,0.00%,0,7,13,1,,,,,
9/30/19,LEVI STRAUSS & CO,,LVIS,"5,575","2,577",283,537,657,-139,0,"3,543","1,052",667,53.80%,9.60%,5.10%,42.70%,8.10%,50.60%,217.50%,430.80%,29.70%,-90,713,"2,288","1,052",,,,,
9/30/19,Lexaria Bioscience Corp.,,LXRP,,,,,,0,,4,0,4,,,,,,,736.30%,13.20%,0.00%,0,3,4,0,0,5,0,1,0
9/30/19,"LEXICON PHARMACEUTICALS, INC.",Biotechnology,LXRX,63,2,-121,-103,-100,-45,100,284,245,-26,96.10%,-163.40%,-190.70%,456.50%,-42.40%,119.80%,471.60%,-1176.10%,86.20%,0,160,173,37,"2,535","2,535",58,495,98
9/30/19,LEXINGTON REALTY TRUST,,LXP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/19,"LGI Homes, Inc.",Homebuilding & Construction,LGIH,"1,504","1,124",155,200,201,-282,0,"1,395",0,656,25.20%,13.30%,10.30%,23.70%,11.10%,-80.20%,184.40%,112.70%,0.00%,0,47,"1,363",740,64,164,21,-121,0
9/30/19,LGL GROUP INC,Computer Hardware,LGL,25,15,1,1,,-1,0,32,0,28,38.80%,5.80%,5.70%,,,,701.40%,14.80%,0.00%,0,19,29,4,,,,,
9/30/19,"LHC Group, Inc",Health Care Providers,LHCG,"1,810","1,156",64,116,132,-20,0,"1,929",244,"1,439",36.10%,6.40%,4.40%,5.50%,4.10%,71.50%,178.00%,34.00%,12.60%,0,49,367,206,180,180,0,199,44
9/30/19,Li & Fung,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,2,0
9/30/19,"Liberty Expedia Holdings, Inc.",,LEXE,,,,,,385,,"52,735","4,243","17,516",,,,,,,65.70%,82.10%,8.10%,0,"2,565","5,304","8,078",538,538,10,101,22
9/30/19,Liberty Global plc,Communication Services,LBTYA,"10,670","3,044","1,919",707,"4,208",-473,0,"53,438","30,040","3,850",71.50%,6.60%,19.20%,53.10%,3.80%,86.20%,36.10%,1288.10%,56.20%,0,939,"3,677","10,175",,,,,
9/30/19,Liberty Media Corp,,LSXMA,"8,535","3,862",242,"2,015","2,952",109,0,"43,910","14,039","23,195",54.80%,23.60%,6.20%,2.30%,1.20%,548.00%,43.70%,89.30%,32.00%,0,633,"1,732","3,961",,,,,
9/30/19,LIBERTY PROPERTY TRUST,,LPT,,,,,,,,,,,,,,,,,,,,,,,,"4,026","6,919","1,358",295,835
9/30/19,"Liberty TripAdvisor Holdings, Inc.",,LTRP,"1,613",0,-35,135,298,36,0,"9,163",490,"3,762",100.00%,8.40%,2.30%,1.00%,0.40%,608.10%,145.90%,45.00%,5.30%,0,787,"1,100",754,"1,340","2,658",615,744,219
9/30/19,"LIFE STORAGE, INC.",REITs,LSI,554,122,207,217,321,-2,0,"3,959","1,801","2,071",78.00%,39.20%,37.50%,10.10%,5.30%,136.40%,20.10%,91.20%,45.50%,-186,9,20,100,,,,,
9/30/19,"LIFETIME BRANDS, INC",Manufacturing - Apparel & Furniture,LCUT,736,471,5,34,60,-15,0,780,279,276,36.00%,4.70%,0.70%,1.80%,0.60%,676.10%,296.20%,182.40%,35.80%,-4,6,301,102,947,"1,478",25,83,46
9/30/19,LIGAND PHARMACEUTICALS INC,Biotechnology,LGND,251,6,143,164,178,-47,28,"1,261",636,561,97.50%,65.10%,57.00%,25.60%,11.40%,63.00%,1058.40%,124.80%,50.50%,0,718,871,82,49,215,71,208,0
9/30/19,Light S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,231,231,21,9,4
9/30/19,LIGHTPATH TECHNOLOGIES INC,Computer Hardware,LPTH,33,21,-2,-1,3,-1,2,47,6,35,36.60%,-2.00%,-5.20%,-4.90%,-3.70%,-31.90%,353.60%,33.80%,13.20%,0,5,19,5,38,81,34,173,30
9/30/19,Lilly (Eli) & Co.,Drug Manufacturers,LLY,"24,684","6,404","6,256","6,040","7,582","-1,823","5,430","38,007","15,965","2,565",74.10%,24.50%,25.40%,243.90%,16.50%,35.80%,112.10%,1381.80%,42.00%,"-2,362","2,137","12,598","11,236",,,,,
9/30/19,"Limbach Holdings, Inc.",Engineering & Construction,LMB,553,485,1,6,12,-1,0,233,42,48,12.20%,1.10%,0.10%,1.10%,0.20%,1437.10%,129.10%,387.30%,18.10%,0,1,185,143,10,13,1,-2,-1
9/30/19,LINCOLN NATIONAL CORP,Insurance - Life,LNC,"16,424",,"1,641","2,258","2,258",0,,"298,147","5,839","14,350",,13.80%,10.00%,11.40%,0.50%,122.70%,,1977.70%,2.00%,-289,"2,345",,,"6,810","12,240",0,"3,161",535
9/30/19,Linde,,,,,,,,,,,,,,,,,,,,,,,,,,61,62,4,1,0
9/30/19,LINDSAY CORP,Farm & Construction Machinery,LNN,444,329,2,6,20,-14,14,500,116,268,25.80%,1.40%,0.50%,0.80%,0.40%,-805.50%,381.70%,86.50%,23.20%,-13,127,313,82,,,,"1,885",244
9/30/19,LINEAR TECHNOLOGY CORP /CA/,,LLTC,"1,485",357,500,644,695,74,293,"2,191",0,"1,878",75.90%,43.40%,33.70%,26.60%,22.80%,114.30%,952.80%,16.70%,0.00%,-314,"1,610","1,902",200,,,,,
9/30/19,Link REIT,,,,,,,,,,,,,,,,,,,,,,,,,,95,108,2,2,0
9/30/19,"LINN ENERGY, INC.",,LNGG,,,,,,-66,,"2,871",705,"1,466",,,,,,,81.40%,95.80%,24.50%,0,5,268,329,190,484,0,652,152
9/30/19,LIQUIDITY SERVICES INC,Retail - Apparel & Specialty,LQDT,220,99,-15,-12,-7,-2,0,191,0,121,54.90%,-5.50%,-6.80%,-12.40%,-7.90%,77.70%,134.50%,57.40%,0.00%,0,66,91,68,,,,,
9/30/19,LITTELFUSE INC /DE,Computer Hardware,LFUS,"1,706","1,048",166,248,351,-23,86,"2,625",687,"1,505",38.60%,14.50%,9.70%,11.00%,6.30%,136.50%,382.20%,74.40%,26.20%,-41,477,"1,030",270,,,,,
9/30/19,LivaNova PLC,Medical Devices,LIVN,"1,107",372,-189,86,156,299,146,"2,550",168,"1,504",66.30%,7.80%,-17.10%,-12.60%,-7.40%,-264.40%,107.40%,69.60%,6.60%,0,47,533,497,75,133,0,-19,-4
9/30/19,"Live Nation Entertainment, Inc.",Entertainment,LYV,"10,788","7,968",-18,283,669,266,0,"8,497","2,815","1,672",26.10%,2.60%,0.80%,5.40%,1.10%,685.80%,102.60%,408.20%,33.10%,0,"2,372","3,848","3,750",273,410,23,207,41
9/30/19,LIVE VENTURES Inc,Conglomerates,LIVE,212,135,6,9,15,4,0,132,63,41,36.30%,4.20%,2.60%,13.60%,4.20%,325.10%,198.90%,221.40%,47.80%,0,3,60,30,465,648,9,-247,-70
9/30/19,Livent Corp.,,LTHM,438,252,111,145,,,4,670,50,507,42.50%,33.20%,25.30%,21.90%,16.50%,,346.10%,32.20%,7.50%,,18,274,79,"1,997","2,537",130,131,41
9/30/19,"Livongo Health, Inc.",,LVGO,,,,,,,,104,0,128,,,,,,,272.40%,38.90%,0.00%,,38,104,38,68,68,8,7,2
9/30/19,LKQ CORP,Autos,LKQ,,,,,,,,"12,666","5,339","4,857",,,,,,,235.60%,160.80%,42.10%,,316,"4,645","1,971",27,41,0,134,23
9/30/19,LOCAL Corp,,LOCM,70,55,-7,-7,,,5,37,7,11,21.80%,-10.50%,-10.40%,-65.00%,-19.70%,,56.90%,230.20%,19.50%,,2,11,19,,,,,
9/30/19,Localiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/19,LOCKHEED MARTIN CORP,Aerospace & Defense,LMT,"56,463","48,563","5,593","7,988","9,147","-2,556",0,"47,684","13,921","2,522",14.00%,14.10%,9.90%,221.80%,11.70%,78.90%,117.10%,1790.70%,29.20%,"-2,399",991,"18,031","15,403",17,23,0,-8,0
9/30/19,Loews Corp.,Insurance - Property & Casualty,L,"14,066",,636,"1,408","2,320","1,849",,"78,316","11,376","21,386",,10.00%,5.00%,3.30%,0.90%,431.40%,,266.20%,14.50%,-201,405,,,,,,,
9/30/19,LOGITECH INTERNATIONAL SA,Computer Hardware,LOGI,"2,853","1,785",273,298,368,-32,167,"2,156",0,"1,168",37.40%,10.40%,9.60%,23.40%,12.70%,104.00%,174.40%,84.70%,0.00%,-124,574,"1,458",836,0,0,684,"6,423",830
9/30/19,"LogMeIn, Inc.",Application Software,LOGM,"1,204",281,74,52,353,55,169,"3,936",200,"2,975",76.60%,4.30%,6.20%,2.50%,1.90%,509.30%,62.50%,32.30%,5.10%,-62,149,328,525,,,,834,128
9/30/19,Lojas Americanas,,,,,,,,,,,,,,,,,,,,,,,,,,603,770,-9,290,17
9/30/19,Lojas Renner,,,,,,,,,,,,,,,,,,,,,,,,,,528,870,5,81,6
9/30/19,LOUISIANA-PACIFIC CORP,Building Materials,LPX,,,,,,17,,"2,514",352,"1,700",,,,,,,492.00%,47.90%,14.00%,-74,878,"1,287",262,,,,,
9/30/19,LOWES COMPANIES INC,Retail - Apparel & Specialty,low,,,,,,"-1,549",,"40,695","17,547","2,640",,,,,,,106.10%,1441.50%,43.10%,"-1,544","2,071","16,796","15,835",,,,,
9/30/19,"Loxo Oncology, Inc.",Biotechnology,LOXO,0,0,-63,-218,-217,261,161,659,0,379,0.00%,0.00%,0.00%,-16.60%,-9.60%,-62.20%,361.60%,73.80%,0.00%,0,622,628,174,,,,,
9/30/19,LPL Financial Holdings Inc.,Brokers & Exchanges,LPLA,"5,188","3,241",439,837,985,-177,0,"5,477","2,476",974,37.50%,16.10%,8.50%,45.10%,8.00%,118.90%,141.30%,462.30%,45.20%,-88,524,"2,732","1,933",,,,,
9/30/19,LSB INDUSTRIES INC,,LXU,,,,,,11,,,0,,,,,,,,,,,0,,,,56,218,-10,-63,0
9/30/19,"LSC Communications, Inc.",,LKSD,"3,668","3,162",-170,50,178,78,0,"1,879",877,126,13.80%,1.40%,-4.60%,-134.90%,-9.00%,-111.20%,110.60%,1391.30%,46.70%,-34,17,855,773,0,"1,111",125,593,153
9/30/19,Lsi Corp,REITs,LSI_old,"2,371","1,157",139,189,,,695,"2,399",0,"1,524",51.20%,8.00%,5.90%,9.20%,5.80%,,304.30%,57.40%,0.00%,,883,"1,381",454,,,,,
9/30/19,LTC PROPERTIES INC,,LTC,,,,,,,,,,,,,,,,,,,,,,,,328,456,80,-178,-8
9/30/19,Lufthansa,,,,,,,,,,,,,,,,,,,,,,,,,,330,"1,025",0,150,10
9/30/19,lululemon athletica inc.,Retail - Apparel & Specialty,LULU,"3,581","1,598",534,764,902,-116,0,"2,695",0,"1,507",55.40%,21.30%,14.90%,35.50%,19.80%,50.40%,241.20%,78.80%,0.00%,0,624,"1,333",553,,,,,
