period,company,sector,ticker,revenues,cogs,net_income,ebit,ebitda,chg_wc,r_and_d,assets,debt,equity,gross_margin,operating_margin,net_margin,roe,roa,fcf_net_income,current_ratio,liab_equity,debt_assets,dividends,cash_and_eq,curr_assets,curr_liab,sg_a,op_exp,net_interest_paid,pretax_income,taxes
9/30/09,Community Choice Financial Inc.,,CCFI,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Companhia de ConcessÃµes RodoviÃ¡rias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,Companhia Paulista de ForÃ§a e Luz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,Companhia SiderÃºrgica Nacional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,Compass Diversified Holdings,Conglomerates,CODI,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,COMPASS MINERALS INTERNATIONAL INC,Metals & Mining,CMP,"1,168",812,160,274,316,18,0,,0,,30.50%,23.50%,13.70%,,,124.30%,,,,-44,,,,82,82,42,227,68
9/30/09,Computer Programs & Systems Inc,Application Software,CPSI,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,COMPUTER SCIENCES CORP,,CSC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"COMSCORE, INC.",Advertising & Marketing Services,SCOR,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,COMTECH TELECOMMUNICATIONS CORP /DE/,Communication Equipment,CMTL,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CONAGRA FOODS INC /DE/,Consumer Packaged Goods,CAG,"12,178","9,286",702,"1,156","1,463",96,0,"11,230","3,489","4,800",23.80%,9.50%,5.80%,14.60%,6.20%,112.00%,215.80%,134.00%,31.10%,-341,290,"3,563","1,651","1,736","1,736",177,979,340
9/30/09,Concho Resources,Oil & Gas - E&P,CXO,498,82,279,219,337,17,0,,0,,83.60%,44.00%,56.00%,,,-266.70%,,,,0,,,,41,197,29,428,157
9/30/09,CONDUENT Inc,Business Services,CNDT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CONE Midstream Partners LP,Oil & Gas - Midstream,CNNX,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CONEXANT SYSTEMS INC,,CNXT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,ConforMIS Inc,Medical Instruments & Equipment,CFMS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"Conifer Holdings, Inc.",Insurance - Property & Casualty,CNFR,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CONNECTURE INC,Health Care Plans,CNXR,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CONNEXUS CORP,,CNXS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CONNS INC,Retail - Apparel & Specialty,CONN,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,ConocoPhillips,Oil & Gas - E&P,COP,"240,842","168,663","-16,349","27,146","36,158","-1,019","1,337","142,865","27,455","56,265",30.00%,11.30%,-6.80%,-28.90%,-11.40%,-26.20%,95.70%,153.90%,19.20%,"-2,854",755,"20,843","21,780","2,229","45,033",935,"-2,860","13,419"
9/30/09,"Consolidated Communications Holdings, Inc.",Communication Services,CNSL,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Consolidated Edison,Utilities - Regulated,ED,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CONSOLIDATED TOMOKA LAND CO,,CTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,"CONSTELLATION BRANDS, INC.",Beverages - Alcoholic,STZ,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CONSUMERS BANCORP INC /OH/,,CBKM,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CONTANGO OIL & GAS CO,Industrial Products,C993,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Continental AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,CONTINENTAL MATERIALS CORP,Industrial Products,CUO,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"CONTINENTAL RESOURCES, INC",Oil & Gas - E&P,CLR,960,160,321,557,706,35,40,,0,,83.30%,58.00%,33.40%,,,-119.70%,,,,0,,,,54,243,12,519,198
9/30/09,"CONVERSANT, INC.",,CNVR,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"Cool Holdings, Inc.",Communication Equipment,IFON,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"COOL TECHNOLOGIES, INC.",Biotechnology,COOL,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,COOPER COMPANIES INC,Medical Instruments & Equipment,COO,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Cooper-Standard Holdings Inc.,Autos,CPS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,COPART INC,Autos,CPRT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Copel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,CORCEPT THERAPEUTICS INC,Biotechnology,CORT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CORE MOLDING TECHNOLOGIES INC,Autos,CMT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"CoreCivic, Inc.",,CXW,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,"CORELOGIC, INC.",Business Services,CLGX,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"CorEnergy Infrastructure Trust, Inc.",,CORR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,CorePoint Lodging Inc.,,CPLG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,CoreSite Realty Corp,REITs,COR,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Cornerstone OnDemand Inc,Application Software,CSOD,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Cornerworld Corp,,CWRL,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CORNING INC /NY,Computer Hardware,GLW,"4,947","3,196","1,519",168,967,255,571,"20,747","2,020","15,018",35.40%,3.40%,30.70%,10.10%,7.30%,-13.10%,318.90%,38.10%,9.70%,-312,"2,930","4,847","1,520",816,"1,583",42,"1,464",-55
9/30/09,CORPORATE OFFICE PROPERTIES TRUST,,OFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,"Corvus Pharmaceuticals, Inc.",Biotechnology,CRVS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Cosan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,COSTAR GROUP INC,Real Estate Services,CSGP,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,COSTCO WHOLESALE CORP /NEW,Retail - Defensive,Cost,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"Cotiviti Holdings, Inc.",Application Software,COTV,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,COTT CORP /CN/,Beverages - Non-Alcoholic,COT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,COTY INC.,Consumer Packaged Goods,COTY,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Coupa Software Inc,Application Software,COUP,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Cousins Properties Inc,REITs,CUZ,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,COVANTA HOLDING CORP,Waste Management,CVA,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Covestro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,Covisint Corp,Application Software,COVS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,COWEN INC.,,COWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,CPFL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,"CRACKER BARREL OLD COUNTRY STORE, INC",Restaurants,CBRL,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"CRAFT BREW ALLIANCE, INC.",Beverages - Alcoholic,BREW,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CRANE CO /DE/,Industrial Products,CR,"2,604","1,751",135,263,320,18,0,,0,,32.80%,10.10%,5.20%,,,181.80%,,,,-45,,,,0,591,16,184,49
9/30/09,CRAWFORD & CO,,CRDA,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CRAY INC,,CRAY,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CREE INC,Semiconductors,CREE,567,355,30,54,150,33,71,,0,,37.40%,9.40%,5.30%,,,363.30%,,,,0,,,,87,158,0,40,9
9/30/09,CRISPR Therapeutics AG,Biotechnology,CRSP,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Criteo S.A.,Online Media,CRTO,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"Crocs, Inc.",Manufacturing - Apparel & Furniture,CROX,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"CrowdGather, Inc.",,CRWG,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Crown Castle International Corp.,Communication Services,CCI,"1,527",539,-70,312,838,-7,0,"10,362","6,417","2,716",64.70%,20.40%,-3.20%,-1.80%,-0.50%,-996.70%,58.10%,281.50%,61.90%,-20,155,485,834,150,676,354,-153,-104
9/30/09,CROWN CRAFTS INC,Manufacturing - Apparel & Furniture,CRWS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Crown Holdings Inc,Packaging & Containers,CCK,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CRYOLIFE INC,Medical Devices,CRY,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CSG SYSTEMS INTERNATIONAL INC,Application Software,CSGS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CSRA Inc.,Application Software,CSRA,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CSS INDUSTRIES INC,Retail - Apparel & Specialty,CSS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"CST BRANDS, INC.",Retail - Defensive,CST,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"CSW INDUSTRIALS, INC.",Industrial Products,CSWI,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CSX CORP,Transportation & Logistics,CSX,"9,395","6,128","1,077","2,366","3,269",36,0,"27,020","8,222","8,689",34.80%,25.20%,11.50%,12.40%,4.00%,111.20%,133.40%,211.00%,30.40%,-345,"1,321","2,770","2,076",0,901,556,"1,852",665
9/30/09,CTI BIOPHARMA CORP,Biotechnology,CTIC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CTS CORP,,CTS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CTS Eventim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,CubeSmart,REITs,CUBE,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CUBIC CORP /DE/,Aerospace & Defense,CUB,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"CULLEN/FROST BANKERS, INC.",Banks,CFR,,,,,,,,"16,158","1,076","1,906",,,,,,,,747.80%,6.70%,,425,,,,,,,
9/30/09,CULP INC,,CFI,,,,,,,,113,12,67,,,,,,,228.70%,68.50%,10.30%,,18,69,30,,,,,
9/30/09,CUMMINS INC,Industrial Products,CMI,"10,688","8,758",201,333,652,283,356,"8,355",681,"3,803",18.10%,3.10%,2.40%,6.70%,3.00%,187.80%,200.90%,119.70%,8.20%,-142,834,"4,643","2,311","1,232","1,597",26,313,60
9/30/09,CUMULUS MEDIA INC,Entertainment,CMLS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CURIS INC,Biotechnology,CRIS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"CV Sciences, Inc.",,CVSI,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CVS HEALTH Corp,Health Care Plans,CVS,"93,271","73,847","3,307","6,175","6,175",0,0,"61,036","11,037","36,152",20.80%,6.60%,3.50%,9.20%,5.40%,49.00%,131.40%,68.80%,18.10%,-432,"1,225","16,772","12,764",0,"13,249",533,"5,641","2,236"
9/30/09,CYANOTECH CORP,Consumer Packaged Goods,CYAN,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"Cyclacel Pharmaceuticals, Inc.",Biotechnology,CYCC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Cynk Technology Corp.,,CYNK,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CYPRESS SEMICONDUCTOR CORP /DE/,Semiconductors,CY,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Cyrela Brazil Realty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,"CytomX Therapeutics, Inc.",Biotechnology,CTMX,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,CYTTA CORP.,,CYCA,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,D. R. Horton,Homebuilding & Construction,DHI,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DAILY JOURNAL CORP,Publishing,DJCO,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Daimler AG,Autos,DAI.DE,,,,,,"-14,375",,,0,,,,,,,,,,,0,,,,,,,,
9/30/09,DANAHER CORP /DE/,Medical Diagnostics & Research,DHR,"12,296","6,515","1,279","1,796",,,700,,0,,47.00%,14.60%,10.40%,,,,,,,,,,,"3,284","3,985",106,"1,690",411
9/30/09,Danone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,DARDEN RESTAURANTS INC,Restaurants,DRI,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"Daseke, Inc.",,HCACU,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"Dave & Buster's Entertainment, Inc.",Restaurants,PLAY,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DAVITA INC.,Health Care Providers,DVA,"5,763","3,996",383,883,,,0,,0,,30.70%,15.30%,7.50%,,,,,,,,,,,515,884,214,678,245
9/30/09,DEAN FOODS CO,Consumer Packaged Goods,DF,"12,361","9,439",184,628,865,174,0,,0,,23.60%,5.10%,1.50%,,,370.20%,,,,0,,,,"2,285","2,294",308,296,114
9/30/09,"Deciphera Pharmaceuticals, Inc.",Biotechnology,DCPH,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DEERE & CO,Farm & Construction Machinery,DE,"25,179","17,639","1,441","3,037","3,895","-1,205",989,"41,387","24,769","7,428",29.90%,12.10%,5.70%,19.40%,3.50%,103.40%,170.60%,457.20%,59.90%,-475,"4,496","29,404","17,238","2,755","4,503","1,081","1,956",522
9/30/09,Defama Deutsche Fachmarkt AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,"Del Taco Restaurants, Inc.",Restaurants,TACO,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"Delek US Holdings, Inc.",Oil & Gas - Refining & Marketing,DK,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DELL INC,,DELL,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Delphi Technologies PLC,,DLPH,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DELTA AIR LINES INC /DE/,Airlines,DAL,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DELUXE CORP,Business Services,DLX,"1,469",567,102,231,295,-30,0,,0,,61.40%,15.70%,6.90%,,,176.90%,,,,-51,,,,671,671,50,160,54
9/30/09,Denali Holding Inc.,Application Software,DVMT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DENBURY RESOURCES INC,,DNR,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Dentsply Sirona,Medical Instruments & Equipment,XRAY,"2,096",997,269,387,448,-19,0,"2,898",420,"1,804",52.40%,18.40%,12.70%,14.80%,9.20%,113.90%,174.80%,60.70%,14.50%,-28,252,"1,033",590,712,712,17,326,59
9/30/09,Despegar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,Destination Maternity Corp,Retail - Apparel & Specialty,DEST,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"DESTINATION XL GROUP, INC.",Retail - Apparel & Specialty,DXLG,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"DETERMINE, INC.",Application Software,DTRM,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Deutsche Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,Deutsche BÃ¶rse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,Deutsche Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,Deutsche Telekom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,DEVON ENERGY CORP/DE,Oil & Gas - E&P,DVN,"12,783",0,"-6,859","5,980",,,"1,785",,0,,100.00%,46.80%,-53.60%,,,,,,,,,,,"2,113","6,803",310,"-11,214","-3,642"
9/30/09,DEXCOM INC,Medical Diagnostics & Research,DXCM,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DGT Holdings Corp.,,DGTC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"DHI GROUP, INC.",Employment Services,DHX,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Dialogic Inc.,,C649,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"Diamondback Energy, Inc.",Oil & Gas - E&P,FANG,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DiamondRock Hospitality Co,,DRH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,DICKS SPORTING GOODS INC,Retail - Apparel & Specialty,DKS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"DIEBOLD NIXDORF, Inc",Application Software,DBD,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Digimarc CORP,Application Software,DMRC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DIGIRAD CORP,Medical Devices,DRAD,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"Digital Domain Media Group, Inc.",,DDMG,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"Digital Realty Trust, Inc.",REITs,DLR,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"Digital Turbine, Inc.",Application Software,APPS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"DILLARD'S, INC.",,DDS,,,,,,,,"4,598",869,"2,229",,,,,,,105.70%,106.30%,18.90%,,117,"1,650","1,561",,,,,
9/30/09,"DineEquity, Inc",Restaurants,DIN,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"Diplomat Pharmacy, Inc.",Drug Manufacturers,DPLO,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Discover Financial Services,Credit Services,DFS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"Discovery Communications, Inc.",Entertainment,DISCA,"3,359","1,006",536,"1,178","1,361",139,0,"10,696","3,474","5,965",70.00%,35.10%,17.60%,9.90%,5.50%,154.10%,108.50%,79.30%,32.50%,0,339,"1,331","1,227","1,015","1,175",238,"1,050",496
9/30/09,DISH Network CORP,Communication Services,DISH,"11,617","1,532",903,"2,056","3,056",-194,0,"6,460","5,008","-1,949",86.80%,17.70%,7.80%,-46.30%,14.00%,118.10%,70.40%,-431.40%,77.50%,0,559,"2,098","2,980",544,"8,029",319,"1,569",666
9/30/09,"DLD Group, Inc.",,EWRX,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DOCUSIGN INC,Application Software,DOCU,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"Dolby Laboratories, Inc.",Entertainment,DLB,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DOLLAR GENERAL CORP,Retail - Defensive,DG,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Dollar Tree,Retail - Defensive,DLTR,,,,,,,,"2,135",268,"1,310",,,,,,,264.10%,62.90%,12.50%,,358,"1,167",442,,,,,
9/30/09,DOMAIN MEDIA CORP,,DMDW,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"Dominion Energy Midstream Partners, LP",Oil & Gas - Midstream,DM,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DOMINION RESOURCES INC /VA/,Utilities - Regulated,D,"15,895","7,600","1,834","3,484","4,675",-808,0,"42,053","17,430","10,334",52.20%,21.90%,11.60%,17.90%,4.40%,-34.60%,98.30%,306.90%,41.40%,-916,66,"7,661","7,794",0,"4,811",829,"2,613",953
9/30/09,DOMINOS PIZZA INC,Restaurants,DPZ,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"DOMO, INC.",Application Software,DOMO,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Domtar CORP,Forest Products,UFS,"6,394","5,225",-573,314,777,-226,0,,0,,18.30%,4.90%,-9.00%,,,-73.30%,,,,0,,,,400,855,133,-570,3
9/30/09,DONALDSON CO INC,Industrial Products,DCI,"1,869","1,279",132,170,229,93,41,,0,,31.60%,9.10%,7.10%,,,186.80%,,,,-35,,,,379,420,17,161,30
9/30/09,"Dorman Products, Inc.",Autos,DORM,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DOVER Corp,Industrial Products,DOV,"7,569","4,839",591,"1,029","1,290",10,0,"7,883","2,086","3,793",36.10%,13.60%,7.80%,15.60%,7.50%,150.10%,202.60%,107.80%,26.50%,-169,827,"2,699","1,333","1,701","1,701",96,946,251
9/30/09,DOVER DOWNS GAMING & ENTERTAINMENT INC,Travel & Leisure,DDE,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Dow Chemical,Chemicals,DOW,"43,259","38,747","-1,303",617,"3,195","1,452","1,383","67,030","23,685","21,245",10.40%,1.40%,-2.40%,-4.90%,-1.60%,-244.80%,154.30%,215.50%,35.30%,"-1,168","2,581","19,027","12,334","2,246","3,895","1,318","-1,295",-134
9/30/09,DowDuPont Inc.,Chemicals,DWDP,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Dr Pepper Snapple Group,Beverages - Non-Alcoholic,DPS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DRIL-QUIP INC,Oil & Gas - Services,DRQ,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Drive Shack Inc.,Travel & Leisure,DS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"DROPBOX, INC.",Application Software,DBX,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DSW Inc.,Retail - Apparel & Specialty,DSW,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DTE Energy Co.,Utilities - Regulated,DTE,"8,063","3,246",541,"1,223","2,185",512,0,"23,959","7,456","6,272",59.70%,15.20%,6.80%,8.70%,2.30%,457.00%,134.30%,282.00%,31.10%,-346,83,"2,654","1,976","2,353","3,594",518,794,250
9/30/09,DTHERA SCIENCES,,SDDL,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Duke Energy CORP,Utilities - Regulated,DUK,"13,207","8,371","1,362","2,527","4,361",-202,0,"53,077","14,439","21,151",36.60%,19.10%,10.30%,6.40%,2.60%,-62.10%,121.40%,150.90%,27.20%,"-1,143","1,037","5,273","4,345",0,"2,309",741,"1,891",616
9/30/09,Duke Realty Corp,REITs,DRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,DULUTH HOLDINGS INC.,Retail - Apparel & Specialty,DLTH,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DUN & BRADSTREET CORP/NW,Business Services,DNB,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"DUNKIN' BRANDS GROUP, INC.",Restaurants,DNKN,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DUPONT E I DE NEMOURS & CO,Agriculture,DD,,,,,,,,"36,209","9,650","7,552",,,,,,,151.10%,379.50%,26.70%,,"3,704","14,668","9,710",,,,,
9/30/09,Dupont Fabros Technology Inc,REITs,DFT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Duratex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,DXC Technology Co,,DXC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DXP ENTERPRISES INC,Industrial Distribution,DXPE,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DYCOM INDUSTRIES INC,Engineering & Construction,DY,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DYNATRONICS CORP,Medical Devices,DYNT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DYNAVAX TECHNOLOGIES CORP,Biotechnology,DVAX,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DYNEGY INC.,Utilities - Independent Power Producers,DYN,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,DYNEX CAPITAL INC,,DX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,E*Trade,Brokers & Exchanges,ETFC,"1,926",,-512,-919,-626,"1,578",,,0,,,-47.70%,-26.60%,,,-256.30%,,,,0,,,,,,,"-1,279",-470
9/30/09,E.W. SCRIPPS Co,Entertainment,SSP,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,EAGLE MATERIALS INC,Building Materials,EXP,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,EARTHSTONE ENERGY INC,Oil & Gas - E&P,ESTE,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,EAST WEST BANCORP INC,Banks,EWBC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,"Easterly Government Properties, Inc.",,DEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/09,EASTGROUP PROPERTIES INC,REITs,EGP,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,EASTMAN CHEMICAL CO,Chemicals,EMN,"5,936","4,852",346,557,824,-38,143,"5,281","1,455","1,553",18.30%,9.40%,5.80%,22.30%,6.60%,107.80%,171.00%,240.10%,27.60%,-135,387,"1,423",832,384,527,70,461,116
9/30/09,"Eastside Distilling, Inc.",Beverages - Alcoholic,ESDI,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,Eaton Corp plc,Industrial Products,ETN,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/09,EATON VANCE CORP,Asset Management,EV,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
